w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Magnetizing_Current_A
26.0,10.6,13.0,14.0,4.4,13.6,0.0,0.5,14.0,30.0,0.14,0.07,2.0,11.0,0.175,0.07,0.1,0.13,0.5,1.8,1.9,2.0,13.0,5.0,2.6,1.7,3.9,3.0,0.49,1.8,0.5149097605270851
35.6,13.0,10.6,10.4,3.2,28.0,0.0,0.5,14.0,30.0,0.175,0.1,2.0,13.0,0.07,0.06,0.1,0.18,0.4,0.3,1.7,3.7,29.0,21.0,4.9,0.9,0.6,3.7,0.26,1.1,0.4515158115567562
29.6,8.2,10.6,20.0,11.6,34.0,0.0,0.5,14.0,18.0,0.14,0.1,2.0,25.0,0.14,0.06,0.1,0.39,1.1,2.3,2.4,3.4,7.0,11.0,4.7,3.8,3.6,3.2,0.53,1.7,0.4486759715153897
20.0,7.0,5.8,24.8,12.8,7.6,0.0,0.5,14.0,25.0,0.07,0.01,2.0,23.0,0.07,0.03,0.1,0.27,1.0,1.3,4.8,3.9,22.0,21.0,1.6,2.2,3.9,3.5,0.52,2.6,0.6201739645946369
44.0,10.6,13.0,22.4,11.6,14.8,0.0,0.51,14.0,35.0,0.105,0.04,2.0,22.0,0.175,0.03,0.1,0.35,1.2,4.3,2.7,2.1,17.0,1.0,1.4,0.9,1.9,3.3,0.32,1.1,0.2419187358098487
17.6,2.2,9.4,16.4,20.0,22.0,0.0,0.5,14.0,15.0,0.07,0.07,2.0,29.0,0.105,0.08,0.1,0.04,0.8,0.6,4.9,2.4,11.0,24.0,2.8,4.5,1.9,4.5,0.44,2.2,1.5105773162231326
27.2,9.4,13.0,5.6,11.6,32.8,0.0,0.51,14.0,34.0,0.07,0.02,2.0,32.0,0.14,0.07,0.1,0.12,0.7,1.6,2.9,4.6,26.0,7.0,4.8,4.2,0.2,2.5,0.53,2.0,1.005828193238789
15.2,2.2,3.4,21.2,15.2,8.8,0.0,0.51,14.0,27.0,0.105,0.09,2.0,32.0,0.175,0.03,0.1,0.01,1.9,1.1,3.9,2.7,13.0,15.0,0.2,3.0,2.9,0.7,1.07,1.5,1.7897487949863162
34.4,11.8,3.4,10.4,20.0,13.6,0.0,0.51,14.0,16.0,0.175,0.01,2.0,28.0,0.175,0.04,0.1,0.1,1.5,1.4,4.1,4.6,4.0,15.0,4.3,2.9,4.6,2.8,0.62,2.6,0.5121376124828155
35.6,7.0,9.4,17.6,15.2,11.2,0.0,0.51,14.0,29.0,0.14,0.04,2.0,13.0,0.07,0.04,0.1,0.5,1.1,3.1,4.6,2.3,14.0,14.0,0.8,0.3,0.6,2.1,1.09,1.4,0.3875301717073205
20.0,10.6,10.6,9.2,16.4,52.0,0.0,0.51,14.0,18.0,0.105,0.01,2.0,19.0,0.07,0.05,0.1,0.24,1.8,2.0,5.0,4.9,10.0,23.0,3.9,3.6,1.0,0.9,0.43,3.7,1.0096635825716285
29.6,11.8,8.2,21.2,14.0,34.0,0.0,0.51,14.0,28.0,0.07,0.01,2.0,35.0,0.175,0.05,0.1,0.21,1.4,2.7,4.6,3.5,27.0,10.0,0.3,2.0,1.6,1.0,0.53,2.9,0.3852064528601123
35.6,11.8,9.4,10.4,23.6,7.6,0.0,0.5,14.0,26.0,0.035,0.01,2.0,9.0,0.14,0.03,0.1,0.16,2.9,2.7,4.4,4.0,0.0,0.0,3.7,3.4,4.3,2.2,0.47,3.4,0.4655110925332077
14.0,9.4,4.6,8.0,3.2,19.6,0.0,0.5,14.0,32.0,0.105,0.03,2.0,18.0,0.14,0.02,0.1,0.27,0.2,0.3,1.8,4.7,25.0,7.0,1.3,3.3,3.3,0.2,0.1,1.1,1.5054272524050216
44.0,13.0,13.0,26.0,21.2,48.4,0.0,0.51,14.0,24.0,0.105,0.08,2.0,13.0,0.14,0.07,0.1,0.3,2.5,2.4,4.8,4.2,18.0,30.0,0.5,0.3,3.0,3.3,2.13,2.8,0.2363227494722479
14.0,11.8,8.2,5.6,15.2,32.8,0.0,0.51,14.0,32.0,0.035,0.03,2.0,30.0,0.035,0.01,0.1,0.27,0.8,1.7,4.6,4.7,12.0,5.0,3.4,3.5,4.8,2.2,0.13,4.3,1.919518298551532
27.2,2.2,3.4,22.4,11.6,22.0,0.0,0.5,14.0,32.0,0.14,0.06,2.0,27.0,0.14,0.02,0.1,0.35,1.1,1.0,2.8,3.1,8.0,16.0,3.8,0.7,2.2,3.7,0.2,2.7,0.9602308316485978
16.4,7.0,11.8,5.6,16.4,24.4,0.0,0.5,14.0,20.0,0.14,0.02,2.0,17.0,0.14,0.08,0.1,0.46,1.8,1.3,4.0,3.4,22.0,3.0,1.3,4.7,4.4,2.7,1.29,2.2,1.7579653607920385
50.0,9.4,13.0,16.4,18.8,4.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,17.0,0.07,0.04,0.1,0.21,2.2,3.1,4.5,3.8,10.0,18.0,3.7,2.2,0.8,2.5,1.83,2.7,0.2594402980876127
14.0,2.2,11.8,9.2,23.6,47.2,0.0,0.5,14.0,12.0,0.14,0.02,2.0,32.0,0.175,0.01,0.1,0.39,2.7,0.9,4.3,4.3,21.0,18.0,3.8,2.2,4.2,2.0,0.2,4.1,2.437302608529082
42.8,8.2,7.0,18.8,4.4,38.8,0.0,0.5,14.0,9.0,0.14,0.03,2.0,27.0,0.14,0.01,0.1,0.12,0.2,0.2,2.5,4.1,2.0,23.0,3.1,0.3,2.2,3.4,0.17,1.2,0.3300286519358777
38.0,13.0,2.2,17.6,10.4,25.6,0.0,0.5,14.0,34.0,0.175,0.07,2.0,10.0,0.07,0.03,0.1,0.37,0.5,2.3,5.0,4.9,26.0,15.0,1.8,2.5,4.5,4.3,0.46,4.7,0.3499399157754539
52.4,5.8,3.4,26.0,11.6,49.6,0.0,0.5,14.0,33.0,0.105,0.1,2.0,9.0,0.14,0.08,0.1,0.21,1.3,2.4,4.0,4.0,4.0,17.0,0.1,2.3,4.2,4.4,0.7,1.2,0.3158657088685163
42.8,1.0,11.8,6.8,11.6,18.4,0.0,0.51,14.0,33.0,0.14,0.08,2.0,29.0,0.07,0.03,0.1,0.11,1.1,1.5,3.8,2.2,11.0,7.0,0.3,0.9,4.2,1.5,0.47,2.1,1.2733204219512602
14.0,7.0,10.6,22.4,16.4,31.6,0.0,0.5,14.0,32.0,0.105,0.01,2.0,29.0,0.105,0.02,0.1,0.49,2.2,1.2,3.6,4.9,7.0,2.0,4.1,1.3,0.9,0.5,0.14,2.3,0.9833689549737328
50.0,10.6,10.6,9.2,20.0,13.6,0.0,0.5,14.0,12.0,0.07,0.03,2.0,23.0,0.105,0.06,0.1,0.18,1.0,1.1,4.6,2.5,6.0,0.0,4.6,3.7,0.3,1.8,0.27,2.0,0.3570622199872205
44.0,7.0,4.6,23.6,9.2,11.2,0.0,0.5,14.0,22.0,0.14,0.01,2.0,12.0,0.14,0.1,0.1,0.14,0.6,2.8,4.0,1.9,10.0,29.0,5.0,3.8,4.2,4.8,0.42,1.0,0.300618325256794
44.0,9.4,8.2,3.2,10.4,11.2,0.0,0.51,14.0,30.0,0.175,0.01,2.0,18.0,0.07,0.06,0.1,0.06,1.3,3.2,4.0,2.6,29.0,20.0,4.8,1.9,3.5,2.1,0.6,2.2,0.9126614054063656
35.6,11.8,9.4,5.6,3.2,32.8,0.0,0.5,14.0,34.0,0.175,0.07,2.0,20.0,0.14,0.05,0.1,0.14,0.3,3.5,1.6,4.5,17.0,16.0,2.8,3.9,1.2,0.6,0.22,1.4,0.7484200600720867
41.6,7.0,4.6,14.0,21.2,7.6,0.0,0.51,14.0,29.0,0.175,0.05,2.0,31.0,0.105,0.1,0.1,0.21,1.6,1.7,4.8,3.1,14.0,3.0,3.9,2.9,3.8,2.6,1.04,2.5,0.3885301528708221
15.2,5.8,3.4,20.0,14.0,37.6,0.0,0.51,14.0,29.0,0.175,0.07,2.0,12.0,0.07,0.05,0.1,0.24,1.8,1.4,5.0,4.1,17.0,12.0,1.2,1.6,3.3,0.9,0.82,2.1,1.1055582090591398
30.8,7.0,7.0,22.4,3.2,5.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,22.0,0.14,0.08,0.1,0.27,0.4,1.3,1.3,2.1,5.0,16.0,0.9,2.1,1.9,4.9,0.29,1.2,0.4129715763002075
36.8,7.0,5.8,11.6,4.4,53.2,0.0,0.5,14.0,18.0,0.035,0.03,2.0,18.0,0.175,0.1,0.1,0.46,0.4,1.9,2.6,3.5,23.0,21.0,2.6,4.7,4.8,1.8,0.2,1.3,0.5457651212972581
14.0,7.0,8.2,6.8,8.0,23.2,0.0,0.5,14.0,21.0,0.14,0.05,2.0,31.0,0.105,0.07,0.1,0.15,0.5,0.5,2.4,3.4,19.0,21.0,3.6,4.2,1.7,4.4,0.33,1.2,1.7752354663367176
17.6,7.0,11.8,4.4,14.0,47.2,0.0,0.51,14.0,23.0,0.175,0.03,2.0,35.0,0.07,0.04,0.1,0.25,0.9,1.1,4.5,2.9,3.0,2.0,1.6,4.4,4.5,2.6,0.76,2.8,2.059343086833637
48.8,4.6,9.4,10.4,22.4,11.2,0.0,0.51,14.0,29.0,0.07,0.03,2.0,30.0,0.035,0.01,0.1,0.18,1.9,1.9,4.9,4.3,16.0,7.0,1.6,3.7,2.7,3.8,0.15,1.9,0.4569748857605373
50.0,8.2,4.6,8.0,14.0,35.2,0.0,0.51,14.0,24.0,0.105,0.01,2.0,10.0,0.105,0.06,0.1,0.41,1.4,1.3,4.6,4.6,3.0,7.0,0.3,0.1,2.3,2.1,1.12,3.8,0.4645666304696337
34.4,4.6,10.6,15.2,22.4,43.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,9.0,0.105,0.03,0.1,0.07,1.4,3.2,3.9,3.4,7.0,6.0,3.1,4.7,1.0,2.4,0.24,3.3,0.6063517884469786
42.8,7.0,8.2,3.2,6.8,30.4,0.0,0.5,14.0,21.0,0.07,0.01,2.0,15.0,0.07,0.07,0.1,0.49,0.8,0.8,4.7,3.0,27.0,26.0,2.6,1.4,2.3,3.2,0.26,1.1,1.0463023649954932
52.4,3.4,1.0,24.8,6.8,31.6,0.0,0.51,14.0,14.0,0.035,0.01,2.0,11.0,0.07,0.07,0.1,0.1,0.7,1.7,2.6,5.0,18.0,4.0,0.5,0.6,2.9,3.1,0.63,1.4,0.4463417172952691
16.4,7.0,11.8,24.8,3.2,31.6,0.0,0.5,14.0,30.0,0.07,0.02,2.0,11.0,0.175,0.02,0.1,0.25,0.3,2.1,1.6,3.3,11.0,15.0,2.8,3.6,5.0,3.8,0.29,1.0,0.791140322355438
17.6,7.0,11.8,17.6,20.0,34.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,28.0,0.175,0.1,0.1,0.42,1.3,3.9,4.3,4.4,14.0,23.0,4.3,0.4,4.9,2.3,1.06,1.8,0.846224230372257
40.4,5.8,5.8,6.8,26.0,35.2,0.0,0.5,14.0,34.0,0.175,0.08,2.0,31.0,0.105,0.08,0.1,0.12,2.8,2.8,4.6,4.7,12.0,27.0,3.9,0.8,1.5,2.4,0.79,3.8,0.7147038558180967
50.0,4.6,5.8,22.4,14.0,10.0,0.0,0.51,14.0,21.0,0.105,0.01,2.0,23.0,0.035,0.02,0.1,0.29,0.9,0.9,2.8,2.3,11.0,30.0,4.4,4.4,3.8,0.9,0.65,1.6,0.3287521582690131
50.0,1.0,7.0,16.4,11.6,37.6,0.0,0.51,14.0,28.0,0.105,0.1,2.0,28.0,0.07,0.03,0.1,0.27,1.3,1.3,4.5,4.8,3.0,30.0,1.1,2.6,4.8,5.0,0.31,2.1,0.9549551083985606
33.2,11.8,11.8,22.4,6.8,22.0,0.0,0.5,14.0,26.0,0.175,0.03,2.0,18.0,0.07,0.05,0.1,0.32,0.6,2.4,2.7,2.6,19.0,5.0,2.8,0.9,4.4,0.9,0.39,2.0,0.310259468143045
20.0,10.6,13.0,21.2,9.2,23.2,0.0,0.51,14.0,23.0,0.14,0.01,2.0,19.0,0.07,0.04,0.1,0.23,0.9,2.8,2.5,3.6,16.0,6.0,4.4,2.1,0.9,2.9,0.39,1.4,0.5553839673927707
34.4,8.2,7.0,22.4,8.0,53.2,0.0,0.51,14.0,28.0,0.14,0.07,2.0,10.0,0.035,0.03,0.1,0.07,1.0,1.5,2.5,1.9,7.0,10.0,2.8,1.9,3.6,0.1,0.66,1.4,0.4010700536778495
34.4,2.2,4.6,2.0,9.2,13.6,0.0,0.51,14.0,32.0,0.14,0.06,2.0,35.0,0.175,0.02,0.1,0.39,0.7,0.8,3.0,3.1,3.0,22.0,0.3,4.5,3.2,4.0,0.33,2.1,2.146679809204589
24.8,7.0,2.2,5.6,9.2,53.2,0.0,0.5,14.0,13.0,0.14,0.08,2.0,14.0,0.175,0.04,0.1,0.46,1.2,1.2,2.3,1.4,8.0,19.0,1.9,2.8,1.7,3.7,0.52,1.1,1.3254456778382
20.0,7.0,13.0,15.2,24.8,18.4,0.0,0.5,14.0,25.0,0.175,0.08,2.0,28.0,0.07,0.07,0.1,0.18,1.4,0.5,4.9,4.5,4.0,1.0,4.0,4.5,4.1,2.6,0.29,3.2,0.7722005010601021
22.4,9.4,10.6,6.8,12.8,18.4,0.0,0.51,14.0,24.0,0.105,0.05,2.0,11.0,0.035,0.02,0.1,0.24,1.6,1.0,4.2,4.6,13.0,28.0,2.2,2.9,5.0,3.9,0.6,2.7,1.0286850134276022
23.6,2.2,8.2,12.8,6.8,5.2,0.0,0.5,14.0,19.0,0.105,0.01,2.0,30.0,0.035,0.03,0.1,0.03,0.3,2.1,1.5,4.5,27.0,2.0,0.6,2.7,2.9,2.0,0.27,1.0,1.219520842465131
9.2,10.6,2.2,20.0,18.8,16.0,0.0,0.51,14.0,18.0,0.07,0.03,2.0,8.0,0.175,0.05,0.1,0.4,2.5,2.1,5.0,3.7,14.0,25.0,3.4,1.2,1.4,0.9,0.47,1.2,1.55126213811547
32.0,7.0,3.4,21.2,8.0,13.6,0.0,0.5,14.0,22.0,0.14,0.08,2.0,10.0,0.07,0.07,0.1,0.16,0.8,2.6,4.9,3.8,13.0,14.0,0.1,2.6,0.6,1.9,0.43,1.5,0.4372363446488693
16.4,3.4,10.6,4.4,17.6,16.0,0.0,0.5,14.0,18.0,0.035,0.02,2.0,20.0,0.14,0.01,0.1,0.17,1.6,0.9,3.8,4.3,15.0,16.0,2.5,3.6,4.5,1.6,0.6,2.4,2.4280285227242486
32.0,7.0,7.0,18.8,8.0,24.4,0.0,0.51,14.0,31.0,0.14,0.02,2.0,22.0,0.07,0.01,0.1,0.44,0.9,2.0,2.1,4.4,12.0,23.0,1.5,0.3,1.3,2.9,0.15,1.0,0.4609680485039333
8.0,7.0,11.8,16.4,15.2,44.8,0.0,0.51,14.0,25.0,0.175,0.03,2.0,9.0,0.175,0.06,0.1,0.31,1.1,2.8,2.6,4.8,27.0,21.0,2.6,3.3,3.9,2.7,0.57,2.2,1.8883144241134524
51.2,4.6,8.2,14.0,3.2,44.8,0.0,0.5,14.0,32.0,0.14,0.05,2.0,6.0,0.105,0.04,0.1,0.15,0.3,4.4,1.5,4.2,24.0,8.0,4.0,3.9,1.2,4.0,0.22,1.1,0.4212672359017115
11.6,5.8,10.6,9.2,22.4,40.0,0.0,0.5,14.0,32.0,0.035,0.02,2.0,23.0,0.175,0.03,0.1,0.41,1.9,2.8,5.0,4.9,3.0,16.0,2.7,2.0,0.8,4.1,0.93,4.2,1.9766062522283103
29.6,5.8,4.6,5.6,10.4,53.2,0.0,0.51,14.0,35.0,0.105,0.09,2.0,5.0,0.035,0.03,0.1,0.13,1.1,4.4,2.7,2.3,20.0,3.0,1.2,3.4,4.4,0.6,0.91,1.4,1.132533536276093
46.4,4.6,8.2,14.0,17.6,48.4,0.0,0.51,14.0,33.0,0.105,0.07,2.0,14.0,0.175,0.04,0.1,0.3,1.8,3.4,4.1,2.7,13.0,9.0,2.0,2.5,0.5,2.4,1.17,1.4,0.4696751195357937
39.2,11.8,1.0,8.0,8.0,19.6,0.0,0.5,14.0,9.0,0.07,0.03,2.0,34.0,0.14,0.06,0.1,0.36,1.0,1.1,2.9,4.7,18.0,22.0,0.6,2.5,3.9,4.4,0.45,2.7,0.5755428593448582
26.0,9.4,13.0,10.4,20.0,11.2,0.0,0.5,14.0,26.0,0.14,0.09,2.0,13.0,0.07,0.02,0.1,0.33,1.5,3.1,4.0,3.5,5.0,24.0,4.5,1.9,0.2,3.6,0.96,3.1,0.6391972638439115
11.6,7.0,13.0,18.8,26.0,28.0,0.0,0.5,14.0,26.0,0.175,0.1,2.0,15.0,0.175,0.03,0.1,0.5,1.3,3.4,4.9,4.7,8.0,25.0,3.5,3.8,0.8,1.7,1.29,3.6,1.2077300464981406
21.2,2.2,5.8,11.6,6.8,50.8,0.0,0.51,14.0,22.0,0.035,0.02,2.0,34.0,0.14,0.04,0.1,0.47,0.6,0.8,3.3,2.6,2.0,4.0,1.1,3.4,1.7,3.9,0.1,2.2,1.6086900521944374
16.4,13.0,4.6,23.6,18.8,48.4,0.0,0.51,14.0,21.0,0.14,0.01,2.0,10.0,0.14,0.01,0.1,0.14,1.4,2.4,4.1,3.6,5.0,22.0,3.2,4.1,4.3,0.5,1.1,1.6,0.7053237969811524
44.0,1.0,11.8,18.8,5.6,50.8,0.0,0.51,14.0,11.0,0.105,0.05,2.0,9.0,0.035,0.03,0.1,0.17,0.7,0.4,3.0,2.9,8.0,3.0,2.0,1.4,3.6,4.1,0.14,2.1,1.1209860638788165
52.4,11.8,10.6,12.8,5.6,7.6,0.0,0.51,14.0,21.0,0.105,0.06,2.0,31.0,0.14,0.07,0.1,0.28,0.7,1.2,3.3,4.3,11.0,2.0,2.2,2.3,1.3,0.2,0.36,1.5,0.2599842351958356
36.8,2.2,1.0,11.6,6.8,44.8,0.0,0.51,14.0,30.0,0.07,0.02,2.0,31.0,0.14,0.06,0.1,0.33,0.5,2.4,3.0,2.3,8.0,16.0,3.3,1.7,2.6,1.9,0.3,1.0,0.9870115055380096
17.6,5.8,4.6,8.0,22.4,13.6,0.0,0.5,14.0,31.0,0.105,0.03,2.0,19.0,0.175,0.07,0.1,0.43,1.5,2.2,3.9,5.0,20.0,16.0,4.7,2.4,1.9,4.7,1.37,3.1,1.3655636724687297
14.0,8.2,2.2,10.4,14.0,26.8,0.0,0.5,14.0,34.0,0.07,0.06,2.0,18.0,0.105,0.05,0.1,0.26,0.8,2.8,2.6,3.6,28.0,11.0,3.0,1.4,3.6,1.7,0.19,2.1,1.442165685606868
39.2,4.6,4.6,20.0,23.6,10.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,14.0,0.175,0.06,0.1,0.28,1.5,2.3,4.6,3.2,15.0,27.0,1.1,3.9,5.0,3.0,1.09,3.1,0.4615144516535275
23.6,9.4,13.0,17.6,24.8,19.6,0.0,0.5,14.0,23.0,0.07,0.01,2.0,32.0,0.07,0.05,0.1,0.11,2.9,2.1,5.0,4.5,0.0,10.0,4.3,3.4,2.6,2.2,1.11,4.4,0.5575509953321793
20.0,5.8,4.6,15.2,3.2,44.8,0.0,0.5,14.0,8.0,0.14,0.04,2.0,27.0,0.105,0.03,0.1,0.33,0.4,0.9,1.3,3.1,30.0,3.0,0.2,2.1,4.3,1.4,0.13,1.1,0.8992546821670554
24.8,4.6,11.8,5.6,26.0,50.8,0.0,0.51,14.0,35.0,0.07,0.05,2.0,30.0,0.105,0.08,0.1,0.34,2.9,2.2,4.7,4.3,12.0,17.0,3.5,3.8,3.2,4.7,0.91,3.2,1.4313564105435923
15.2,4.6,3.4,11.6,20.0,38.8,0.0,0.5,14.0,24.0,0.105,0.04,2.0,33.0,0.105,0.02,0.1,0.47,2.5,0.9,4.9,4.3,27.0,24.0,3.2,4.1,4.7,2.9,0.59,1.4,1.5872511762997537
21.2,11.8,9.4,12.8,24.8,4.0,0.0,0.51,14.0,20.0,0.105,0.07,2.0,29.0,0.14,0.03,0.1,0.44,2.5,1.8,5.0,5.0,24.0,8.0,3.5,3.3,2.6,2.8,0.95,3.5,0.6489179929574312
52.4,4.6,10.6,17.6,4.4,37.6,0.0,0.5,14.0,12.0,0.175,0.06,2.0,4.0,0.105,0.1,0.1,0.43,0.4,0.5,1.6,1.3,8.0,26.0,1.2,0.8,3.0,2.5,0.2,1.1,0.3691464496332756
50.0,2.2,11.8,11.6,10.4,10.0,0.0,0.5,14.0,20.0,0.07,0.02,2.0,34.0,0.175,0.06,0.1,0.49,1.1,2.6,4.2,5.0,18.0,8.0,0.7,1.2,3.8,4.8,0.8,2.4,0.6046250724210208
28.4,3.4,5.8,4.4,24.8,4.0,0.0,0.5,14.0,30.0,0.105,0.02,2.0,17.0,0.105,0.03,0.1,0.48,2.5,0.9,4.0,3.7,24.0,14.0,2.4,2.7,0.5,4.3,0.55,3.5,1.4140205805205892
40.4,5.8,7.0,14.0,16.4,20.8,0.0,0.51,14.0,21.0,0.105,0.05,2.0,19.0,0.14,0.1,0.1,0.34,1.7,2.4,3.6,4.3,4.0,0.0,3.4,2.6,2.6,0.4,0.59,2.3,0.4544970637867325
22.4,4.6,7.0,23.6,6.8,38.8,0.0,0.5,14.0,27.0,0.175,0.1,2.0,11.0,0.14,0.05,0.1,0.5,0.9,1.9,3.7,2.0,10.0,8.0,4.5,3.3,1.1,3.3,0.19,1.4,0.7753897833731235
15.2,9.4,7.0,17.6,12.8,36.4,0.0,0.51,14.0,25.0,0.105,0.09,2.0,17.0,0.14,0.04,0.1,0.29,1.7,0.4,3.6,2.8,30.0,24.0,0.8,4.6,1.1,3.7,0.35,2.0,0.9098965596232136
27.2,3.4,10.6,10.4,9.2,46.0,0.0,0.51,14.0,24.0,0.14,0.06,2.0,8.0,0.14,0.01,0.1,0.23,1.1,2.8,3.1,4.6,29.0,12.0,3.4,4.6,1.2,2.6,0.4,2.4,1.0425410940310842
14.0,11.8,2.2,11.6,5.6,14.8,0.0,0.51,14.0,4.0,0.07,0.03,2.0,31.0,0.105,0.09,0.1,0.46,0.3,0.5,2.4,1.4,20.0,27.0,0.4,2.4,1.7,3.8,0.24,1.3,1.126739615925239
21.2,11.8,11.8,22.4,5.6,41.2,0.0,0.51,14.0,15.0,0.07,0.04,2.0,10.0,0.14,0.02,0.1,0.41,0.7,1.8,2.9,2.5,20.0,2.0,4.9,0.8,2.2,4.2,0.12,1.6,0.5035271872733007
26.0,8.2,10.6,12.8,21.2,31.6,0.0,0.51,14.0,15.0,0.105,0.01,2.0,31.0,0.175,0.07,0.1,0.34,2.8,0.6,4.6,3.9,17.0,19.0,0.7,0.6,1.4,0.2,0.55,3.3,0.6602366472607696
45.2,11.8,13.0,6.8,9.2,17.2,0.0,0.51,14.0,35.0,0.14,0.03,2.0,6.0,0.105,0.09,0.1,0.44,0.7,4.7,4.1,2.5,12.0,22.0,2.4,3.1,3.9,3.1,0.27,1.9,0.4835654271363201
9.2,11.8,7.0,18.8,20.0,43.6,0.0,0.5,14.0,26.0,0.14,0.03,2.0,34.0,0.105,0.02,0.1,0.16,1.6,1.2,3.5,4.3,6.0,9.0,3.2,2.2,4.8,3.1,0.68,2.9,1.3231173489729326
23.6,1.0,9.4,20.0,9.2,41.2,0.0,0.51,14.0,29.0,0.175,0.1,2.0,30.0,0.175,0.06,0.1,0.26,0.7,1.5,4.5,5.0,26.0,21.0,1.5,1.9,2.7,2.3,0.19,4.0,1.9096573057850696
42.8,4.6,13.0,6.8,23.6,34.0,0.0,0.51,14.0,24.0,0.175,0.03,2.0,10.0,0.105,0.1,0.1,0.28,2.0,2.4,4.5,4.3,1.0,12.0,1.4,3.8,1.7,1.7,1.21,3.4,0.7011331889955803
41.6,10.6,13.0,4.4,12.8,31.6,0.0,0.5,14.0,15.0,0.175,0.05,2.0,13.0,0.105,0.02,0.1,0.41,1.5,1.4,4.8,3.5,29.0,0.0,2.0,2.3,1.1,0.9,0.26,2.0,0.7815531166012766
35.6,7.0,13.0,15.2,23.6,44.8,0.0,0.51,14.0,13.0,0.105,0.07,2.0,9.0,0.14,0.02,0.1,0.19,2.5,1.1,4.2,3.9,29.0,1.0,4.4,3.5,2.9,3.1,0.31,3.8,0.4732868025399361
41.6,2.2,1.0,4.4,9.2,46.0,0.0,0.5,14.0,24.0,0.14,0.05,2.0,16.0,0.105,0.02,0.1,0.17,0.5,1.3,3.8,3.8,22.0,15.0,1.2,2.1,2.9,4.9,0.33,3.5,1.3101631511122862
21.2,7.0,13.0,8.0,8.0,12.4,0.0,0.5,14.0,25.0,0.07,0.03,2.0,28.0,0.14,0.1,0.1,0.32,0.7,2.9,5.0,2.8,17.0,9.0,3.0,0.2,5.0,0.3,0.23,2.6,1.0388050365606476
24.8,2.2,10.6,6.8,8.0,26.8,0.0,0.51,14.0,26.0,0.105,0.08,2.0,28.0,0.105,0.09,0.1,0.46,0.9,3.0,4.4,4.1,10.0,2.0,4.4,3.5,2.0,2.5,0.54,3.2,1.5651520831672143
18.8,11.8,13.0,12.8,3.2,23.2,0.0,0.5,14.0,16.0,0.175,0.01,2.0,22.0,0.035,0.02,0.1,0.04,0.3,0.2,2.0,2.2,23.0,11.0,4.1,4.0,2.6,5.0,0.14,1.1,0.769405325185842
10.4,13.0,3.4,17.6,10.4,8.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,18.0,0.14,0.07,0.1,0.38,1.3,4.2,1.9,1.7,8.0,9.0,3.1,3.0,4.4,3.0,0.28,1.5,1.1284013445695844
48.8,1.0,4.6,10.4,14.0,6.4,0.0,0.5,14.0,23.0,0.105,0.09,2.0,15.0,0.105,0.04,0.1,0.36,0.9,2.0,3.7,2.9,30.0,18.0,2.0,1.2,3.9,2.7,0.37,1.0,0.9583117088542432
14.0,8.2,10.6,22.4,3.2,29.2,0.0,0.51,14.0,9.0,0.07,0.05,2.0,24.0,0.175,0.01,0.1,0.47,0.4,0.5,1.6,3.4,29.0,23.0,2.3,1.8,4.5,2.4,0.12,1.5,0.8879847211059165
28.4,3.4,5.8,22.4,15.2,22.0,0.0,0.51,14.0,27.0,0.175,0.04,2.0,32.0,0.07,0.06,0.1,0.23,1.6,3.3,3.3,2.5,4.0,6.0,2.6,0.4,3.6,1.5,0.49,1.6,0.7308388049467822
34.4,5.8,11.8,8.0,18.8,41.2,0.0,0.51,14.0,29.0,0.14,0.02,2.0,30.0,0.035,0.01,0.1,0.09,1.5,2.3,4.6,4.8,12.0,2.0,4.6,1.5,0.8,2.5,0.2,1.8,0.7276560595978395
12.8,10.6,5.8,5.6,16.4,6.4,0.0,0.51,14.0,17.0,0.14,0.06,2.0,25.0,0.105,0.05,0.1,0.34,1.6,1.2,3.6,3.8,8.0,16.0,3.7,0.9,4.7,4.0,0.61,2.7,1.9668641134147584
24.8,7.0,2.2,21.2,5.6,48.4,0.0,0.5,14.0,29.0,0.14,0.04,2.0,35.0,0.105,0.04,0.1,0.31,0.5,2.9,2.4,4.5,3.0,28.0,3.9,0.8,3.5,0.1,0.41,1.3,0.6185940749256853
21.2,11.8,13.0,18.8,4.4,41.2,0.0,0.51,14.0,13.0,0.105,0.01,2.0,26.0,0.14,0.05,0.1,0.41,0.5,1.1,2.0,1.9,18.0,19.0,4.5,4.0,4.3,2.6,0.44,1.1,0.5608657161773503
51.2,9.4,9.4,15.2,11.6,10.0,0.0,0.51,14.0,33.0,0.14,0.1,2.0,18.0,0.175,0.08,0.1,0.41,1.0,3.9,2.9,4.1,15.0,22.0,2.4,1.3,1.1,0.9,0.95,2.0,0.2543495154419708
