w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
8.0,8.2,4.6,26.0,4.4,22.0,0.0,0.5,14.0,27.0,0.14,0.05,2.0,12.0,0.14,0.04,0.1,0.38,0.3,2.0,2.3,2.6,19.0,12.0,1.2,4.7,3.5,4.2,0.27,1.1,222.250413198847
11.6,13.0,10.6,8.0,22.4,43.6,0.0,0.5,14.0,23.0,0.175,0.06,2.0,31.0,0.105,0.07,0.1,0.39,2.5,1.9,4.2,3.8,30.0,20.0,4.5,3.6,0.8,2.0,0.11,3.2,175.682954023997
17.6,4.6,9.4,6.8,4.4,29.2,0.0,0.5,14.0,29.0,0.175,0.09,2.0,23.0,0.14,0.1,0.1,0.23,0.3,3.6,1.5,1.9,7.0,9.0,3.8,2.7,2.2,1.4,0.19,1.1,190.653196381828
27.2,4.6,9.4,17.6,5.6,29.2,0.0,0.5,14.0,28.0,0.14,0.08,2.0,21.0,0.14,0.06,0.1,0.36,0.4,0.2,2.7,3.9,26.0,8.0,2.4,2.4,2.0,4.5,0.13,1.4,464.136995660072
26.0,7.0,10.6,26.0,15.2,6.4,0.0,0.51,14.0,32.0,0.175,0.1,2.0,15.0,0.035,0.02,0.1,0.07,1.2,0.7,4.5,4.8,22.0,19.0,1.7,2.4,1.9,2.0,0.69,4.2,688.11718117298
52.4,1.0,13.0,12.8,16.4,11.2,0.0,0.5,14.0,28.0,0.14,0.05,2.0,18.0,0.175,0.05,0.1,0.39,1.3,2.9,3.2,4.9,30.0,8.0,4.1,1.2,4.6,0.9,0.2,1.9,387.587467751763
6.8,7.0,2.2,10.4,20.0,22.0,0.0,0.51,14.0,34.0,0.105,0.09,2.0,15.0,0.105,0.02,0.1,0.31,1.0,4.0,3.6,4.2,26.0,21.0,1.0,1.8,0.3,3.0,0.82,3.5,102.577230515598
24.8,4.6,13.0,22.4,11.6,17.2,0.0,0.51,14.0,12.0,0.07,0.05,2.0,29.0,0.14,0.06,0.1,0.26,1.3,1.4,4.2,3.1,30.0,17.0,4.4,2.4,0.5,3.2,0.31,2.1,474.688678112993
12.8,13.0,7.0,22.4,15.2,44.8,0.0,0.5,14.0,34.0,0.175,0.01,2.0,24.0,0.105,0.08,0.1,0.45,1.7,4.4,2.7,4.1,16.0,12.0,4.3,1.9,0.6,1.3,0.76,2.3,362.280184324346
28.4,2.2,13.0,9.2,14.0,47.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,29.0,0.105,0.05,0.1,0.39,1.2,1.6,3.6,4.9,14.0,8.0,0.7,0.6,2.8,1.2,1.01,2.3,249.407907202132
32.0,3.4,9.4,23.6,5.6,19.6,0.0,0.5,14.0,28.0,0.175,0.03,2.0,25.0,0.14,0.03,0.1,0.18,0.4,2.0,3.2,4.0,13.0,26.0,3.0,0.2,2.5,2.0,0.18,1.3,499.691306261447
23.6,10.6,11.8,5.6,14.0,24.4,0.0,0.51,14.0,32.0,0.175,0.06,2.0,4.0,0.105,0.03,0.1,0.4,1.3,1.2,3.3,1.2,6.0,1.0,0.8,4.9,1.6,1.9,0.55,1.1,283.05018472451
52.4,5.8,10.6,15.2,23.6,13.6,0.0,0.5,14.0,24.0,0.175,0.07,2.0,18.0,0.105,0.07,0.1,0.37,2.3,2.9,4.0,3.8,8.0,7.0,4.4,1.3,1.7,0.7,0.63,3.2,1000.49659498886
29.6,8.2,8.2,23.6,22.4,52.0,0.0,0.5,14.0,21.0,0.105,0.04,2.0,34.0,0.14,0.02,0.1,0.24,2.7,1.5,3.6,4.6,29.0,14.0,0.4,1.3,1.6,2.9,1.33,3.3,681.506291249096
12.8,4.6,2.2,12.8,3.2,17.2,0.0,0.51,14.0,30.0,0.07,0.06,2.0,14.0,0.07,0.06,0.1,0.34,0.3,1.1,1.6,2.2,24.0,23.0,0.7,0.3,4.1,4.0,0.14,1.3,191.982637793782
14.0,10.6,11.8,23.6,23.6,53.2,0.0,0.51,14.0,23.0,0.105,0.01,2.0,32.0,0.105,0.08,0.1,0.19,2.2,2.5,3.9,4.9,3.0,6.0,3.4,1.3,4.5,3.4,1.1,3.4,379.320094051195
28.4,5.8,9.4,9.2,24.8,42.4,0.0,0.51,14.0,23.0,0.175,0.05,2.0,15.0,0.14,0.08,0.1,0.25,3.0,2.8,4.7,4.5,5.0,16.0,2.9,0.1,4.6,3.2,2.63,3.3,365.41400102826
52.4,7.0,5.8,24.8,22.4,38.8,0.0,0.51,14.0,20.0,0.14,0.02,2.0,16.0,0.105,0.09,0.1,0.37,2.2,0.9,4.1,4.5,17.0,9.0,3.9,0.2,4.3,4.5,0.21,4.0,1152.11111230492
32.0,4.6,4.6,6.8,11.6,49.6,0.0,0.5,14.0,26.0,0.14,0.08,2.0,12.0,0.035,0.03,0.1,0.07,0.5,0.9,4.7,4.6,24.0,19.0,3.2,5.0,1.4,0.8,0.19,4.4,316.053968755679
26.0,10.6,8.2,23.6,18.8,14.8,0.0,0.51,14.0,26.0,0.035,0.03,2.0,25.0,0.07,0.02,0.1,0.14,1.1,0.8,4.2,4.2,15.0,17.0,2.9,3.8,0.1,1.9,0.36,3.3,756.770929822122
21.2,3.4,2.2,18.8,5.6,38.8,0.0,0.5,14.0,33.0,0.07,0.03,2.0,26.0,0.035,0.01,0.1,0.15,0.7,2.2,1.8,4.9,2.0,15.0,3.7,1.1,1.3,0.2,0.22,1.5,282.8480306517
42.8,11.8,4.6,9.2,22.4,44.8,0.0,0.5,14.0,25.0,0.175,0.05,2.0,11.0,0.07,0.06,0.1,0.29,1.9,2.5,4.9,4.5,20.0,20.0,3.3,2.4,2.9,4.9,1.7,3.1,666.64596688643
17.6,11.8,11.8,6.8,17.6,6.4,0.0,0.5,14.0,29.0,0.105,0.05,2.0,29.0,0.14,0.01,0.1,0.37,1.4,2.3,4.3,3.8,13.0,28.0,1.9,3.3,1.3,0.6,1.08,2.2,265.666460684073
20.0,7.0,8.2,11.6,4.4,32.8,0.0,0.5,14.0,27.0,0.175,0.1,2.0,13.0,0.14,0.08,0.1,0.5,0.5,2.7,2.6,2.1,23.0,30.0,5.0,2.3,2.3,2.7,0.33,1.5,338.322372129732
34.4,13.0,3.4,21.2,9.2,4.0,0.0,0.5,14.0,25.0,0.175,0.04,2.0,32.0,0.105,0.07,0.1,0.46,1.2,2.9,3.9,5.0,20.0,15.0,1.8,1.9,3.7,3.4,0.16,3.1,997.992182142991
41.6,11.8,3.4,23.6,12.8,6.4,0.0,0.51,14.0,26.0,0.14,0.08,2.0,15.0,0.14,0.07,0.1,0.26,0.6,3.0,3.3,2.4,11.0,0.0,2.1,0.3,0.4,1.0,0.22,1.5,1208.20078338942
30.8,8.2,1.0,17.6,6.8,47.2,0.0,0.5,14.0,21.0,0.14,0.04,2.0,28.0,0.175,0.03,0.1,0.33,0.6,2.3,2.5,4.4,12.0,15.0,2.4,1.5,3.7,0.5,0.38,1.1,560.592478253889
14.0,10.6,3.4,14.0,26.0,23.2,0.0,0.5,14.0,24.0,0.175,0.04,2.0,35.0,0.14,0.01,0.1,0.48,3.2,2.5,4.2,4.4,6.0,25.0,4.9,2.4,2.7,0.4,1.81,3.6,265.061008234376
4.4,9.4,8.2,12.8,5.6,10.0,0.0,0.5,14.0,15.0,0.14,0.07,2.0,4.0,0.035,0.03,0.1,0.4,0.6,1.6,2.1,1.4,29.0,9.0,4.9,2.8,1.1,2.2,0.28,1.1,97.8499736757999
40.4,9.4,10.6,11.6,4.4,44.8,0.0,0.5,14.0,27.0,0.105,0.05,2.0,14.0,0.035,0.01,0.1,0.47,0.3,0.5,1.8,4.9,12.0,8.0,1.2,2.6,0.8,4.1,0.18,1.0,725.097570345404
47.6,1.0,13.0,5.6,16.4,24.4,0.0,0.51,14.0,28.0,0.105,0.07,2.0,9.0,0.175,0.05,0.1,0.21,1.2,1.5,3.9,3.9,4.0,10.0,3.9,1.8,3.9,4.5,0.49,1.4,260.890457858247
33.2,13.0,9.4,26.0,12.8,4.0,0.0,0.51,14.0,11.0,0.035,0.01,2.0,14.0,0.105,0.1,0.1,0.32,1.4,1.1,3.3,3.8,18.0,18.0,3.9,4.6,0.5,1.1,0.36,1.8,1144.4489125315
22.4,10.6,8.2,5.6,21.2,8.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,8.0,0.07,0.06,0.1,0.08,1.1,2.4,3.5,3.7,30.0,28.0,4.2,1.4,5.0,2.4,0.36,3.0,276.421756723462
36.8,11.8,2.2,6.8,15.2,20.8,0.0,0.51,14.0,19.0,0.14,0.08,2.0,28.0,0.105,0.1,0.1,0.21,1.4,1.2,3.6,4.1,3.0,12.0,1.0,2.4,0.8,0.9,0.26,1.2,479.069160996468
35.6,2.2,4.6,10.4,15.2,42.4,0.0,0.5,14.0,34.0,0.175,0.05,2.0,34.0,0.07,0.02,0.1,0.36,1.0,2.8,3.5,4.0,10.0,21.0,3.5,3.1,1.7,2.3,0.66,2.2,328.565703052558
28.4,9.4,3.4,9.2,6.8,10.0,0.0,0.5,14.0,22.0,0.105,0.07,2.0,27.0,0.035,0.01,0.1,0.34,0.6,2.0,3.0,4.7,2.0,27.0,2.2,4.8,1.4,3.3,0.52,2.8,479.090187655381
48.8,13.0,7.0,5.6,17.6,35.2,0.0,0.51,14.0,7.0,0.14,0.07,2.0,24.0,0.14,0.08,0.1,0.32,2.3,0.6,4.0,3.0,27.0,3.0,0.1,4.2,3.6,2.5,0.18,1.5,565.603908534994
29.6,4.6,7.0,11.6,17.6,24.4,0.0,0.5,14.0,35.0,0.175,0.05,2.0,19.0,0.07,0.02,0.1,0.06,2.3,2.9,3.8,4.2,0.0,16.0,4.9,1.0,4.4,4.5,0.12,1.6,406.111363562696
15.2,10.6,1.0,5.6,5.6,24.4,0.0,0.51,14.0,15.0,0.105,0.1,2.0,23.0,0.14,0.06,0.1,0.19,0.6,1.9,1.8,3.3,22.0,7.0,4.0,4.2,1.6,2.1,0.59,1.4,168.853880304508
40.4,13.0,3.4,15.2,11.6,32.8,0.0,0.51,14.0,19.0,0.105,0.07,2.0,21.0,0.14,0.09,0.1,0.47,1.4,1.3,2.2,2.3,12.0,24.0,3.8,4.8,4.4,1.3,0.35,1.6,910.353323454321
38.0,3.4,2.2,6.8,8.0,50.8,0.0,0.51,14.0,28.0,0.105,0.1,2.0,21.0,0.14,0.01,0.1,0.27,1.0,1.7,2.7,1.9,9.0,14.0,2.2,4.4,3.1,0.7,0.32,1.8,328.955376670832
38.0,8.2,4.6,14.0,5.6,17.2,0.0,0.51,14.0,24.0,0.14,0.02,2.0,27.0,0.105,0.03,0.1,0.34,0.5,3.2,2.1,3.5,28.0,0.0,1.4,3.5,1.9,2.9,0.3,1.4,779.113058804167
44.0,8.2,4.6,3.2,6.8,41.2,0.0,0.5,14.0,19.0,0.105,0.05,2.0,22.0,0.105,0.06,0.1,0.32,0.7,1.5,3.1,3.5,6.0,25.0,0.6,2.8,0.6,4.8,0.31,1.6,306.865404644877
41.6,2.2,7.0,17.6,5.6,25.6,0.0,0.5,14.0,23.0,0.14,0.03,2.0,32.0,0.175,0.01,0.1,0.5,0.7,2.5,2.2,3.8,15.0,20.0,2.9,2.6,1.9,0.8,0.15,1.0,442.280442959804
39.2,7.0,13.0,22.4,3.2,16.0,0.0,0.51,14.0,35.0,0.175,0.03,2.0,11.0,0.105,0.08,0.1,0.32,0.4,0.6,1.2,3.0,16.0,29.0,4.3,1.0,0.2,4.9,0.29,1.1,954.740452829623
34.4,13.0,11.8,24.8,14.0,19.6,0.0,0.5,14.0,21.0,0.175,0.1,2.0,16.0,0.175,0.05,0.1,0.2,1.1,1.7,4.3,3.6,27.0,10.0,4.0,0.1,2.0,3.2,0.2,1.4,1158.78402478126
27.2,13.0,10.6,22.4,20.0,47.2,0.0,0.5,14.0,20.0,0.035,0.01,2.0,26.0,0.14,0.06,0.1,0.43,1.2,1.9,3.9,3.1,17.0,10.0,2.5,0.3,1.3,1.7,1.19,2.9,778.156084644384
22.4,7.0,13.0,6.8,8.0,12.4,0.0,0.51,14.0,27.0,0.035,0.01,2.0,11.0,0.105,0.03,0.1,0.36,0.7,2.4,1.6,4.9,2.0,27.0,0.4,1.8,2.3,2.0,0.11,1.5,287.928505769144
44.0,4.6,3.4,11.6,17.6,32.8,0.0,0.5,14.0,28.0,0.035,0.01,2.0,20.0,0.14,0.01,0.1,0.38,1.7,1.1,3.8,4.4,17.0,16.0,3.9,1.5,3.0,2.1,0.5,2.4,578.840395115518
30.8,13.0,7.0,22.4,17.6,24.4,0.0,0.51,14.0,26.0,0.07,0.02,2.0,23.0,0.175,0.06,0.1,0.49,1.9,3.5,4.0,4.3,10.0,28.0,4.9,4.9,1.3,0.4,0.61,2.6,913.661464026562
34.4,4.6,4.6,3.2,14.0,8.8,0.0,0.5,14.0,25.0,0.105,0.01,2.0,14.0,0.14,0.05,0.1,0.38,1.1,1.7,3.5,3.1,23.0,27.0,4.7,1.8,1.8,4.3,0.32,2.9,239.851557074967
46.4,7.0,11.8,5.6,16.4,52.0,0.0,0.5,14.0,18.0,0.035,0.02,2.0,26.0,0.035,0.02,0.1,0.33,1.0,2.2,3.3,4.9,6.0,8.0,4.9,0.8,1.3,1.5,0.74,2.0,474.439999063053
26.0,8.2,4.6,17.6,9.2,14.8,0.0,0.51,14.0,12.0,0.14,0.03,2.0,11.0,0.175,0.06,0.1,0.17,0.6,1.5,2.5,4.1,3.0,21.0,2.7,0.4,3.1,4.4,0.47,2.1,594.764863966915
18.8,2.2,10.6,26.0,6.8,12.4,0.0,0.51,14.0,12.0,0.105,0.07,2.0,13.0,0.14,0.06,0.1,0.33,0.8,0.6,4.0,2.9,10.0,16.0,4.0,2.8,3.1,2.2,0.17,1.9,240.276181288352
17.6,10.6,7.0,18.8,15.2,23.2,0.0,0.51,14.0,20.0,0.14,0.1,2.0,32.0,0.105,0.03,0.1,0.15,1.9,0.8,4.9,2.4,28.0,10.0,4.0,0.3,0.2,4.1,0.63,2.0,455.887080100298
38.0,8.2,13.0,6.8,23.6,19.6,0.0,0.5,14.0,20.0,0.105,0.04,2.0,24.0,0.105,0.02,0.1,0.38,2.4,0.5,3.9,3.8,27.0,9.0,1.5,4.9,1.9,2.5,0.36,3.6,487.101434748889
21.2,9.4,7.0,18.8,18.8,13.6,0.0,0.51,14.0,28.0,0.14,0.04,2.0,15.0,0.175,0.06,0.1,0.49,2.1,3.2,4.6,4.7,12.0,4.0,1.8,0.2,4.4,3.4,1.62,3.4,530.22016397387
46.4,2.2,2.2,17.6,22.4,32.8,0.0,0.5,14.0,28.0,0.175,0.02,2.0,24.0,0.175,0.01,0.1,0.3,2.4,1.4,4.6,3.4,25.0,0.0,3.2,0.9,0.9,0.6,0.78,2.9,459.900579523635
22.4,8.2,8.2,14.0,8.0,50.8,0.0,0.5,14.0,24.0,0.175,0.09,2.0,12.0,0.175,0.03,0.1,0.38,0.8,2.8,2.6,3.0,15.0,20.0,3.0,4.7,4.0,4.0,0.18,1.8,424.314872151741
9.2,11.8,10.6,17.6,16.4,24.4,0.0,0.5,14.0,20.0,0.175,0.08,2.0,12.0,0.07,0.06,0.1,0.11,1.4,2.2,4.5,4.7,10.0,17.0,3.7,3.6,3.5,0.4,1.17,2.5,245.885648957692
17.6,5.8,2.2,3.2,5.6,38.8,0.0,0.5,14.0,5.0,0.14,0.02,2.0,20.0,0.105,0.05,0.1,0.4,0.5,0.5,2.6,4.9,27.0,9.0,0.7,3.4,1.5,0.6,0.12,1.1,112.472155775359
22.4,11.8,13.0,4.4,10.4,12.4,0.0,0.51,14.0,31.0,0.14,0.01,2.0,15.0,0.105,0.06,0.1,0.48,1.3,3.3,3.1,4.7,4.0,6.0,4.8,1.2,1.0,3.6,0.71,1.9,233.296861771715
17.6,9.4,10.6,15.2,11.6,26.8,0.0,0.5,14.0,30.0,0.105,0.01,2.0,15.0,0.035,0.02,0.1,0.48,1.1,2.5,3.9,3.5,13.0,6.0,1.8,0.6,4.0,2.7,1.01,1.0,394.171253494009
28.4,10.6,10.6,24.8,18.8,42.4,0.0,0.51,14.0,24.0,0.035,0.01,2.0,14.0,0.07,0.07,0.1,0.47,1.1,3.2,5.0,4.4,27.0,8.0,3.0,4.4,1.7,1.6,0.15,2.9,805.784306484152
24.8,13.0,5.8,6.8,4.4,16.0,0.0,0.5,14.0,24.0,0.14,0.09,2.0,24.0,0.175,0.1,0.1,0.46,0.3,2.9,2.4,1.5,22.0,4.0,1.6,2.4,5.0,3.4,0.18,1.2,361.703365811009
52.4,5.8,9.4,14.0,10.4,46.0,0.0,0.5,14.0,34.0,0.175,0.09,2.0,35.0,0.14,0.08,0.1,0.17,1.3,2.5,5.0,3.5,17.0,13.0,3.4,4.8,2.3,2.4,0.11,2.8,841.009100605419
44.0,8.2,2.2,22.4,10.4,8.8,0.0,0.5,14.0,7.0,0.105,0.09,2.0,13.0,0.035,0.03,0.1,0.43,0.5,0.4,3.2,3.6,15.0,0.0,2.0,4.6,2.5,4.6,0.37,1.2,1014.49727108389
12.8,7.0,1.0,9.2,4.4,35.2,0.0,0.5,14.0,28.0,0.175,0.02,2.0,14.0,0.07,0.02,0.1,0.02,0.5,1.9,2.9,2.1,8.0,25.0,0.3,2.4,1.8,4.9,0.16,1.0,172.812321699857
39.2,2.2,9.4,11.6,11.6,28.0,0.0,0.5,14.0,24.0,0.175,0.09,2.0,29.0,0.175,0.03,0.1,0.48,1.2,1.5,3.8,2.9,15.0,21.0,3.1,1.6,1.2,4.1,0.23,2.2,388.6534126257
14.0,8.2,9.4,15.2,3.2,14.8,0.0,0.5,14.0,25.0,0.07,0.03,2.0,31.0,0.07,0.07,0.1,0.38,0.2,2.1,1.9,1.6,7.0,3.0,0.5,1.0,3.1,3.9,0.1,1.1,305.66670234579
14.0,5.8,13.0,14.0,8.0,48.4,0.0,0.5,14.0,31.0,0.175,0.02,2.0,26.0,0.14,0.09,0.1,0.4,0.6,4.0,4.6,2.9,7.0,30.0,3.6,3.7,3.2,5.0,0.22,2.6,235.021272006664
9.2,7.0,8.2,22.4,22.4,10.0,0.0,0.51,14.0,27.0,0.07,0.02,2.0,15.0,0.14,0.04,0.1,0.25,2.5,3.0,4.3,5.0,25.0,24.0,0.9,5.0,0.3,1.7,2.39,3.3,217.610694316706
48.8,5.8,4.6,20.0,14.0,31.6,0.0,0.51,14.0,34.0,0.07,0.03,2.0,35.0,0.035,0.03,0.1,0.19,1.0,3.7,3.5,2.7,4.0,25.0,1.6,2.7,1.2,1.0,0.9,2.6,915.655150086644
34.4,2.2,1.0,3.2,15.2,37.6,0.0,0.5,14.0,31.0,0.035,0.02,2.0,30.0,0.175,0.01,0.1,0.25,1.1,1.6,4.3,4.6,30.0,7.0,1.5,3.1,0.8,2.6,0.72,1.7,169.723162069804
23.6,9.4,11.8,15.2,8.0,16.0,0.0,0.51,14.0,30.0,0.14,0.04,2.0,21.0,0.07,0.05,0.1,0.36,0.9,0.9,3.0,4.2,15.0,21.0,2.7,4.6,2.1,3.7,0.44,1.5,544.127644942531
28.4,2.2,11.8,3.2,9.2,5.2,0.0,0.51,14.0,34.0,0.07,0.03,2.0,29.0,0.14,0.03,0.1,0.39,0.5,4.1,3.5,4.1,6.0,23.0,0.3,4.2,4.3,1.5,0.29,3.3,166.183764367521
30.8,4.6,5.8,17.6,11.6,10.0,0.0,0.51,14.0,33.0,0.175,0.1,2.0,15.0,0.105,0.1,0.1,0.33,1.2,3.1,4.5,4.7,16.0,17.0,4.9,3.9,3.1,2.6,0.18,1.3,538.339232225487
11.6,13.0,4.6,20.0,3.2,30.4,0.0,0.51,14.0,35.0,0.105,0.05,2.0,23.0,0.105,0.07,0.1,0.13,0.3,2.4,1.8,3.5,18.0,19.0,3.0,0.3,1.9,4.5,0.19,1.3,333.952358338079
17.6,7.0,3.4,26.0,21.2,30.4,0.0,0.5,14.0,25.0,0.105,0.09,2.0,18.0,0.07,0.02,0.1,0.46,2.4,1.7,4.1,5.0,22.0,13.0,1.4,1.2,1.4,4.8,1.29,2.7,375.3803789756
27.2,3.4,3.4,17.6,6.8,49.6,0.0,0.51,14.0,22.0,0.105,0.09,2.0,11.0,0.14,0.1,0.1,0.29,0.8,2.5,4.2,3.8,11.0,22.0,1.1,2.4,3.1,2.4,0.69,1.8,358.556149799935
34.4,2.2,3.4,22.4,18.8,49.6,0.0,0.5,14.0,35.0,0.07,0.01,2.0,31.0,0.175,0.05,0.1,0.28,1.7,0.8,5.0,4.5,25.0,11.0,1.1,3.9,1.9,4.4,0.65,3.7,370.534020215575
4.4,7.0,4.6,15.2,3.2,48.4,0.0,0.5,14.0,7.0,0.07,0.07,2.0,15.0,0.14,0.09,0.1,0.43,0.3,0.4,1.6,4.7,14.0,27.0,1.8,1.4,2.8,0.8,0.24,1.5,83.7854841731915
18.8,7.0,3.4,15.2,14.0,31.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,21.0,0.07,0.04,0.1,0.42,0.8,1.9,3.2,3.8,29.0,0.0,4.3,4.0,4.9,2.7,0.44,3.0,358.051585316994
16.4,1.0,2.2,6.8,3.2,19.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,26.0,0.035,0.02,0.1,0.13,0.3,2.1,1.7,1.7,20.0,13.0,1.9,4.5,1.4,3.8,0.28,1.2,87.9110700794921
33.2,4.6,9.4,10.4,9.2,37.6,0.0,0.5,14.0,33.0,0.14,0.01,2.0,25.0,0.07,0.03,0.1,0.32,1.1,1.4,2.8,4.1,12.0,19.0,1.4,5.0,3.6,3.8,0.61,2.5,434.568962601777
15.2,3.4,11.8,20.0,17.6,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,20.0,0.07,0.03,0.1,0.08,1.6,2.5,3.5,3.8,11.0,20.0,0.6,3.7,0.2,3.4,1.21,2.5,228.682327225553
45.2,2.2,2.2,12.8,12.8,53.2,0.0,0.51,14.0,25.0,0.175,0.02,2.0,16.0,0.14,0.01,0.1,0.11,1.1,1.8,3.0,3.1,7.0,21.0,1.2,4.2,2.8,4.0,0.75,1.7,409.364639716136
32.0,4.6,4.6,5.6,8.0,19.6,0.0,0.51,14.0,21.0,0.14,0.01,2.0,29.0,0.105,0.06,0.1,0.38,0.9,2.1,3.8,3.7,11.0,30.0,0.1,1.8,1.3,3.8,0.84,2.5,307.73102558045
24.8,9.4,8.2,14.0,22.4,38.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,30.0,0.07,0.06,0.1,0.21,2.7,3.3,4.4,4.3,10.0,5.0,0.8,4.3,4.2,1.5,0.43,3.2,486.814939281373
3.2,1.0,8.2,5.6,10.4,7.6,0.0,0.51,14.0,7.0,0.14,0.06,2.0,18.0,0.14,0.08,0.1,0.33,1.1,0.5,2.6,3.2,11.0,21.0,2.9,0.6,1.7,1.7,0.27,1.7,20.8210724910451
28.4,7.0,10.6,10.4,26.0,44.8,0.0,0.5,14.0,28.0,0.105,0.04,2.0,24.0,0.07,0.07,0.1,0.18,2.4,3.6,4.2,4.1,3.0,22.0,0.6,4.7,0.1,1.8,1.0,4.0,421.283005306865
20.0,2.2,7.0,24.8,23.6,32.8,0.0,0.5,14.0,28.0,0.175,0.09,2.0,28.0,0.07,0.04,0.1,0.3,2.3,0.6,4.8,4.1,16.0,0.0,2.5,4.4,4.8,2.6,0.16,2.3,253.672177819379
9.2,3.4,11.8,15.2,5.6,32.8,0.0,0.51,14.0,26.0,0.035,0.01,2.0,19.0,0.14,0.08,0.1,0.5,0.6,0.6,3.5,4.4,29.0,28.0,3.7,4.5,3.9,4.7,0.14,1.8,126.338666109876
14.0,11.8,9.4,20.0,14.0,23.2,0.0,0.5,14.0,32.0,0.14,0.01,2.0,35.0,0.14,0.01,0.1,0.16,1.5,4.0,3.7,3.3,6.0,18.0,3.4,0.4,1.9,2.1,0.54,3.1,393.020608527515
11.6,5.8,7.0,12.8,18.8,34.0,0.0,0.5,14.0,23.0,0.175,0.08,2.0,19.0,0.07,0.02,0.1,0.2,0.9,2.6,3.8,5.0,29.0,26.0,1.2,4.9,1.1,4.4,0.13,2.5,189.758802662227
17.6,2.2,9.4,16.4,12.8,25.6,0.0,0.51,14.0,15.0,0.175,0.06,2.0,28.0,0.105,0.01,0.1,0.18,1.4,1.3,4.0,4.5,12.0,6.0,1.0,3.4,2.7,3.5,1.11,3.8,199.947204730691
20.0,3.4,3.4,6.8,17.6,19.6,0.0,0.5,14.0,8.0,0.105,0.06,2.0,29.0,0.14,0.08,0.1,0.37,1.4,0.6,4.9,4.5,28.0,22.0,0.1,2.1,2.0,1.4,0.15,4.3,192.168391964952
33.2,3.4,2.2,17.6,6.8,46.0,0.0,0.51,14.0,19.0,0.14,0.02,2.0,27.0,0.14,0.09,0.1,0.48,0.6,1.4,1.7,4.1,25.0,18.0,2.0,1.7,0.4,5.0,0.39,1.2,443.918354484706
36.8,9.4,2.2,10.4,8.0,47.2,0.0,0.51,14.0,32.0,0.07,0.07,2.0,19.0,0.07,0.01,0.1,0.22,0.7,3.7,3.5,1.5,9.0,23.0,1.5,1.1,1.0,3.2,0.54,1.0,582.214235002274
20.0,8.2,9.4,21.2,21.2,30.4,0.0,0.5,14.0,33.0,0.175,0.01,2.0,16.0,0.105,0.1,0.1,0.24,1.3,2.9,3.8,4.6,6.0,28.0,0.8,3.6,3.6,0.2,0.17,2.8,483.990415789474
33.2,3.4,7.0,21.2,16.4,10.0,0.0,0.5,14.0,16.0,0.14,0.08,2.0,14.0,0.035,0.02,0.1,0.3,1.4,1.5,4.0,1.6,21.0,17.0,0.2,3.2,0.7,0.4,0.99,1.0,537.186382156643
33.2,2.2,9.4,21.2,6.8,50.8,0.0,0.51,14.0,35.0,0.105,0.03,2.0,14.0,0.14,0.08,0.1,0.21,0.4,2.3,2.7,3.9,12.0,18.0,2.1,4.2,1.7,4.2,0.36,2.6,361.593302735808
38.0,9.4,13.0,23.6,22.4,40.0,0.0,0.5,14.0,34.0,0.14,0.04,2.0,13.0,0.07,0.07,0.1,0.28,1.8,4.5,4.5,3.2,5.0,7.0,3.1,5.0,2.2,0.6,1.22,2.8,1020.68830025754
30.8,10.6,2.2,10.4,8.0,20.8,0.0,0.51,14.0,31.0,0.105,0.02,2.0,10.0,0.14,0.02,0.1,0.23,0.4,2.6,3.7,4.3,21.0,24.0,0.4,1.6,1.8,2.8,0.14,2.7,532.057655553664
10.4,5.8,4.6,12.8,22.4,44.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,25.0,0.105,0.08,0.1,0.38,2.5,1.5,3.9,3.5,26.0,9.0,0.1,1.1,4.7,0.8,0.34,2.9,158.357601378552
3.2,3.4,5.8,5.6,3.2,7.6,0.0,0.51,14.0,33.0,0.105,0.09,2.0,33.0,0.07,0.05,0.1,0.43,0.2,3.1,1.8,4.0,2.0,26.0,1.6,3.5,0.5,3.6,0.17,1.3,29.9212593117395
26.0,13.0,4.6,23.6,14.0,48.4,0.0,0.51,14.0,31.0,0.14,0.06,2.0,31.0,0.14,0.08,0.1,0.43,0.7,2.7,3.3,1.9,18.0,14.0,0.6,3.6,4.2,4.7,0.31,1.7,723.391460318411
50.0,10.6,3.4,12.8,6.8,30.4,0.0,0.5,14.0,21.0,0.105,0.06,2.0,32.0,0.035,0.02,0.1,0.47,0.8,1.0,2.7,4.9,26.0,19.0,2.2,3.2,4.7,3.0,0.6,2.6,995.24378043017
