w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k2
18.8,2.2,4.6,6.8,17.6,50.8,0.0,0.5,14.0,31.0,0.14,0.1,2.0,13.0,0.14,0.08,0.1,0.06,1.7,2.6,3.4,2.9,23.0,0.0,4.5,1.1,4.7,3.2,1.32,2.2,0.969905809114697
44.0,3.4,10.6,23.6,9.2,12.4,0.0,0.51,14.0,26.0,0.105,0.05,2.0,10.0,0.105,0.07,0.1,0.41,0.6,2.3,3.6,2.1,17.0,7.0,3.7,3.8,2.4,3.1,0.34,1.5,0.988571952541329
12.8,13.0,3.4,14.0,21.2,44.8,0.0,0.5,14.0,34.0,0.07,0.05,2.0,13.0,0.105,0.08,0.1,0.19,1.0,2.9,4.6,3.8,2.0,15.0,0.4,2.7,1.1,2.8,0.68,3.6,0.985865880775509
36.8,4.6,8.2,26.0,8.0,10.0,0.0,0.51,14.0,18.0,0.07,0.05,2.0,24.0,0.175,0.09,0.1,0.39,0.8,1.5,3.5,2.3,2.0,9.0,0.2,3.9,2.5,4.7,0.37,1.4,0.990483708142003
46.4,10.6,3.4,17.6,4.4,7.6,0.0,0.51,14.0,33.0,0.105,0.07,2.0,14.0,0.07,0.07,0.1,0.04,0.4,1.2,2.3,1.2,0.0,14.0,1.9,0.9,1.3,1.7,0.34,1.0,0.99435227018262
52.4,3.4,4.6,15.2,6.8,26.8,0.0,0.5,14.0,10.0,0.14,0.03,2.0,10.0,0.105,0.07,0.1,0.5,0.7,0.9,2.8,4.1,24.0,4.0,1.1,1.5,3.8,3.7,0.63,1.3,0.990323545049622
12.8,4.6,3.4,11.6,21.2,37.6,0.0,0.5,14.0,35.0,0.175,0.02,2.0,14.0,0.175,0.07,0.1,0.5,1.8,1.3,3.6,4.7,25.0,17.0,3.6,1.4,4.0,1.1,0.7,3.3,0.979159050722467
42.8,10.6,2.2,5.6,26.0,53.2,0.0,0.51,14.0,30.0,0.14,0.03,2.0,24.0,0.14,0.03,0.1,0.11,2.4,3.7,4.0,4.6,12.0,24.0,3.6,0.6,0.9,4.4,0.3,3.9,0.984244968888323
10.4,5.8,2.2,15.2,5.6,4.0,0.0,0.5,14.0,16.0,0.105,0.05,2.0,7.0,0.175,0.1,0.1,0.34,0.5,1.2,2.3,2.0,25.0,18.0,2.7,4.9,3.6,0.9,0.15,1.9,0.980108402674713
44.0,4.6,9.4,12.8,17.6,14.8,0.0,0.5,14.0,35.0,0.105,0.03,2.0,29.0,0.175,0.04,0.1,0.32,0.7,4.4,4.8,3.1,17.0,21.0,3.1,3.7,3.3,5.0,0.48,2.2,0.988953819846478
44.0,8.2,11.8,21.2,5.6,37.6,0.0,0.5,14.0,6.0,0.175,0.05,2.0,34.0,0.175,0.07,0.1,0.05,0.7,0.6,3.3,5.0,0.0,22.0,0.8,2.6,5.0,0.2,0.39,2.0,0.994149594234243
27.2,13.0,4.6,21.2,24.8,50.8,0.0,0.51,14.0,15.0,0.07,0.02,2.0,15.0,0.07,0.05,0.1,0.25,2.0,1.6,5.0,3.7,4.0,0.0,0.6,3.2,4.9,0.2,0.18,3.2,0.991838542235694
42.8,1.0,4.6,8.0,6.8,34.0,0.0,0.51,14.0,9.0,0.14,0.1,2.0,11.0,0.175,0.1,0.1,0.08,0.5,0.8,3.3,3.6,7.0,30.0,2.4,0.2,3.1,4.9,0.38,2.5,0.982392378231034
10.4,10.6,8.2,26.0,20.0,5.2,0.0,0.5,14.0,32.0,0.14,0.02,2.0,18.0,0.175,0.07,0.1,0.24,1.8,3.0,4.7,4.2,7.0,8.0,3.9,2.6,1.3,0.3,0.56,3.9,0.984448940184208
47.6,3.4,11.8,20.0,14.0,42.4,0.0,0.5,14.0,30.0,0.14,0.08,2.0,14.0,0.035,0.01,0.1,0.29,1.5,1.0,4.0,4.0,19.0,4.0,3.8,2.6,4.7,2.2,0.47,1.1,0.987902069613246
17.6,9.4,8.2,24.8,16.4,6.4,0.0,0.5,14.0,22.0,0.105,0.06,2.0,33.0,0.14,0.08,0.1,0.27,1.3,2.9,4.2,2.7,7.0,8.0,4.2,3.3,4.4,4.1,1.03,1.3,0.985423957853684
10.4,11.8,9.4,24.8,26.0,43.6,0.0,0.5,14.0,35.0,0.105,0.04,2.0,32.0,0.14,0.01,0.1,0.12,3.3,2.0,4.4,4.6,21.0,1.0,1.2,3.6,1.6,0.2,0.68,4.0,0.98265475341177
8.0,3.4,4.6,16.4,23.6,53.2,0.0,0.5,14.0,27.0,0.07,0.06,2.0,21.0,0.105,0.1,0.1,0.13,2.8,1.8,4.9,4.4,2.0,18.0,3.7,3.7,0.6,1.0,0.47,4.0,0.964695084405772
28.4,7.0,1.0,5.6,14.0,14.8,0.0,0.5,14.0,14.0,0.175,0.08,2.0,14.0,0.07,0.07,0.1,0.12,1.2,1.0,4.2,4.0,0.0,30.0,1.5,3.7,3.3,1.9,0.96,2.8,0.989251054660259
46.4,8.2,9.4,17.6,3.2,23.2,0.0,0.5,14.0,22.0,0.14,0.1,2.0,12.0,0.105,0.03,0.1,0.2,0.4,1.5,1.4,3.8,9.0,20.0,4.0,0.8,0.8,1.2,0.17,1.1,0.993641832530783
21.2,2.2,13.0,23.6,17.6,38.8,0.0,0.5,14.0,29.0,0.07,0.04,2.0,26.0,0.14,0.01,0.1,0.38,2.4,1.4,4.6,2.4,27.0,0.0,2.2,4.1,2.9,2.3,0.23,2.2,0.974046519630893
28.4,8.2,9.4,6.8,10.4,34.0,0.0,0.5,14.0,35.0,0.14,0.02,2.0,28.0,0.07,0.01,0.1,0.01,0.8,3.3,2.7,4.5,10.0,6.0,2.6,1.2,4.1,3.8,0.2,1.6,0.987356071680928
21.2,9.4,13.0,9.2,6.8,10.0,0.0,0.51,14.0,30.0,0.175,0.06,2.0,10.0,0.175,0.04,0.1,0.01,0.5,0.7,2.9,2.8,25.0,13.0,2.4,4.6,0.8,2.4,0.49,2.2,0.991701692683585
16.4,4.6,2.2,18.8,3.2,26.8,0.0,0.51,14.0,31.0,0.14,0.09,2.0,19.0,0.07,0.05,0.1,0.47,0.4,1.8,1.3,1.6,16.0,9.0,2.6,0.1,2.7,4.9,0.27,1.2,0.977791023565162
34.4,13.0,9.4,12.8,6.8,29.2,0.0,0.5,14.0,26.0,0.175,0.04,2.0,11.0,0.105,0.04,0.1,0.42,0.9,3.2,3.2,3.0,3.0,13.0,1.5,1.4,1.3,1.6,0.25,1.1,0.989930167864899
52.4,4.6,8.2,18.8,15.2,47.2,0.0,0.5,14.0,15.0,0.105,0.02,2.0,25.0,0.175,0.05,0.1,0.37,1.3,0.4,4.1,2.3,1.0,24.0,0.4,3.9,3.7,4.9,0.12,1.6,0.991034430391136
33.2,10.6,4.6,12.8,9.2,32.8,0.0,0.51,14.0,16.0,0.14,0.08,2.0,24.0,0.14,0.1,0.1,0.17,0.9,0.9,4.8,4.8,15.0,17.0,2.0,3.6,1.4,1.8,0.13,4.0,0.993680947787501
11.6,3.4,3.4,9.2,22.4,42.4,0.0,0.51,14.0,30.0,0.175,0.02,2.0,18.0,0.105,0.1,0.1,0.08,0.9,3.9,4.8,4.6,30.0,3.0,2.9,4.6,1.1,2.3,0.73,3.9,0.973248841538447
24.8,10.6,4.6,21.2,15.2,5.2,0.0,0.51,14.0,34.0,0.14,0.1,2.0,34.0,0.14,0.09,0.1,0.09,1.8,0.6,3.2,3.4,17.0,17.0,4.9,0.2,4.0,3.4,0.11,2.8,0.990952239998176
50.0,4.6,11.8,6.8,26.0,40.0,0.0,0.5,14.0,26.0,0.07,0.06,2.0,22.0,0.175,0.02,0.1,0.31,3.2,0.8,4.3,4.2,26.0,5.0,3.5,2.4,4.5,0.1,0.65,3.7,0.9858993283264
52.4,4.6,11.8,22.4,21.2,8.8,0.0,0.51,14.0,27.0,0.175,0.03,2.0,9.0,0.07,0.01,0.1,0.22,1.9,3.2,4.7,3.3,12.0,30.0,3.8,4.4,3.3,0.3,1.2,1.7,0.989606280838776
33.2,10.6,10.6,14.0,8.0,40.0,0.0,0.51,14.0,34.0,0.175,0.04,2.0,30.0,0.14,0.01,0.1,0.33,0.7,3.6,3.8,3.8,21.0,14.0,1.6,3.1,0.2,1.6,0.48,1.5,0.990446574264841
24.8,13.0,7.0,5.6,14.0,38.8,0.0,0.51,14.0,17.0,0.07,0.06,2.0,14.0,0.175,0.04,0.1,0.37,1.1,1.7,3.2,4.4,16.0,25.0,4.5,2.9,4.3,2.6,1.05,1.1,0.982350489057243
32.0,8.2,8.2,24.8,6.8,24.4,0.0,0.5,14.0,17.0,0.07,0.06,2.0,18.0,0.105,0.02,0.1,0.3,0.7,1.9,3.1,3.9,11.0,3.0,5.0,4.0,0.7,2.1,0.2,2.1,0.993218481731313
18.8,10.6,9.4,16.4,22.4,37.6,0.0,0.5,14.0,16.0,0.105,0.09,2.0,32.0,0.07,0.05,0.1,0.47,1.7,1.1,4.7,2.8,2.0,27.0,1.5,0.2,1.0,1.7,0.15,2.3,0.988650463308761
27.2,10.6,5.8,23.6,3.2,18.4,0.0,0.5,14.0,17.0,0.105,0.03,2.0,32.0,0.035,0.01,0.1,0.35,0.4,0.9,1.9,2.1,10.0,16.0,3.5,1.2,3.7,1.1,0.19,1.0,0.991963724064015
14.0,2.2,2.2,11.6,16.4,20.8,0.0,0.5,14.0,19.0,0.035,0.02,2.0,16.0,0.175,0.07,0.1,0.45,1.6,2.3,4.0,4.0,18.0,17.0,2.5,3.0,2.6,4.6,1.46,3.4,0.973311767191344
39.2,8.2,9.4,26.0,16.4,32.8,0.0,0.5,14.0,24.0,0.105,0.02,2.0,9.0,0.105,0.04,0.1,0.07,1.2,2.0,3.2,3.6,14.0,0.0,4.6,3.1,2.1,4.9,1.14,2.3,0.994134695669281
34.4,3.4,10.6,18.8,22.4,49.6,0.0,0.5,14.0,23.0,0.07,0.07,2.0,30.0,0.07,0.06,0.1,0.33,2.1,1.9,4.8,4.3,6.0,16.0,3.0,1.7,2.3,2.8,1.52,2.1,0.985873756425188
44.0,5.8,7.0,9.2,10.4,48.4,0.0,0.51,14.0,7.0,0.105,0.03,2.0,18.0,0.175,0.07,0.1,0.32,0.6,0.4,4.0,3.2,2.0,25.0,4.9,3.4,3.0,2.4,0.32,3.0,0.990397237205769
29.6,4.6,1.0,18.8,10.4,47.2,0.0,0.51,14.0,35.0,0.105,0.04,2.0,18.0,0.175,0.02,0.1,0.18,0.7,2.9,4.6,4.4,26.0,1.0,4.7,3.6,4.9,0.5,0.66,1.0,0.982824969300017
33.2,7.0,11.8,8.0,20.0,53.2,0.0,0.51,14.0,35.0,0.175,0.02,2.0,35.0,0.175,0.05,0.1,0.23,1.8,2.8,4.3,4.3,2.0,25.0,4.1,3.0,0.1,2.5,0.75,3.8,0.989291631874936
34.4,8.2,5.8,11.6,10.4,11.2,0.0,0.5,14.0,24.0,0.175,0.04,2.0,14.0,0.105,0.05,0.1,0.47,0.4,2.1,4.6,1.8,8.0,27.0,3.3,4.6,2.3,5.0,0.39,1.1,0.985942510920208
27.2,9.4,9.4,16.4,16.4,41.2,0.0,0.51,14.0,20.0,0.07,0.02,2.0,34.0,0.175,0.04,0.1,0.45,2.0,0.2,4.1,2.7,19.0,29.0,3.7,0.9,1.6,1.8,0.19,1.1,0.984431294089458
22.4,13.0,10.6,4.4,15.2,48.4,0.0,0.51,14.0,25.0,0.105,0.1,2.0,15.0,0.105,0.02,0.1,0.25,1.5,1.0,4.8,4.2,9.0,27.0,1.4,2.6,2.6,4.3,0.76,3.3,0.986510442943125
34.4,1.0,9.4,4.4,20.0,47.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,27.0,0.14,0.05,0.1,0.43,1.4,1.3,4.2,3.5,1.0,29.0,1.6,2.8,2.8,5.0,0.41,2.2,0.974330832887186
21.2,2.2,1.0,5.6,3.2,32.8,0.0,0.5,14.0,33.0,0.14,0.08,2.0,6.0,0.07,0.05,0.1,0.31,0.4,1.1,1.8,4.4,9.0,22.0,1.1,0.3,1.9,3.0,0.26,1.2,0.974531722952198
45.2,3.4,1.0,10.4,14.0,20.8,0.0,0.51,14.0,26.0,0.14,0.07,2.0,11.0,0.175,0.03,0.1,0.27,1.0,2.2,5.0,3.9,10.0,13.0,1.7,1.1,2.3,4.8,0.26,1.6,0.98709928436378
15.2,4.6,4.6,26.0,20.0,16.0,0.0,0.5,14.0,32.0,0.035,0.02,2.0,28.0,0.175,0.08,0.1,0.05,2.4,1.1,4.1,5.0,24.0,22.0,3.9,4.0,2.1,0.6,0.77,3.1,0.983622411075736
18.8,5.8,5.8,14.0,17.6,37.6,0.0,0.5,14.0,26.0,0.07,0.01,2.0,21.0,0.07,0.04,0.1,0.32,2.1,2.4,3.7,4.6,10.0,23.0,2.2,5.0,3.4,4.3,1.52,1.8,0.979671846923651
21.2,8.2,9.4,6.8,5.6,38.8,0.0,0.51,14.0,19.0,0.105,0.03,2.0,19.0,0.14,0.01,0.1,0.44,0.5,1.5,2.6,4.5,15.0,23.0,1.0,2.2,4.6,4.7,0.13,1.8,0.98448050257494
36.8,10.6,8.2,6.8,6.8,32.8,0.0,0.51,14.0,27.0,0.14,0.1,2.0,34.0,0.14,0.09,0.1,0.2,0.7,0.7,2.3,4.2,20.0,6.0,3.0,0.8,1.4,1.5,0.43,2.0,0.991800488837196
16.4,7.0,4.6,18.8,16.4,18.4,0.0,0.51,14.0,12.0,0.105,0.05,2.0,13.0,0.105,0.05,0.1,0.37,2.1,1.1,4.3,3.0,19.0,1.0,3.7,3.5,4.9,3.6,0.24,1.2,0.981040664246067
33.2,7.0,8.2,12.8,11.6,36.4,0.0,0.5,14.0,35.0,0.07,0.01,2.0,35.0,0.07,0.07,0.1,0.49,1.1,3.7,3.2,3.3,12.0,17.0,4.9,2.4,2.8,3.7,0.39,2.1,0.988588100727435
51.2,10.6,3.4,12.8,16.4,8.8,0.0,0.5,14.0,26.0,0.14,0.08,2.0,34.0,0.175,0.1,0.1,0.08,1.7,3.4,4.2,4.4,22.0,28.0,1.4,1.0,0.3,3.2,0.35,2.3,0.992221849384217
32.0,7.0,10.6,14.0,14.0,25.6,0.0,0.5,14.0,24.0,0.175,0.03,2.0,9.0,0.14,0.09,0.1,0.08,1.3,2.6,3.1,4.6,12.0,6.0,1.5,3.4,1.4,2.9,0.94,2.4,0.99154330535891
36.8,2.2,9.4,11.6,23.6,23.2,0.0,0.5,14.0,24.0,0.175,0.09,2.0,13.0,0.105,0.1,0.1,0.17,2.6,2.0,4.7,4.2,20.0,12.0,1.3,4.9,3.8,0.8,1.44,3.3,0.984294369989817
40.4,11.8,13.0,24.8,18.8,38.8,0.0,0.51,14.0,32.0,0.14,0.03,2.0,15.0,0.035,0.02,0.1,0.07,1.6,3.8,4.2,3.0,9.0,24.0,2.8,2.6,1.6,2.8,0.53,1.8,0.992083058063978
52.4,8.2,13.0,9.2,18.8,4.0,0.0,0.5,14.0,27.0,0.105,0.09,2.0,9.0,0.175,0.06,0.1,0.09,2.1,0.3,3.7,3.2,24.0,9.0,3.6,3.2,0.5,3.2,0.27,2.5,0.987800129350548
24.8,3.4,3.4,14.0,5.6,5.2,0.0,0.5,14.0,11.0,0.035,0.03,2.0,20.0,0.175,0.06,0.1,0.08,0.5,1.2,3.0,4.1,2.0,9.0,3.5,2.0,1.9,0.7,0.42,2.1,0.989038079975506
12.8,8.2,3.4,21.2,9.2,5.2,0.0,0.5,14.0,32.0,0.175,0.02,2.0,14.0,0.14,0.02,0.1,0.15,0.4,4.2,3.6,2.8,3.0,19.0,3.1,3.0,2.8,4.6,0.16,2.5,0.977448881103311
51.2,4.6,5.8,6.8,5.6,17.2,0.0,0.51,14.0,27.0,0.105,0.05,2.0,25.0,0.105,0.09,0.1,0.31,0.5,3.4,3.0,4.7,5.0,29.0,4.6,0.6,2.0,2.6,0.22,1.7,0.988080859582149
42.8,3.4,1.0,6.8,4.4,41.2,0.0,0.5,14.0,24.0,0.14,0.03,2.0,34.0,0.175,0.02,0.1,0.49,0.5,0.8,2.8,2.7,17.0,22.0,0.1,4.3,2.0,3.4,0.25,1.1,0.983619153010962
10.4,4.6,9.4,21.2,9.2,16.0,0.0,0.51,14.0,23.0,0.175,0.04,2.0,19.0,0.175,0.1,0.1,0.37,0.9,0.9,4.7,4.4,11.0,5.0,2.8,2.9,3.4,4.6,0.73,3.9,0.98318552303784
16.4,9.4,9.4,17.6,6.8,19.6,0.0,0.51,14.0,33.0,0.035,0.01,2.0,17.0,0.14,0.05,0.1,0.41,0.8,1.0,3.4,2.6,28.0,30.0,2.2,4.8,1.7,4.5,0.38,1.4,0.988610825783937
39.2,9.4,4.6,17.6,4.4,44.8,0.0,0.5,14.0,11.0,0.14,0.04,2.0,12.0,0.105,0.02,0.1,0.18,0.4,0.7,2.7,2.9,21.0,28.0,4.6,3.6,1.0,1.8,0.19,1.3,0.992535625286523
18.8,3.4,9.4,20.0,24.8,14.8,0.0,0.51,14.0,35.0,0.105,0.08,2.0,30.0,0.14,0.06,0.1,0.4,1.3,3.0,4.9,3.0,10.0,4.0,4.2,3.8,5.0,1.9,0.42,2.8,0.982326410152677
11.6,4.6,2.2,21.2,5.6,43.6,0.0,0.5,14.0,34.0,0.14,0.07,2.0,22.0,0.175,0.02,0.1,0.21,0.5,3.2,3.6,1.8,12.0,27.0,4.1,3.7,0.9,4.2,0.42,1.3,0.965210548485041
24.8,13.0,10.6,12.8,15.2,42.4,0.0,0.5,14.0,28.0,0.07,0.04,2.0,9.0,0.07,0.07,0.1,0.4,1.9,3.1,5.0,4.6,5.0,12.0,3.8,3.7,3.9,0.7,0.76,1.6,0.986472503144363
28.4,3.4,9.4,9.2,26.0,12.4,0.0,0.51,14.0,15.0,0.175,0.08,2.0,7.0,0.14,0.05,0.1,0.25,2.8,1.9,4.9,3.2,8.0,24.0,4.1,1.1,1.0,3.5,0.84,3.1,0.981515933335679
40.4,10.6,2.2,23.6,8.0,53.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,31.0,0.175,0.07,0.1,0.07,0.8,1.7,2.7,2.6,0.0,28.0,4.1,0.6,1.3,1.7,0.57,2.5,0.994953102089862
16.4,4.6,3.4,21.2,5.6,10.0,0.0,0.5,14.0,29.0,0.105,0.04,2.0,16.0,0.105,0.09,0.1,0.03,0.6,2.8,2.5,2.4,26.0,10.0,0.5,0.6,5.0,4.5,0.57,1.6,0.982217727624698
42.8,11.8,7.0,17.6,17.6,26.8,0.0,0.51,14.0,26.0,0.14,0.06,2.0,26.0,0.175,0.06,0.1,0.39,0.9,3.4,4.0,1.9,9.0,5.0,4.3,2.3,0.1,0.3,0.31,1.6,0.992484211214109
30.8,13.0,9.4,4.4,11.6,31.6,0.0,0.51,14.0,32.0,0.175,0.04,2.0,34.0,0.14,0.08,0.1,0.13,1.1,1.4,4.5,3.2,2.0,16.0,2.2,1.3,4.0,0.9,0.62,1.6,0.986554267009021
18.8,5.8,10.6,4.4,8.0,19.6,0.0,0.5,14.0,19.0,0.105,0.06,2.0,20.0,0.14,0.06,0.1,0.45,1.0,2.3,4.0,4.9,30.0,21.0,0.3,2.7,4.9,3.6,0.68,2.9,0.981562155750641
18.8,10.6,4.6,12.8,14.0,10.0,0.0,0.5,14.0,16.0,0.105,0.1,2.0,18.0,0.07,0.02,0.1,0.0,1.6,1.6,4.5,2.7,11.0,26.0,1.3,3.0,3.0,4.8,0.1,1.0,0.984206351023785
24.8,10.6,8.2,16.4,3.2,35.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,16.0,0.105,0.02,0.1,0.02,0.2,2.8,1.3,4.2,21.0,9.0,0.9,3.3,4.2,4.0,0.14,1.2,0.989146878935245
16.4,2.2,3.4,12.8,24.8,16.0,0.0,0.5,14.0,20.0,0.07,0.05,2.0,13.0,0.105,0.06,0.1,0.02,2.5,1.2,4.2,4.1,3.0,16.0,4.2,0.1,1.8,1.5,1.06,4.0,0.978825254354104
15.2,5.8,4.6,18.8,3.2,40.0,0.0,0.5,14.0,20.0,0.07,0.02,2.0,17.0,0.14,0.03,0.1,0.4,0.2,2.3,1.7,4.5,3.0,26.0,4.0,3.3,2.8,1.8,0.16,1.0,0.976582810943438
21.2,2.2,3.4,10.4,24.8,29.2,0.0,0.5,14.0,15.0,0.14,0.08,2.0,21.0,0.07,0.01,0.1,0.2,1.6,0.2,4.4,4.1,13.0,9.0,2.5,4.8,2.3,4.0,0.12,3.5,0.975229906742292
48.8,8.2,2.2,6.8,24.8,16.0,0.0,0.5,14.0,27.0,0.175,0.02,2.0,11.0,0.175,0.07,0.1,0.39,2.5,3.3,4.6,4.7,25.0,30.0,1.8,4.1,2.4,3.9,0.75,4.2,0.987866881327512
35.6,8.2,9.4,8.0,14.0,23.2,0.0,0.51,14.0,8.0,0.105,0.06,2.0,19.0,0.14,0.07,0.1,0.13,1.6,0.7,4.0,1.2,0.0,14.0,1.1,1.4,4.5,0.6,0.27,1.0,0.987326488155827
52.4,2.2,5.8,5.6,11.6,43.6,0.0,0.51,14.0,26.0,0.14,0.03,2.0,10.0,0.14,0.09,0.1,0.11,1.4,3.4,4.9,3.4,2.0,8.0,1.3,3.5,0.7,1.5,0.19,1.5,0.980953228055616
18.8,9.4,5.8,14.0,21.2,26.8,0.0,0.51,14.0,7.0,0.14,0.04,2.0,21.0,0.105,0.1,0.1,0.21,1.0,0.8,4.8,4.6,18.0,4.0,2.6,0.3,4.4,1.6,0.51,2.1,0.989650386507946
39.2,5.8,11.8,10.4,14.0,46.0,0.0,0.5,14.0,14.0,0.035,0.03,2.0,34.0,0.105,0.08,0.1,0.41,1.5,1.5,2.5,3.8,19.0,5.0,2.2,0.2,1.5,1.0,0.13,1.8,0.987119631663062
51.2,13.0,11.8,6.8,5.6,35.2,0.0,0.51,14.0,23.0,0.035,0.01,2.0,31.0,0.14,0.09,0.1,0.29,0.4,2.2,3.0,4.1,30.0,0.0,0.8,3.7,3.3,0.7,0.14,1.9,0.989585421141244
21.2,4.6,7.0,6.8,12.8,48.4,0.0,0.5,14.0,20.0,0.14,0.07,2.0,22.0,0.14,0.05,0.1,0.42,0.8,0.6,2.3,4.1,29.0,21.0,3.3,1.1,1.3,0.1,0.41,1.9,0.982691331164701
48.8,10.6,11.8,20.0,10.4,52.0,0.0,0.51,14.0,34.0,0.175,0.07,2.0,19.0,0.105,0.02,0.1,0.47,1.0,2.3,2.6,2.4,30.0,14.0,2.1,4.6,0.9,5.0,0.44,2.3,0.994119441651535
21.2,5.8,3.4,23.6,14.0,4.0,0.0,0.51,14.0,35.0,0.07,0.02,2.0,16.0,0.14,0.06,0.1,0.05,1.4,1.5,2.9,4.4,0.0,14.0,3.2,4.6,3.9,2.4,0.4,2.8,0.989110082392484
30.8,9.4,11.8,9.2,20.0,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,27.0,0.175,0.08,0.1,0.36,2.6,3.5,4.6,4.4,2.0,29.0,3.4,3.2,0.8,0.9,0.28,2.6,0.984319718058935
20.0,3.4,11.8,8.0,6.8,40.0,0.0,0.5,14.0,13.0,0.175,0.06,2.0,34.0,0.035,0.01,0.1,0.12,0.5,1.1,3.8,3.2,16.0,16.0,3.0,1.2,2.1,4.7,0.41,1.4,0.978481991325862
21.2,2.2,7.0,10.4,26.0,48.4,0.0,0.5,14.0,20.0,0.175,0.05,2.0,25.0,0.14,0.09,0.1,0.28,2.3,1.3,5.0,4.6,17.0,25.0,2.4,4.2,1.0,1.1,0.56,4.0,0.980893753652878
41.6,8.2,13.0,9.2,24.8,41.2,0.0,0.5,14.0,10.0,0.14,0.01,2.0,15.0,0.14,0.04,0.1,0.09,3.0,0.8,4.8,4.1,10.0,29.0,3.4,0.3,4.9,1.2,0.36,2.9,0.988727361401538
15.2,11.8,5.8,4.4,6.8,26.8,0.0,0.51,14.0,30.0,0.175,0.05,2.0,19.0,0.14,0.02,0.1,0.47,0.7,0.9,3.9,4.7,4.0,25.0,1.9,2.8,2.6,2.1,0.27,2.0,0.977778478044961
29.6,1.0,9.4,11.6,6.8,19.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,28.0,0.035,0.03,0.1,0.32,0.8,0.8,3.3,4.7,22.0,5.0,1.4,1.9,0.7,3.1,0.23,2.1,0.978366454045433
32.0,2.2,9.4,15.2,8.0,19.6,0.0,0.51,14.0,35.0,0.175,0.1,2.0,15.0,0.175,0.09,0.1,0.3,0.6,3.1,4.7,2.8,29.0,21.0,2.6,2.6,3.9,4.6,0.52,2.0,0.980309529001534
16.4,3.4,11.8,15.2,8.0,31.6,0.0,0.5,14.0,31.0,0.175,0.06,2.0,33.0,0.14,0.02,0.1,0.31,0.5,2.0,4.3,4.2,11.0,19.0,3.6,1.8,4.9,0.9,0.13,2.4,0.977328187344635
50.0,7.0,8.2,22.4,15.2,34.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,29.0,0.14,0.05,0.1,0.38,0.8,2.5,4.3,3.8,4.0,26.0,0.8,5.0,4.0,3.4,0.66,1.3,0.99258104672132
47.6,7.0,3.4,6.8,20.0,26.8,0.0,0.51,14.0,23.0,0.175,0.02,2.0,22.0,0.105,0.09,0.1,0.34,2.1,1.3,5.0,4.3,23.0,16.0,0.2,0.4,4.9,2.0,0.47,1.1,0.98448938322007
18.8,4.6,10.6,21.2,22.4,48.4,0.0,0.51,14.0,28.0,0.14,0.03,2.0,27.0,0.175,0.02,0.1,0.15,2.5,2.6,4.7,4.8,9.0,8.0,0.9,3.3,2.6,2.7,0.16,3.0,0.981320650495179
44.0,8.2,9.4,6.8,24.8,23.2,0.0,0.51,14.0,31.0,0.14,0.07,2.0,17.0,0.07,0.04,0.1,0.21,2.0,2.9,4.9,3.5,6.0,16.0,3.7,4.5,1.0,3.7,0.38,3.2,0.989538359974891
18.8,3.4,1.0,16.4,4.4,52.0,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.07,0.03,0.1,0.24,0.5,0.8,2.8,4.0,30.0,24.0,0.5,2.4,2.4,2.6,0.4,1.2,0.980715569600591
22.4,13.0,4.6,11.6,12.8,41.2,0.0,0.51,14.0,10.0,0.105,0.1,2.0,12.0,0.175,0.1,0.1,0.27,0.9,1.0,4.6,4.5,12.0,24.0,1.7,2.9,3.5,2.3,0.46,1.5,0.989765148652292
42.8,5.8,3.4,11.6,20.0,14.8,0.0,0.5,14.0,30.0,0.14,0.09,2.0,31.0,0.07,0.03,0.1,0.41,1.0,2.1,4.1,2.9,0.0,29.0,3.5,3.6,3.4,2.9,0.21,2.8,0.992206014394313
20.0,2.2,9.4,18.8,22.4,12.4,0.0,0.51,14.0,6.0,0.14,0.03,2.0,26.0,0.105,0.01,0.1,0.29,1.3,0.4,4.6,4.5,6.0,11.0,2.0,3.5,2.5,1.1,0.12,3.5,0.99054515169758
32.0,8.2,11.8,21.2,15.2,29.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,22.0,0.035,0.03,0.1,0.24,1.4,3.2,3.4,1.9,5.0,21.0,3.8,1.3,1.3,1.8,0.68,1.3,0.988259667085826
40.4,11.8,9.4,15.2,4.4,5.2,0.0,0.51,14.0,21.0,0.175,0.1,2.0,16.0,0.105,0.02,0.1,0.42,0.4,2.7,2.5,3.1,19.0,11.0,4.0,3.6,4.3,2.3,0.27,1.0,0.991671687911298
