w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_right_T
23.6,3.4,2.2,21.2,26.0,13.6,0.0,0.51,14.0,20.0,0.07,0.01,2.0,29.0,0.105,0.03,0.1,0.11,2.5,1.5,4.9,3.9,28.0,26.0,1.0,0.4,0.8,3.8,0.33,2.9,0.121803667309722
21.2,7.0,13.0,21.2,24.8,31.6,0.0,0.5,14.0,23.0,0.105,0.05,2.0,34.0,0.07,0.04,0.1,0.5,2.8,1.9,4.5,4.8,26.0,20.0,0.6,1.7,1.2,4.5,0.42,3.6,0.0690904262112718
34.4,7.0,9.4,23.6,6.8,49.6,0.0,0.5,14.0,28.0,0.175,0.03,2.0,25.0,0.105,0.03,0.1,0.09,0.5,2.0,2.0,2.3,18.0,3.0,4.4,3.8,2.7,3.8,0.1,1.5,0.0443843817661457
48.8,13.0,13.0,16.4,5.6,35.2,0.0,0.51,14.0,15.0,0.175,0.01,2.0,11.0,0.035,0.01,0.1,0.05,0.7,0.9,2.1,3.5,14.0,10.0,1.2,5.0,0.1,1.9,0.28,1.5,0.0163350911189097
22.4,11.8,8.2,14.0,21.2,6.4,0.0,0.51,14.0,10.0,0.105,0.05,2.0,35.0,0.105,0.03,0.1,0.15,1.5,1.0,4.9,3.6,20.0,28.0,4.1,1.9,2.6,2.6,0.39,3.0,0.0398703587307312
27.2,11.8,4.6,15.2,15.2,34.0,0.0,0.5,14.0,24.0,0.035,0.01,2.0,24.0,0.105,0.06,0.1,0.13,1.1,1.2,3.9,4.9,2.0,11.0,1.7,3.4,1.9,4.2,0.86,2.3,0.0315091230887865
26.0,4.6,4.6,5.6,10.4,8.8,0.0,0.5,14.0,28.0,0.175,0.01,2.0,5.0,0.105,0.01,0.1,0.42,1.0,1.7,5.0,2.7,30.0,19.0,2.2,0.3,0.7,1.8,0.32,1.1,0.0909957545053972
24.8,10.6,4.6,14.0,11.6,12.4,0.0,0.5,14.0,28.0,0.07,0.06,2.0,12.0,0.14,0.05,0.1,0.21,1.2,2.3,3.5,3.9,1.0,30.0,3.5,3.8,0.6,1.1,1.09,1.7,0.0426722951143644
47.6,9.4,8.2,4.4,10.4,12.4,0.0,0.51,14.0,34.0,0.175,0.05,2.0,18.0,0.035,0.03,0.1,0.38,0.6,1.9,2.6,3.9,27.0,4.0,0.8,1.2,4.2,3.9,0.29,1.7,0.0234485172383049
22.4,11.8,8.2,14.0,6.8,52.0,0.0,0.5,14.0,28.0,0.175,0.09,2.0,28.0,0.035,0.02,0.1,0.02,0.4,2.1,4.2,2.4,17.0,29.0,0.9,0.4,0.3,0.1,0.2,1.4,0.0388836885810473
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,0.104233232085963
30.8,8.2,11.8,20.0,9.2,35.2,0.0,0.51,14.0,33.0,0.07,0.06,2.0,15.0,0.105,0.05,0.1,0.16,1.0,1.9,3.1,2.9,10.0,3.0,0.6,1.6,1.3,4.1,0.82,2.6,0.0427002392382917
12.8,5.8,7.0,24.8,24.8,47.2,0.0,0.5,14.0,24.0,0.14,0.01,2.0,16.0,0.105,0.03,0.1,0.38,1.9,2.2,4.9,4.8,20.0,13.0,3.5,3.3,4.3,4.8,0.35,2.6,0.123235231989894
15.2,9.4,3.4,17.6,4.4,6.4,0.0,0.5,14.0,24.0,0.14,0.05,2.0,31.0,0.07,0.04,0.1,0.11,0.4,0.4,1.9,3.7,23.0,20.0,1.1,0.9,3.6,4.4,0.13,1.5,0.0882795516453737
28.4,9.4,13.0,14.0,22.4,30.4,0.0,0.5,14.0,33.0,0.105,0.07,2.0,20.0,0.035,0.03,0.1,0.46,1.1,3.5,3.9,4.5,15.0,22.0,2.1,2.5,2.6,3.7,0.97,3.7,0.0405929264718953
36.8,3.4,13.0,22.4,12.8,28.0,0.0,0.51,14.0,29.0,0.07,0.04,2.0,18.0,0.14,0.08,0.1,0.21,1.3,2.0,3.1,2.7,27.0,12.0,3.5,4.9,0.1,1.2,0.29,2.3,0.0768067215847884
30.8,5.8,2.2,14.0,8.0,36.4,0.0,0.51,14.0,31.0,0.175,0.07,2.0,11.0,0.14,0.05,0.1,0.36,0.4,2.9,4.7,4.1,7.0,9.0,0.6,2.6,4.8,4.6,0.17,1.0,0.0557488635672523
48.8,10.6,9.4,22.4,10.4,48.4,0.0,0.51,14.0,34.0,0.105,0.04,2.0,23.0,0.175,0.04,0.1,0.27,1.3,2.5,4.8,3.4,0.0,8.0,1.7,2.9,4.4,1.6,0.49,2.7,0.0209474229963426
20.0,11.8,3.4,22.4,18.8,42.4,0.0,0.5,14.0,31.0,0.105,0.02,2.0,24.0,0.14,0.03,0.1,0.23,1.7,0.8,4.4,2.3,8.0,7.0,4.8,1.1,0.7,3.3,0.17,1.4,0.0467474326408331
34.4,7.0,4.6,11.6,17.6,41.2,0.0,0.5,14.0,33.0,0.105,0.03,2.0,32.0,0.105,0.05,0.1,0.34,2.0,3.5,3.6,4.3,17.0,18.0,1.7,0.6,0.6,5.0,1.92,2.9,0.0445156546365266
39.2,9.4,3.4,9.2,3.2,40.0,0.0,0.5,14.0,31.0,0.175,0.04,2.0,12.0,0.175,0.09,0.1,0.36,0.3,2.6,1.2,4.8,12.0,9.0,3.9,4.1,1.2,4.2,0.24,1.0,0.0290468049534452
20.0,4.6,3.4,2.0,8.0,10.0,0.0,0.51,14.0,35.0,0.035,0.03,2.0,30.0,0.175,0.01,0.1,0.48,0.5,4.1,4.1,3.8,6.0,20.0,2.4,3.4,0.7,2.8,0.3,2.4,0.12021832149178
15.2,7.0,13.0,16.4,23.6,17.2,0.0,0.5,14.0,17.0,0.105,0.03,2.0,23.0,0.105,0.03,0.1,0.18,2.4,1.8,4.8,4.3,13.0,30.0,5.0,1.1,4.9,3.9,0.4,4.2,0.0973633548991324
33.2,3.4,10.6,20.0,23.6,42.4,0.0,0.5,14.0,25.0,0.175,0.06,2.0,11.0,0.07,0.07,0.1,0.49,2.5,2.2,4.8,4.0,26.0,20.0,2.2,4.7,3.3,0.9,2.12,3.3,0.0824243293441774
29.6,5.8,3.4,14.0,12.8,46.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,18.0,0.105,0.04,0.1,0.5,1.7,0.9,4.9,4.7,9.0,10.0,0.6,2.4,4.1,2.8,0.34,1.6,0.0573076758014379
15.2,8.2,2.2,15.2,11.6,19.6,0.0,0.5,14.0,30.0,0.175,0.03,2.0,12.0,0.07,0.05,0.1,0.13,1.2,1.1,2.9,4.5,9.0,1.0,0.3,0.6,5.0,4.0,0.85,1.1,0.0871866430888796
23.6,3.4,13.0,8.0,12.8,6.4,0.0,0.5,14.0,31.0,0.07,0.04,2.0,21.0,0.14,0.06,0.1,0.31,1.5,0.9,3.9,4.8,6.0,20.0,4.9,1.6,3.4,3.4,0.39,3.4,0.131513179426743
21.2,3.4,8.2,20.0,15.2,35.2,0.0,0.5,14.0,35.0,0.14,0.09,2.0,17.0,0.105,0.04,0.1,0.42,1.8,4.4,3.0,4.1,19.0,20.0,1.0,2.4,0.6,3.1,0.17,2.8,0.128894881477896
35.6,4.6,10.6,21.2,9.2,47.2,0.0,0.51,14.0,35.0,0.14,0.01,2.0,13.0,0.175,0.09,0.1,0.46,1.1,2.2,3.3,2.9,21.0,17.0,2.3,3.4,3.6,0.3,0.78,1.3,0.0601261353890599
46.4,8.2,11.8,15.2,17.6,10.0,0.0,0.51,14.0,32.0,0.105,0.06,2.0,9.0,0.14,0.04,0.1,0.15,1.4,1.0,4.9,5.0,29.0,25.0,3.5,3.7,0.7,3.6,0.17,1.1,0.0269664115399844
35.6,9.4,2.2,26.0,6.8,30.4,0.0,0.51,14.0,14.0,0.14,0.07,2.0,11.0,0.035,0.02,0.1,0.26,0.7,0.6,1.4,4.6,15.0,23.0,1.7,3.5,4.7,2.1,0.56,1.0,0.0313774095695495
38.0,2.2,10.6,22.4,14.0,19.6,0.0,0.51,14.0,23.0,0.035,0.03,2.0,6.0,0.14,0.05,0.1,0.2,1.4,2.0,3.7,3.2,22.0,14.0,3.5,2.3,3.0,3.4,1.3,1.1,0.113213316006477
23.6,8.2,8.2,16.4,6.8,30.4,0.0,0.51,14.0,32.0,0.07,0.03,2.0,30.0,0.14,0.03,0.1,0.16,0.9,2.0,4.2,1.2,15.0,1.0,3.3,3.1,1.6,0.7,0.25,1.1,0.0540076343763097
22.4,10.6,8.2,15.2,21.2,36.4,0.0,0.5,14.0,20.0,0.105,0.01,2.0,13.0,0.14,0.08,0.1,0.4,1.5,2.4,4.3,2.7,21.0,7.0,2.9,3.4,0.8,4.4,1.16,2.1,0.0444932747715743
28.4,5.8,10.6,12.8,3.2,28.0,0.0,0.5,14.0,25.0,0.105,0.01,2.0,33.0,0.14,0.02,0.1,0.32,0.4,2.3,1.6,4.7,8.0,26.0,0.1,4.4,0.8,4.6,0.15,1.0,0.0615692717450414
34.4,3.4,3.4,24.8,8.0,41.2,0.0,0.51,14.0,30.0,0.105,0.09,2.0,15.0,0.07,0.04,0.1,0.28,0.6,2.5,3.3,3.6,27.0,12.0,0.2,5.0,4.8,0.2,0.29,3.0,0.0833473140904491
47.6,7.0,13.0,6.8,20.0,17.2,0.0,0.5,14.0,30.0,0.105,0.08,2.0,31.0,0.035,0.01,0.1,0.29,2.5,3.5,3.8,3.9,0.0,19.0,0.7,0.2,2.2,2.6,0.8,2.7,0.0312041810558356
50.0,2.2,4.6,24.8,22.4,22.0,0.0,0.51,14.0,30.0,0.105,0.06,2.0,29.0,0.07,0.03,0.1,0.21,1.9,3.1,4.7,3.2,7.0,13.0,0.3,3.6,1.5,2.3,1.88,3.1,0.0856399504545165
52.4,8.2,9.4,9.2,26.0,4.0,0.0,0.51,14.0,17.0,0.175,0.05,2.0,23.0,0.105,0.05,0.1,0.12,2.5,1.1,4.8,5.0,4.0,5.0,0.2,4.3,5.0,1.2,0.99,4.1,0.0253616328987522
21.2,3.4,10.6,10.4,24.8,44.8,0.0,0.51,14.0,16.0,0.07,0.06,2.0,9.0,0.175,0.04,0.1,0.47,2.1,1.9,4.4,4.4,17.0,1.0,2.9,1.0,4.6,0.1,0.96,3.1,0.141463796736734
34.4,2.2,8.2,8.0,18.8,8.8,0.0,0.5,14.0,33.0,0.175,0.09,2.0,16.0,0.175,0.09,0.1,0.34,2.1,4.2,3.1,4.8,16.0,11.0,2.0,4.5,0.3,1.7,1.74,3.0,0.130282883435895
45.2,3.4,11.8,10.4,17.6,43.6,0.0,0.51,14.0,34.0,0.105,0.03,2.0,31.0,0.14,0.05,0.1,0.33,1.8,1.6,4.1,4.5,19.0,9.0,4.7,4.5,0.9,2.5,0.69,3.6,0.0628359623817447
40.4,11.8,10.6,21.2,3.2,41.2,0.0,0.51,14.0,20.0,0.175,0.04,2.0,17.0,0.105,0.01,0.1,0.13,0.2,2.1,1.9,2.9,5.0,29.0,1.0,3.9,3.2,1.3,0.11,1.0,0.0224158688339612
8.0,8.2,3.4,18.8,14.0,48.4,0.0,0.51,14.0,11.0,0.035,0.03,2.0,33.0,0.105,0.06,0.1,0.41,0.6,1.0,3.6,3.7,23.0,29.0,0.1,4.8,0.5,2.1,0.11,3.4,0.153286063758791
44.0,5.8,8.2,8.0,22.4,10.0,0.0,0.5,14.0,29.0,0.07,0.05,2.0,18.0,0.035,0.01,0.1,0.08,2.1,2.5,4.5,4.3,26.0,20.0,2.1,0.4,4.9,2.4,1.82,2.3,0.0429806967326439
52.4,5.8,9.4,8.0,20.0,34.0,0.0,0.5,14.0,15.0,0.105,0.02,2.0,15.0,0.07,0.07,0.1,0.37,1.5,1.7,5.0,2.4,0.0,22.0,3.3,3.9,2.5,2.9,0.84,1.7,0.0347114052813101
39.2,3.4,3.4,4.4,12.8,5.2,0.0,0.5,14.0,12.0,0.175,0.06,2.0,26.0,0.105,0.1,0.1,0.24,1.5,0.6,3.8,3.6,30.0,24.0,1.3,2.6,2.2,2.5,0.31,3.1,0.0756731360323395
32.0,9.4,3.4,24.8,16.4,23.2,0.0,0.51,14.0,27.0,0.14,0.08,2.0,9.0,0.14,0.04,0.1,0.17,0.8,1.3,4.5,4.5,13.0,24.0,0.1,3.9,4.6,1.1,0.11,1.7,0.0362413096748006
51.2,9.4,13.0,8.0,21.2,19.6,0.0,0.51,14.0,35.0,0.175,0.08,2.0,29.0,0.105,0.04,0.1,0.45,1.5,3.4,4.9,4.4,3.0,2.0,0.7,0.7,0.6,2.1,0.78,2.0,0.0226326538736978
26.0,10.6,4.6,8.0,15.2,29.2,0.0,0.5,14.0,33.0,0.14,0.1,2.0,13.0,0.14,0.02,0.1,0.26,1.0,2.8,3.9,5.0,24.0,1.0,3.3,1.8,5.0,0.7,0.53,2.6,0.044707381527832
10.4,8.2,9.4,11.6,24.8,22.0,0.0,0.5,14.0,19.0,0.07,0.01,2.0,31.0,0.175,0.01,0.1,0.16,2.6,1.3,5.0,3.9,25.0,17.0,3.6,2.8,4.1,2.9,0.19,3.1,0.122199430382995
28.4,4.6,4.6,24.8,18.8,30.4,0.0,0.5,14.0,26.0,0.105,0.04,2.0,20.0,0.14,0.07,0.1,0.49,1.3,1.6,4.4,2.2,23.0,1.0,0.7,5.0,0.4,2.0,0.22,1.9,0.0752337269511668
36.8,4.6,11.8,14.0,23.6,46.0,0.0,0.5,14.0,28.0,0.105,0.1,2.0,8.0,0.14,0.1,0.1,0.34,1.4,3.3,4.7,4.2,21.0,10.0,0.4,0.9,1.7,2.7,0.47,3.2,0.0522699554355222
47.6,9.4,7.0,14.0,17.6,41.2,0.0,0.51,14.0,8.0,0.07,0.04,2.0,31.0,0.105,0.1,0.1,0.5,1.0,1.0,3.6,4.0,29.0,7.0,0.7,1.7,1.0,4.8,0.53,3.0,0.0236799377386649
29.6,9.4,1.0,10.4,8.0,29.2,0.0,0.51,14.0,12.0,0.175,0.03,2.0,26.0,0.14,0.1,0.1,0.23,0.6,1.2,2.4,3.9,28.0,13.0,0.2,3.2,0.5,3.9,0.36,1.2,0.0423493633404466
40.4,7.0,10.6,10.4,15.2,31.6,0.0,0.5,14.0,23.0,0.175,0.06,2.0,27.0,0.035,0.03,0.1,0.21,1.7,2.6,4.1,2.8,12.0,14.0,1.1,4.9,3.5,1.6,1.6,2.3,0.0367986827519036
47.6,2.2,8.2,5.6,16.4,38.8,0.0,0.5,14.0,34.0,0.105,0.02,2.0,35.0,0.035,0.01,0.1,0.23,2.1,2.1,5.0,4.8,25.0,22.0,4.2,5.0,2.3,2.9,1.16,2.3,0.091616791801773
14.0,3.4,4.6,16.4,23.6,46.0,0.0,0.51,14.0,29.0,0.105,0.01,2.0,35.0,0.14,0.06,0.1,0.45,3.0,2.3,4.7,4.3,10.0,7.0,3.1,2.9,2.0,0.7,0.13,2.5,0.200911064208949
36.8,4.6,2.2,17.6,11.6,23.2,0.0,0.51,14.0,26.0,0.175,0.04,2.0,12.0,0.14,0.07,0.1,0.26,1.1,1.1,4.9,2.5,11.0,22.0,0.2,0.8,2.7,2.8,0.54,1.8,0.0605257612828519
47.6,5.8,5.8,21.2,10.4,6.4,0.0,0.51,14.0,23.0,0.14,0.05,2.0,31.0,0.14,0.09,0.1,0.48,0.6,1.1,1.7,2.4,2.0,10.0,2.6,1.6,3.1,1.5,0.37,1.5,0.0379711626106119
40.4,8.2,7.0,23.6,14.0,41.2,0.0,0.5,14.0,20.0,0.14,0.05,2.0,24.0,0.14,0.07,0.1,0.39,1.2,1.0,3.7,3.5,30.0,4.0,3.5,4.9,1.6,1.3,0.66,3.1,0.0320979620146139
42.8,4.6,7.0,23.6,15.2,4.0,0.0,0.5,14.0,31.0,0.175,0.03,2.0,23.0,0.07,0.05,0.1,0.17,1.8,2.1,2.5,2.5,14.0,19.0,3.1,4.9,0.6,0.8,1.22,2.3,0.054220268106169
38.0,8.2,11.8,23.6,14.0,52.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,32.0,0.175,0.03,0.1,0.49,1.0,2.8,4.8,4.2,4.0,13.0,4.6,2.2,1.2,4.9,0.52,1.3,0.0353625365225675
47.6,4.6,10.6,18.8,16.4,8.8,0.0,0.51,14.0,18.0,0.035,0.01,2.0,7.0,0.175,0.05,0.1,0.3,1.8,0.9,3.6,1.9,3.0,24.0,3.1,2.4,4.2,5.0,0.75,1.7,0.0456912519578808
24.8,7.0,10.6,12.8,17.6,31.6,0.0,0.5,14.0,21.0,0.14,0.08,2.0,15.0,0.14,0.06,0.1,0.37,2.0,1.9,4.6,5.0,16.0,6.0,0.3,0.6,4.2,1.2,0.48,3.0,0.0573593169390757
33.2,9.4,3.4,20.0,22.4,52.0,0.0,0.51,14.0,17.0,0.14,0.1,2.0,28.0,0.14,0.02,0.1,0.49,1.3,2.1,4.4,3.5,22.0,0.0,2.1,3.3,2.7,3.6,0.22,3.3,0.0348294199563363
21.2,11.8,10.6,4.4,12.8,24.4,0.0,0.5,14.0,23.0,0.175,0.09,2.0,10.0,0.07,0.01,0.1,0.44,1.5,2.1,3.5,4.5,26.0,14.0,1.0,0.3,0.8,3.0,0.33,3.4,0.0448171882332226
34.4,5.8,10.6,16.4,4.4,50.8,0.0,0.51,14.0,29.0,0.175,0.06,2.0,9.0,0.07,0.07,0.1,0.14,0.4,2.9,2.6,4.4,1.0,1.0,2.2,3.8,4.0,1.2,0.16,1.0,0.0506193971791111
41.6,7.0,13.0,17.6,24.8,32.8,0.0,0.5,14.0,24.0,0.14,0.09,2.0,25.0,0.175,0.05,0.1,0.28,1.9,0.4,5.0,4.2,6.0,15.0,1.3,3.2,2.3,0.7,0.3,4.1,0.0368523801664928
36.8,11.8,4.6,6.8,17.6,44.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,14.0,0.14,0.04,0.1,0.49,1.3,4.4,3.1,4.5,8.0,28.0,0.3,5.0,0.8,4.8,0.92,2.7,0.0237570182603107
9.2,8.2,9.4,5.6,20.0,29.2,0.0,0.51,14.0,33.0,0.14,0.02,2.0,35.0,0.07,0.01,0.1,0.4,2.2,4.0,3.5,4.6,7.0,13.0,4.2,1.5,0.5,1.3,1.34,3.0,0.145458539621956
45.2,9.4,10.6,24.8,16.4,41.2,0.0,0.51,14.0,34.0,0.07,0.05,2.0,30.0,0.14,0.02,0.1,0.29,0.7,1.9,4.1,4.8,11.0,11.0,3.0,1.9,4.0,2.8,0.1,1.5,0.0238777146770778
26.0,10.6,13.0,14.0,26.0,25.6,0.0,0.51,14.0,32.0,0.175,0.07,2.0,35.0,0.105,0.08,0.1,0.4,1.2,3.8,5.0,3.9,11.0,11.0,0.6,0.8,2.2,3.1,0.19,3.6,0.0387365082894985
32.0,4.6,11.8,21.2,12.8,43.6,0.0,0.5,14.0,20.0,0.14,0.07,2.0,34.0,0.14,0.08,0.1,0.5,1.6,1.0,4.9,3.3,30.0,9.0,5.0,4.3,4.9,3.7,0.52,3.1,0.0647365600902442
33.2,4.6,2.2,11.6,10.4,16.0,0.0,0.51,14.0,31.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.35,1.3,2.4,3.3,3.7,17.0,11.0,2.7,1.7,3.1,2.6,0.83,2.9,0.0652538473243877
38.0,8.2,3.4,12.8,10.4,32.8,0.0,0.51,14.0,20.0,0.175,0.09,2.0,32.0,0.07,0.07,0.1,0.41,1.3,0.3,3.6,2.7,6.0,18.0,4.4,2.5,0.4,4.8,0.22,1.8,0.0328499561910972
44.0,3.4,9.4,24.8,15.2,23.2,0.0,0.51,14.0,22.0,0.105,0.06,2.0,18.0,0.14,0.01,0.1,0.27,1.4,0.5,4.4,3.6,17.0,21.0,1.9,0.7,2.6,2.5,0.16,1.1,0.0679080439204219
22.4,11.8,5.8,14.0,9.2,13.6,0.0,0.5,14.0,22.0,0.105,0.06,2.0,22.0,0.14,0.03,0.1,0.15,1.0,3.0,3.0,3.6,14.0,14.0,2.5,2.9,4.8,3.9,0.26,1.4,0.0419165887558183
20.0,11.8,3.4,22.4,18.8,42.4,0.0,0.5,14.0,31.0,0.105,0.02,2.0,24.0,0.14,0.03,0.1,0.23,1.7,0.8,4.4,2.3,8.0,7.0,4.8,1.1,0.7,3.3,0.17,1.4,0.046747432640826
29.6,4.6,7.0,9.2,8.0,48.4,0.0,0.51,14.0,21.0,0.14,0.09,2.0,6.0,0.105,0.1,0.1,0.28,0.6,0.4,4.1,2.7,12.0,25.0,0.2,4.4,3.9,0.1,0.18,2.1,0.0754604222262622
36.8,5.8,9.4,15.2,8.0,37.6,0.0,0.5,14.0,30.0,0.175,0.09,2.0,14.0,0.105,0.01,0.1,0.22,0.5,1.4,4.5,2.5,1.0,22.0,3.3,2.3,4.6,0.1,0.43,1.4,0.0497372803083801
9.2,13.0,2.2,18.8,15.2,44.8,0.0,0.5,14.0,24.0,0.14,0.05,2.0,16.0,0.14,0.02,0.1,0.37,2.0,3.0,4.5,4.4,8.0,1.0,1.6,1.6,3.8,0.9,0.13,1.0,0.0914082843371601
38.0,11.8,8.2,4.4,14.0,26.8,0.0,0.51,14.0,34.0,0.175,0.1,2.0,32.0,0.105,0.02,0.1,0.3,1.7,0.4,3.3,4.7,15.0,27.0,2.6,1.5,3.8,2.8,0.25,2.9,0.0241722410785425
44.0,11.8,4.6,20.0,10.4,40.0,0.0,0.51,14.0,20.0,0.105,0.05,2.0,32.0,0.175,0.08,0.1,0.26,1.2,2.0,3.0,2.7,12.0,14.0,0.4,2.8,3.4,4.6,0.43,1.1,0.0204256818708966
41.6,4.6,11.8,21.2,4.4,53.2,0.0,0.51,14.0,19.0,0.14,0.03,2.0,12.0,0.105,0.02,0.1,0.44,0.4,2.5,2.4,3.1,26.0,30.0,3.7,1.0,3.5,4.9,0.11,1.8,0.0570669488440924
35.6,7.0,1.0,3.2,8.0,38.8,0.0,0.5,14.0,24.0,0.035,0.01,2.0,30.0,0.175,0.01,0.1,0.29,0.9,2.3,2.5,4.2,10.0,2.0,0.4,4.9,1.1,0.6,0.42,2.4,0.0410725322054027
21.2,9.4,13.0,12.8,10.4,36.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,8.0,0.175,0.09,0.1,0.22,1.0,0.7,5.0,2.7,11.0,27.0,2.6,3.5,0.7,3.6,0.51,2.1,0.0541353815701211
45.2,7.0,2.2,20.0,10.4,32.8,0.0,0.5,14.0,33.0,0.035,0.01,2.0,8.0,0.07,0.02,0.1,0.4,1.0,3.2,4.6,3.6,16.0,23.0,1.6,4.7,2.3,1.5,0.64,2.7,0.0332539313729165
17.6,11.8,4.6,15.2,10.4,17.2,0.0,0.5,14.0,32.0,0.035,0.02,2.0,7.0,0.175,0.04,0.1,0.32,1.2,3.5,4.6,2.6,5.0,9.0,2.9,1.0,4.4,5.0,1.07,1.6,0.0499499171465836
28.4,7.0,13.0,20.0,12.8,31.6,0.0,0.51,14.0,32.0,0.14,0.1,2.0,22.0,0.175,0.02,0.1,0.2,1.3,4.3,3.1,1.4,2.0,11.0,2.4,4.8,4.7,3.1,0.23,1.2,0.0576848337867952
47.6,9.4,1.0,14.0,8.0,16.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,10.0,0.105,0.08,0.1,0.22,0.5,0.4,4.3,4.8,14.0,28.0,4.1,1.7,0.8,2.4,0.32,3.1,0.0241781762063369
41.6,4.6,8.2,17.6,3.2,53.2,0.0,0.5,14.0,27.0,0.105,0.02,2.0,18.0,0.07,0.03,0.1,0.09,0.2,3.2,1.6,3.7,21.0,9.0,1.9,1.4,2.9,1.4,0.18,1.0,0.0003666923230144
17.6,11.8,5.8,17.6,24.8,23.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,22.0,0.14,0.06,0.1,0.24,2.2,4.0,4.7,3.4,30.0,1.0,4.8,0.2,3.6,2.9,0.4,3.2,0.0586952705889931
21.2,10.6,3.4,14.0,3.2,44.8,0.0,0.51,14.0,33.0,0.175,0.09,2.0,31.0,0.105,0.09,0.1,0.39,0.4,4.1,1.4,4.4,25.0,17.0,1.4,3.9,4.2,0.7,0.1,1.2,0.0490042790742155
45.2,8.2,5.8,20.0,20.0,41.2,0.0,0.51,14.0,23.0,0.175,0.09,2.0,11.0,0.105,0.04,0.1,0.43,1.8,2.0,4.1,3.9,16.0,15.0,2.7,3.2,1.3,1.6,0.41,3.7,0.0280169359910553
28.4,5.8,1.0,6.8,15.2,52.0,0.0,0.51,14.0,11.0,0.035,0.03,2.0,28.0,0.105,0.01,0.1,0.24,0.7,1.2,3.7,4.5,10.0,11.0,4.7,1.1,0.6,0.2,0.38,1.3,0.0655132260896107
33.2,8.2,13.0,22.4,4.4,40.0,0.0,0.51,14.0,20.0,0.105,0.07,2.0,10.0,0.105,0.06,0.1,0.41,0.4,2.5,2.8,4.6,17.0,29.0,4.3,4.9,4.6,1.8,0.23,1.4,0.0408746453880522
24.8,7.0,4.6,8.0,6.8,35.2,0.0,0.51,14.0,26.0,0.105,0.05,2.0,20.0,0.105,0.03,0.1,0.49,0.6,2.8,3.5,2.4,17.0,12.0,5.0,2.6,4.0,1.4,0.16,2.2,0.0594604122482026
21.2,9.4,8.2,3.2,6.8,5.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,19.0,0.105,0.1,0.1,0.39,0.3,2.8,2.2,4.6,10.0,11.0,0.1,0.4,4.5,1.6,0.26,1.2,0.0595641097204761
46.4,9.4,3.4,5.6,8.0,35.2,0.0,0.5,14.0,33.0,0.14,0.03,2.0,31.0,0.07,0.01,0.1,0.21,1.0,3.1,2.4,2.7,19.0,3.0,3.0,0.9,3.7,1.1,0.28,2.0,0.0244558823903902
36.8,3.4,11.8,24.8,26.0,32.8,0.0,0.5,14.0,34.0,0.175,0.04,2.0,34.0,0.105,0.07,0.1,0.46,2.4,3.5,4.6,4.4,14.0,1.0,2.4,2.8,2.3,2.3,0.27,3.5,0.0734072226111919
45.2,1.0,13.0,3.2,17.6,26.8,0.0,0.5,14.0,23.0,0.14,0.07,2.0,21.0,0.175,0.01,0.1,0.48,1.2,2.6,3.8,2.4,6.0,1.0,3.8,0.7,3.4,0.9,1.04,1.5,0.177204522838198
39.2,4.6,2.2,26.0,10.4,22.0,0.0,0.51,14.0,33.0,0.175,0.03,2.0,8.0,0.035,0.01,0.1,0.41,0.9,4.5,3.3,4.4,2.0,24.0,1.4,2.1,1.5,2.1,0.12,2.0,0.0572529289510203
10.4,5.8,4.6,17.6,12.8,40.0,0.0,0.51,14.0,33.0,0.175,0.03,2.0,27.0,0.07,0.07,0.1,0.46,1.5,2.4,3.9,2.0,5.0,27.0,2.7,2.2,3.2,2.3,1.17,1.5,0.173392071533087
16.4,4.6,11.8,22.4,5.6,4.0,0.0,0.5,14.0,33.0,0.14,0.07,2.0,17.0,0.105,0.05,0.1,0.36,0.5,2.3,2.9,2.6,0.0,25.0,3.9,5.0,1.7,4.0,0.41,2.0,0.14245997185555
18.8,10.6,7.0,8.0,6.8,31.6,0.0,0.5,14.0,25.0,0.105,0.02,2.0,18.0,0.14,0.09,0.1,0.24,0.7,1.7,3.1,4.5,27.0,18.0,4.5,4.9,4.2,4.6,0.27,2.9,0.0571921342072201
10.4,10.6,11.8,22.4,16.4,6.4,0.0,0.51,14.0,13.0,0.175,0.08,2.0,11.0,0.175,0.09,0.1,0.36,1.2,1.3,3.5,4.8,4.0,14.0,0.8,0.1,0.2,4.4,0.5,2.4,0.0939756282294936
