w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Tx
50.0,5.8,4.6,23.6,14.0,20.8,0.0,0.51,14.0,31.0,0.14,0.05,2.0,19.0,0.07,0.06,0.1,0.28,0.6,1.2,4.3,2.6,23.0,25.0,1.5,3.1,0.8,0.2,0.58,1.4,7.86531163142661
21.2,3.4,11.8,9.2,22.4,26.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,7.0,0.105,0.1,0.1,0.16,1.4,1.1,5.0,3.4,24.0,0.0,0.7,5.0,1.8,3.0,0.28,3.3,6.63189524375804
40.4,13.0,5.8,15.2,17.6,42.4,0.0,0.5,14.0,22.0,0.14,0.06,2.0,14.0,0.105,0.1,0.1,0.35,2.1,1.0,3.6,4.5,12.0,2.0,3.1,2.0,1.3,4.1,0.45,2.4,7.18829751262161
22.4,11.8,10.6,20.0,17.6,28.0,0.0,0.51,14.0,27.0,0.105,0.02,2.0,25.0,0.175,0.04,0.1,0.42,1.1,1.0,4.3,3.3,17.0,18.0,2.4,2.7,2.5,3.0,0.71,2.2,5.11144490458259
26.0,5.8,9.4,21.2,5.6,48.4,0.0,0.5,14.0,29.0,0.14,0.07,2.0,18.0,0.07,0.01,0.1,0.46,0.7,1.6,2.9,1.8,22.0,14.0,1.2,1.3,3.7,0.4,0.16,1.5,26.424926236462
26.0,5.8,9.4,21.2,5.6,48.4,0.0,0.5,14.0,29.0,0.14,0.07,2.0,18.0,0.07,0.01,0.1,0.46,0.7,1.6,2.9,1.8,22.0,14.0,1.2,1.3,3.7,0.4,0.16,1.5,26.424926236462
26.0,5.8,9.4,21.2,5.6,48.4,0.0,0.5,14.0,29.0,0.14,0.07,2.0,18.0,0.07,0.01,0.1,0.46,0.7,1.6,2.9,1.8,22.0,14.0,1.2,1.3,3.7,0.4,0.16,1.5,26.424926236462
20.0,13.0,11.8,14.0,22.4,32.8,0.0,0.51,14.0,27.0,0.105,0.06,2.0,12.0,0.14,0.02,0.1,0.2,1.9,2.2,4.8,3.1,29.0,30.0,3.0,2.3,0.3,0.8,1.23,2.4,4.5436166793488
51.2,4.6,4.6,26.0,17.6,37.6,0.0,0.51,14.0,19.0,0.105,0.03,2.0,19.0,0.14,0.07,0.1,0.35,0.9,2.0,3.7,1.9,29.0,28.0,3.1,5.0,4.0,2.1,0.14,1.6,21.1805900222215
40.4,11.8,5.8,14.0,17.6,28.0,0.0,0.51,14.0,28.0,0.14,0.09,2.0,7.0,0.105,0.01,0.1,0.17,1.9,2.1,4.3,2.8,10.0,25.0,2.9,4.3,2.3,1.2,0.67,2.7,5.7649910067257
40.4,11.8,5.8,14.0,17.6,28.0,0.0,0.51,14.0,28.0,0.14,0.09,2.0,7.0,0.105,0.01,0.1,0.17,1.9,2.1,4.3,2.8,10.0,25.0,2.9,4.3,2.3,1.2,0.67,2.7,5.7649910067257
40.4,11.8,5.8,14.0,17.6,28.0,0.0,0.51,14.0,28.0,0.14,0.09,2.0,7.0,0.105,0.01,0.1,0.17,1.9,2.1,4.3,2.8,10.0,25.0,2.9,4.3,2.3,1.2,0.67,2.7,5.7649910067257
23.6,3.4,10.6,6.8,6.8,46.0,0.0,0.5,14.0,23.0,0.035,0.01,2.0,10.0,0.175,0.06,0.1,0.36,0.3,1.6,3.3,3.2,0.0,10.0,4.1,2.3,3.1,2.6,0.25,1.3,27.264672653324
33.2,9.4,7.0,24.8,15.2,18.4,0.0,0.5,14.0,21.0,0.14,0.01,2.0,22.0,0.07,0.05,0.1,0.1,1.5,2.8,4.8,1.4,30.0,26.0,2.4,0.9,1.3,2.2,0.51,1.2,7.54085775919572
29.6,3.4,8.2,3.2,6.8,11.2,0.0,0.5,14.0,20.0,0.175,0.04,2.0,28.0,0.105,0.05,0.1,0.26,0.7,1.2,2.3,2.3,5.0,18.0,5.0,2.4,0.6,4.8,0.39,1.4,4.77533680543604
20.0,7.0,11.8,6.8,23.6,41.2,0.0,0.51,14.0,11.0,0.07,0.04,2.0,30.0,0.175,0.06,0.1,0.22,2.8,1.0,5.0,4.2,3.0,15.0,2.3,3.4,2.5,0.8,0.89,2.1,5.60617827280405
33.2,2.2,7.0,21.2,24.8,28.0,0.0,0.5,14.0,21.0,0.14,0.07,2.0,28.0,0.14,0.06,0.1,0.16,2.4,1.6,4.3,4.6,7.0,29.0,0.5,1.6,0.4,0.4,0.78,3.3,4.52658579912257
28.4,11.8,8.2,26.0,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.07,2.0,34.0,0.105,0.1,0.1,0.23,0.5,2.6,3.6,3.6,29.0,29.0,1.8,4.8,4.1,3.7,0.25,2.8,9.28435553415954
28.4,11.8,8.2,26.0,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.07,2.0,34.0,0.105,0.1,0.1,0.23,0.5,2.6,3.6,3.6,29.0,29.0,1.8,4.8,4.1,3.7,0.25,2.8,9.28435553415954
28.4,11.8,8.2,26.0,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.07,2.0,34.0,0.105,0.1,0.1,0.23,0.5,2.6,3.6,3.6,29.0,29.0,1.8,4.8,4.1,3.7,0.25,2.8,9.28435553415954
51.2,8.2,4.6,14.0,8.0,18.4,0.0,0.5,14.0,13.0,0.105,0.09,2.0,29.0,0.175,0.04,0.1,0.31,0.6,1.5,5.0,4.5,2.0,6.0,1.0,4.2,1.6,4.2,0.11,1.2,13.0362855622283
21.2,1.0,10.6,4.4,15.2,14.8,0.0,0.51,14.0,30.0,0.14,0.06,2.0,7.0,0.14,0.08,0.1,0.25,0.9,1.1,4.8,3.0,18.0,1.0,4.6,1.7,1.0,3.7,0.31,2.1,5.21672579757683
51.2,9.4,4.6,15.2,21.2,14.8,0.0,0.51,14.0,35.0,0.175,0.08,2.0,20.0,0.175,0.03,0.1,0.32,0.9,2.8,5.0,2.9,19.0,25.0,2.1,0.7,4.8,3.3,0.72,2.4,3.14648810601397
18.8,8.2,13.0,20.0,9.2,36.4,0.0,0.51,14.0,32.0,0.14,0.1,2.0,8.0,0.07,0.06,0.1,0.43,0.8,1.5,4.3,4.9,24.0,1.0,4.0,2.5,1.7,3.0,0.57,2.7,8.77077241936038
51.2,3.4,4.6,22.4,11.6,22.0,0.0,0.51,14.0,31.0,0.105,0.09,2.0,21.0,0.105,0.04,0.1,0.37,1.4,3.8,3.6,4.7,7.0,6.0,2.2,2.4,0.5,4.7,0.67,3.0,8.47685209968341
52.4,8.2,4.6,9.2,12.8,52.0,0.0,0.51,14.0,35.0,0.105,0.01,2.0,17.0,0.175,0.02,0.1,0.5,1.3,3.6,3.3,2.7,17.0,16.0,0.9,0.8,3.5,4.0,0.99,1.2,8.78150548263956
51.2,13.0,4.6,18.8,22.4,26.8,0.0,0.5,14.0,27.0,0.105,0.08,2.0,11.0,0.07,0.03,0.1,0.4,3.0,0.9,4.0,3.2,23.0,29.0,1.5,4.0,4.0,1.1,0.56,2.9,9.16470146682142
29.6,10.6,8.2,24.8,10.4,48.4,0.0,0.51,14.0,18.0,0.105,0.08,2.0,18.0,0.105,0.06,0.1,0.41,0.6,0.7,2.2,4.0,19.0,17.0,2.8,3.0,2.1,4.3,0.2,1.5,15.5372969630352
42.8,13.0,5.8,26.0,5.6,40.0,0.0,0.5,14.0,24.0,0.14,0.05,2.0,18.0,0.07,0.04,0.1,0.39,0.3,1.7,2.6,3.8,12.0,12.0,2.1,1.0,1.1,1.1,0.2,2.0,15.3251720701148
28.4,4.6,8.2,3.2,11.6,53.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,24.0,0.105,0.08,0.1,0.49,0.8,1.3,4.9,3.9,18.0,0.0,0.8,3.4,4.8,0.7,0.31,3.0,5.14214282812537
26.0,5.8,9.4,9.2,21.2,37.6,0.0,0.51,14.0,12.0,0.14,0.07,2.0,23.0,0.105,0.02,0.1,0.31,1.8,1.1,4.3,4.7,13.0,4.0,0.6,3.1,1.0,0.9,0.71,3.4,3.85098156789065
51.2,11.8,4.6,6.8,12.8,34.0,0.0,0.51,14.0,25.0,0.14,0.04,2.0,19.0,0.105,0.01,0.1,0.37,1.6,0.4,3.9,3.4,16.0,5.0,1.4,2.2,2.2,3.2,0.28,2.3,10.2336297300581
51.2,7.0,4.6,18.8,20.0,48.4,0.0,0.5,14.0,31.0,0.105,0.06,2.0,34.0,0.07,0.01,0.1,0.48,2.0,2.3,4.3,4.1,17.0,6.0,0.9,1.4,2.4,0.2,1.65,2.7,6.05543345332158
40.4,13.0,5.8,26.0,23.6,13.6,0.0,0.51,14.0,30.0,0.14,0.02,2.0,23.0,0.14,0.01,0.1,0.21,2.6,2.6,4.4,4.5,21.0,7.0,3.6,2.2,5.0,1.0,0.83,2.7,6.58132642510329
35.6,11.8,7.0,9.2,5.6,23.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,16.0,0.105,0.03,0.1,0.42,0.7,0.8,3.3,2.9,28.0,6.0,4.3,1.7,1.3,1.3,0.19,2.0,11.2828972714702
35.6,11.8,7.0,9.2,5.6,23.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,16.0,0.105,0.03,0.1,0.42,0.7,0.8,3.3,2.9,28.0,6.0,4.3,1.7,1.3,1.3,0.19,2.0,11.2828972714702
35.6,11.8,7.0,9.2,5.6,23.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,16.0,0.105,0.03,0.1,0.42,0.7,0.8,3.3,2.9,28.0,6.0,4.3,1.7,1.3,1.3,0.19,2.0,11.2828972714702
28.4,5.8,9.4,21.2,9.2,38.8,0.0,0.5,14.0,8.0,0.07,0.01,2.0,19.0,0.035,0.02,0.1,0.06,0.5,0.8,2.2,3.8,18.0,27.0,4.1,3.7,0.1,5.0,0.19,1.2,7.26255614291673
20.0,7.0,13.0,3.2,5.6,11.2,0.0,0.5,14.0,35.0,0.14,0.04,2.0,27.0,0.07,0.07,0.1,0.44,0.5,4.2,2.2,4.8,29.0,2.0,1.6,4.7,2.7,2.6,0.24,1.7,9.40738596437633
28.4,7.0,8.2,16.4,16.4,16.0,0.0,0.5,14.0,33.0,0.105,0.01,2.0,13.0,0.175,0.1,0.1,0.27,1.0,2.2,4.8,3.6,9.0,13.0,3.1,0.3,2.4,1.6,0.93,1.4,5.80027161652745
24.8,9.4,9.4,16.4,24.8,26.8,0.0,0.5,14.0,17.0,0.14,0.01,2.0,18.0,0.175,0.03,0.1,0.17,2.9,0.8,4.5,4.3,4.0,9.0,2.0,3.7,2.0,2.7,0.46,3.3,6.13975841160457
29.6,11.8,8.2,12.8,5.6,12.4,0.0,0.5,14.0,17.0,0.175,0.07,2.0,23.0,0.14,0.05,0.1,0.29,0.6,2.0,2.6,3.7,18.0,12.0,4.1,3.7,0.9,0.5,0.33,1.6,6.16115862590579
52.4,7.0,4.6,10.4,22.4,42.4,0.0,0.5,14.0,30.0,0.105,0.01,2.0,9.0,0.105,0.07,0.1,0.46,2.0,2.4,4.8,3.3,11.0,29.0,3.2,2.8,1.5,3.2,0.28,2.0,16.4929106681272
44.0,13.0,5.8,15.2,6.8,43.6,0.0,0.5,14.0,29.0,0.175,0.1,2.0,16.0,0.105,0.01,0.1,0.16,0.8,2.2,4.8,3.4,22.0,8.0,3.1,2.9,3.2,4.3,0.5,1.3,6.3395556862068
29.6,11.8,8.2,14.0,26.0,32.8,0.0,0.51,14.0,29.0,0.14,0.07,2.0,31.0,0.14,0.01,0.1,0.2,2.9,2.5,4.8,4.8,2.0,29.0,4.1,2.4,0.3,2.0,0.49,3.1,6.87273593289585
29.6,13.0,8.2,4.4,10.4,38.8,0.0,0.51,14.0,24.0,0.14,0.05,2.0,34.0,0.175,0.02,0.1,0.48,1.1,1.2,3.6,2.3,2.0,2.0,1.1,1.3,0.9,5.0,0.65,1.9,4.96822410793345
35.6,8.2,7.0,15.2,14.0,8.8,0.0,0.51,14.0,22.0,0.175,0.07,2.0,14.0,0.175,0.07,0.1,0.25,1.2,2.1,4.7,3.3,12.0,11.0,1.9,1.5,2.6,5.0,1.17,2.7,4.2285123718768
24.8,2.2,9.4,20.0,20.0,25.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,9.0,0.14,0.06,0.1,0.32,2.0,1.5,3.3,3.8,3.0,12.0,1.6,1.6,2.6,2.7,0.49,2.9,20.7243070388687
21.2,11.8,11.8,23.6,18.8,16.0,0.0,0.51,14.0,29.0,0.175,0.08,2.0,21.0,0.175,0.06,0.1,0.24,1.6,2.4,3.1,4.8,12.0,19.0,1.9,4.4,1.8,3.4,1.04,2.9,5.92741224727528
21.2,8.2,11.8,9.2,10.4,12.4,0.0,0.51,14.0,24.0,0.175,0.08,2.0,28.0,0.07,0.04,0.1,0.5,0.8,2.2,4.0,2.1,22.0,19.0,4.6,4.1,2.4,1.8,0.6,1.3,4.10767771773178
42.8,7.0,5.8,9.2,5.6,12.4,0.0,0.5,14.0,16.0,0.105,0.08,2.0,11.0,0.14,0.02,0.1,0.47,0.5,2.0,4.1,3.1,18.0,1.0,1.0,4.0,2.4,4.0,0.34,1.1,10.889906128427
22.4,5.8,11.8,23.6,5.6,18.4,0.0,0.51,14.0,20.0,0.14,0.06,2.0,13.0,0.105,0.02,0.1,0.41,0.7,2.7,3.3,3.2,3.0,29.0,4.1,2.6,1.5,4.0,0.29,1.7,9.05576602303646
35.6,8.2,7.0,21.2,3.2,42.4,0.0,0.51,14.0,20.0,0.105,0.02,2.0,31.0,0.175,0.05,0.1,0.34,0.4,1.6,1.5,2.8,19.0,8.0,4.2,2.7,4.8,0.1,0.2,1.2,17.3980892639168
38.0,3.4,7.0,8.0,8.0,53.2,0.0,0.51,14.0,8.0,0.07,0.06,2.0,25.0,0.035,0.03,0.1,0.44,0.7,1.0,3.3,4.9,29.0,14.0,0.3,0.2,1.9,1.6,0.43,1.5,10.509266269518
52.4,11.8,4.6,9.2,21.2,18.4,0.0,0.51,14.0,35.0,0.105,0.07,2.0,19.0,0.14,0.02,0.1,0.15,1.1,2.2,4.6,4.1,7.0,26.0,4.2,4.9,0.5,2.5,0.49,3.8,9.32744216391997
40.4,2.2,5.8,11.6,15.2,19.6,0.0,0.5,14.0,8.0,0.175,0.02,2.0,10.0,0.07,0.04,0.1,0.22,1.1,0.8,4.6,4.3,27.0,28.0,1.9,3.5,4.5,1.3,0.57,2.4,4.20639818845807
26.0,5.8,9.4,24.8,11.6,18.4,0.0,0.5,14.0,18.0,0.14,0.09,2.0,8.0,0.07,0.03,0.1,0.5,1.0,2.3,4.6,4.0,18.0,21.0,4.4,2.7,4.7,2.2,0.42,1.9,6.71578412142535
51.2,2.2,4.6,22.4,6.8,14.8,0.0,0.51,14.0,19.0,0.14,0.06,2.0,12.0,0.14,0.03,0.1,0.37,0.7,1.8,3.0,2.9,20.0,24.0,1.2,1.1,0.3,3.3,0.19,1.2,17.2647310188306
42.8,7.0,5.8,9.2,17.6,13.6,0.0,0.5,14.0,33.0,0.175,0.03,2.0,12.0,0.175,0.06,0.1,0.48,1.3,2.3,4.8,2.9,3.0,26.0,3.3,3.8,1.9,3.3,0.43,2.2,6.58954771172711
18.8,1.0,13.0,8.0,9.2,10.0,0.0,0.5,14.0,24.0,0.07,0.01,2.0,33.0,0.105,0.1,0.1,0.28,0.5,3.0,1.5,2.7,16.0,27.0,3.8,2.9,1.7,0.4,0.15,1.3,26.1026247662099
41.6,4.6,5.8,6.8,22.4,30.4,0.0,0.5,14.0,18.0,0.175,0.01,2.0,29.0,0.105,0.01,0.1,0.06,2.4,1.8,4.6,4.0,11.0,12.0,4.3,0.8,3.5,3.0,0.45,3.2,6.18962010333814
32.0,5.8,8.2,18.8,6.8,23.2,0.0,0.51,14.0,23.0,0.105,0.05,2.0,29.0,0.175,0.07,0.1,0.49,0.8,0.7,3.1,4.4,1.0,25.0,4.0,0.7,1.6,4.1,0.18,1.7,16.7664424195715
41.6,13.0,5.8,23.6,16.4,11.2,0.0,0.51,14.0,25.0,0.035,0.03,2.0,21.0,0.07,0.02,0.1,0.12,1.3,1.2,5.0,2.7,1.0,16.0,3.6,1.4,3.2,2.5,0.69,1.7,8.21585905297622
26.0,11.8,9.4,23.6,26.0,10.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.105,0.07,0.1,0.47,2.3,2.5,4.1,4.3,22.0,5.0,2.6,4.4,2.6,2.3,1.28,4.0,3.61418573586038
52.4,4.6,4.6,3.2,6.8,10.0,0.0,0.5,14.0,30.0,0.07,0.07,2.0,22.0,0.175,0.05,0.1,0.28,0.6,0.8,2.7,2.1,10.0,16.0,0.8,4.4,4.0,2.8,0.44,1.1,12.2425533752325
29.6,11.8,8.2,23.6,26.0,52.0,0.0,0.51,14.0,18.0,0.14,0.03,2.0,30.0,0.105,0.05,0.1,0.3,2.0,1.6,4.8,4.4,1.0,14.0,4.7,1.2,0.4,3.5,1.24,3.5,4.24073703026087
23.6,9.4,10.6,21.2,12.8,53.2,0.0,0.5,14.0,20.0,0.175,0.05,2.0,24.0,0.07,0.02,0.1,0.32,1.3,0.7,3.6,5.0,7.0,20.0,1.7,2.1,1.3,4.4,0.44,2.0,4.82317296218962
29.6,7.0,8.2,15.2,23.6,38.8,0.0,0.51,14.0,30.0,0.105,0.07,2.0,18.0,0.105,0.07,0.1,0.46,3.1,3.1,4.0,4.6,21.0,16.0,1.9,2.3,1.3,2.0,0.59,3.4,7.7337764869181
52.4,5.8,4.6,24.8,5.6,52.0,0.0,0.51,14.0,35.0,0.175,0.04,2.0,14.0,0.175,0.04,0.1,0.5,0.6,4.7,2.5,3.3,30.0,25.0,4.1,0.2,3.6,4.3,0.58,1.0,7.83811910463891
52.4,5.8,4.6,24.8,5.6,52.0,0.0,0.51,14.0,35.0,0.175,0.04,2.0,14.0,0.175,0.04,0.1,0.5,0.6,4.7,2.5,3.3,30.0,25.0,4.1,0.2,3.6,4.3,0.58,1.0,7.83811910463891
52.4,5.8,4.6,24.8,5.6,52.0,0.0,0.51,14.0,35.0,0.175,0.04,2.0,14.0,0.175,0.04,0.1,0.5,0.6,4.7,2.5,3.3,30.0,25.0,4.1,0.2,3.6,4.3,0.58,1.0,7.83811910463891
42.8,5.8,5.8,23.6,24.8,50.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,23.0,0.105,0.03,0.1,0.39,3.3,2.5,4.6,4.9,0.0,5.0,2.5,0.8,1.3,3.1,0.21,4.3,14.51855996951
26.0,5.8,9.4,24.8,11.6,36.4,0.0,0.5,14.0,23.0,0.14,0.09,2.0,32.0,0.07,0.04,0.1,0.5,1.3,1.1,3.3,3.9,26.0,6.0,0.7,0.1,2.6,1.0,1.03,1.1,4.961385407976
22.4,2.2,10.6,24.8,22.4,35.2,0.0,0.51,14.0,30.0,0.175,0.07,2.0,13.0,0.14,0.04,0.1,0.34,1.1,2.2,4.7,4.0,24.0,26.0,3.2,4.0,3.5,2.4,1.07,2.7,10.3926807610752
18.8,10.6,13.0,6.8,11.6,16.0,0.0,0.51,14.0,19.0,0.07,0.03,2.0,26.0,0.105,0.08,0.1,0.17,1.3,2.4,4.0,4.7,19.0,21.0,2.2,5.0,3.4,1.2,1.15,3.9,5.13244096977368
34.4,9.4,7.0,22.4,15.2,41.2,0.0,0.5,14.0,22.0,0.14,0.05,2.0,19.0,0.035,0.02,0.1,0.47,1.8,0.7,3.0,2.8,13.0,26.0,1.0,3.7,4.2,4.0,0.32,1.6,8.74570673667853
23.6,10.6,10.6,14.0,11.6,30.4,0.0,0.51,14.0,17.0,0.14,0.1,2.0,26.0,0.175,0.01,0.1,0.39,1.5,1.4,4.3,2.5,19.0,21.0,3.2,3.8,0.9,4.4,0.65,1.5,4.41487088202173
26.0,5.8,9.4,5.6,5.6,32.8,0.0,0.51,14.0,21.0,0.175,0.02,2.0,14.0,0.105,0.04,0.1,0.21,0.6,1.6,3.0,1.3,11.0,2.0,1.1,4.7,3.4,3.0,0.19,1.2,7.98336391036444
52.4,9.4,4.6,6.8,12.8,42.4,0.0,0.51,14.0,18.0,0.175,0.02,2.0,28.0,0.175,0.08,0.1,0.46,0.6,1.7,4.7,2.1,28.0,13.0,2.1,3.6,2.6,4.7,0.17,1.5,13.6156673581182
44.0,11.8,5.8,23.6,8.0,8.8,0.0,0.5,14.0,33.0,0.14,0.05,2.0,27.0,0.175,0.04,0.1,0.4,0.8,3.8,2.7,4.0,22.0,24.0,3.1,1.7,4.7,4.9,0.48,2.5,8.56739487924279
22.4,4.6,10.6,26.0,9.2,24.4,0.0,0.51,14.0,12.0,0.105,0.02,2.0,25.0,0.14,0.08,0.1,0.45,0.6,0.3,2.8,3.8,7.0,18.0,1.7,0.7,1.7,2.0,0.12,2.7,22.3695264648772
34.4,1.0,7.0,6.8,6.8,32.8,0.0,0.5,14.0,19.0,0.105,0.04,2.0,15.0,0.07,0.01,0.1,0.31,0.4,2.3,4.8,1.5,11.0,8.0,4.8,2.2,4.1,1.3,0.28,1.1,11.0589781651788
35.6,4.6,7.0,6.8,10.4,4.0,0.0,0.51,14.0,21.0,0.14,0.02,2.0,34.0,0.175,0.04,0.1,0.19,1.2,1.4,3.0,1.6,5.0,30.0,4.3,3.9,2.2,0.7,0.65,1.5,5.80480457785383
27.2,5.8,9.4,11.6,26.0,47.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,29.0,0.14,0.07,0.1,0.37,2.9,4.0,4.9,3.9,24.0,7.0,1.1,2.7,2.0,0.1,0.34,3.8,18.7390254669173
27.2,5.8,9.4,11.6,26.0,47.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,29.0,0.14,0.07,0.1,0.37,2.9,4.0,4.9,3.9,24.0,7.0,1.1,2.7,2.0,0.1,0.34,3.8,18.7390254669173
27.2,5.8,9.4,11.6,26.0,47.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,29.0,0.14,0.07,0.1,0.37,2.9,4.0,4.9,3.9,24.0,7.0,1.1,2.7,2.0,0.1,0.34,3.8,18.7390254669173
21.2,4.6,11.8,5.6,23.6,26.8,0.0,0.51,14.0,33.0,0.105,0.08,2.0,34.0,0.175,0.04,0.1,0.3,2.6,1.8,3.7,4.6,10.0,9.0,2.3,1.6,5.0,4.7,1.51,3.4,3.86620600858491
32.0,13.0,8.2,14.0,3.2,31.6,0.0,0.51,14.0,20.0,0.14,0.04,2.0,32.0,0.105,0.04,0.1,0.11,0.2,2.1,1.6,3.5,8.0,4.0,0.4,1.4,3.3,4.5,0.19,1.5,12.868679779054
45.2,3.4,5.8,5.6,6.8,34.0,0.0,0.51,14.0,15.0,0.07,0.03,2.0,23.0,0.14,0.02,0.1,0.45,0.9,0.7,3.2,4.2,7.0,5.0,2.8,3.0,1.0,0.9,0.25,2.4,18.6795838359086
42.8,3.4,5.8,10.4,14.0,43.6,0.0,0.5,14.0,25.0,0.14,0.1,2.0,18.0,0.105,0.01,0.1,0.27,1.2,3.0,4.8,2.5,30.0,13.0,2.7,1.5,1.2,3.4,0.51,2.0,6.41460627472657
44.0,8.2,5.8,16.4,15.2,23.2,0.0,0.5,14.0,26.0,0.105,0.03,2.0,28.0,0.105,0.05,0.1,0.46,1.5,2.8,4.6,3.3,29.0,22.0,2.8,1.7,1.3,3.0,0.25,2.7,17.615311197342
22.4,7.0,10.6,23.6,8.0,48.4,0.0,0.5,14.0,34.0,0.175,0.1,2.0,21.0,0.035,0.03,0.1,0.49,0.7,3.2,3.4,4.1,12.0,4.0,1.7,2.9,4.7,3.9,0.41,1.4,7.16115866984908
26.0,8.2,9.4,4.4,16.4,53.2,0.0,0.5,14.0,28.0,0.105,0.06,2.0,32.0,0.175,0.08,0.1,0.5,1.1,1.8,4.9,4.7,20.0,29.0,1.6,2.9,0.1,3.1,0.87,1.9,4.80473136182751
26.0,8.2,9.4,4.4,16.4,53.2,0.0,0.5,14.0,28.0,0.105,0.06,2.0,32.0,0.175,0.08,0.1,0.5,1.1,1.8,4.9,4.7,20.0,29.0,1.6,2.9,0.1,3.1,0.87,1.9,4.80473136182751
26.0,8.2,9.4,4.4,16.4,53.2,0.0,0.5,14.0,28.0,0.105,0.06,2.0,32.0,0.175,0.08,0.1,0.5,1.1,1.8,4.9,4.7,20.0,29.0,1.6,2.9,0.1,3.1,0.87,1.9,4.80473136182751
22.4,9.4,11.8,20.0,5.6,53.2,0.0,0.51,14.0,7.0,0.175,0.05,2.0,15.0,0.14,0.07,0.1,0.23,0.7,0.6,3.2,2.3,7.0,28.0,0.7,3.3,1.7,1.4,0.35,2.0,4.92371720481501
21.2,10.6,11.8,5.6,15.2,29.2,0.0,0.51,14.0,31.0,0.105,0.02,2.0,18.0,0.175,0.08,0.1,0.25,1.2,1.6,4.1,3.4,5.0,4.0,2.6,1.8,2.2,0.9,0.42,2.1,6.32437917096916
36.8,8.2,7.0,8.0,3.2,8.8,0.0,0.5,14.0,31.0,0.105,0.04,2.0,14.0,0.14,0.02,0.1,0.34,0.3,0.8,1.6,4.9,28.0,29.0,3.4,0.1,5.0,3.5,0.2,1.0,13.6025859176616
35.6,3.4,7.0,11.6,10.4,22.0,0.0,0.5,14.0,29.0,0.105,0.03,2.0,26.0,0.07,0.07,0.1,0.24,1.3,3.8,4.0,2.6,2.0,25.0,3.3,0.9,4.8,3.3,0.88,1.2,6.69308491901074
35.6,11.8,7.0,6.8,10.4,18.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,32.0,0.105,0.07,0.1,0.42,0.6,3.0,4.2,4.5,21.0,27.0,1.6,4.2,4.9,0.3,0.2,3.6,16.8873547197105
23.6,5.8,10.6,4.4,14.0,53.2,0.0,0.5,14.0,18.0,0.14,0.1,2.0,17.0,0.175,0.05,0.1,0.29,1.8,1.8,4.1,4.5,15.0,18.0,1.4,1.2,3.0,5.0,0.38,2.8,5.64832205275285
23.6,4.6,10.6,15.2,12.8,13.6,0.0,0.51,14.0,24.0,0.105,0.05,2.0,24.0,0.175,0.07,0.1,0.3,1.7,2.4,3.6,2.9,17.0,9.0,4.1,3.9,1.2,4.6,0.45,2.3,7.71394624256361
18.8,9.4,13.0,8.0,22.4,40.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.105,0.07,0.1,0.34,1.3,1.7,4.6,4.9,8.0,7.0,1.8,1.4,4.3,3.4,0.55,3.8,9.56972158699297
22.4,10.6,11.8,4.4,10.4,36.4,0.0,0.51,14.0,25.0,0.105,0.09,2.0,32.0,0.105,0.04,0.1,0.37,0.5,1.2,3.3,2.2,18.0,2.0,1.9,0.4,2.9,2.4,0.2,1.3,10.3532660926207
18.8,4.6,13.0,14.0,14.0,41.2,0.0,0.51,14.0,30.0,0.14,0.1,2.0,18.0,0.07,0.06,0.1,0.14,0.8,0.9,3.4,3.1,15.0,8.0,2.0,1.7,4.0,0.7,0.24,2.7,7.19888019711628
30.8,11.8,8.2,9.2,17.6,10.0,0.0,0.51,14.0,17.0,0.07,0.05,2.0,13.0,0.105,0.07,0.1,0.24,1.0,1.0,4.7,1.5,7.0,29.0,4.8,4.1,4.6,2.9,0.9,1.3,7.66837311963599
20.0,5.8,13.0,8.0,18.8,16.0,0.0,0.5,14.0,18.0,0.14,0.09,2.0,31.0,0.14,0.05,0.1,0.46,2.4,1.9,3.3,4.7,7.0,28.0,4.5,3.7,0.4,1.9,0.31,2.5,11.0096758168129
