w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llt_uH
47.6,2.2,3.4,23.6,16.4,44.8,0.0,0.51,14.0,13.0,0.175,0.02,2.0,8.0,0.175,0.05,0.1,0.39,1.0,1.0,4.5,3.9,24.0,5.0,4.3,2.8,0.2,3.4,0.74,2.0,10.7120253164988
44.0,8.2,4.6,12.8,6.8,5.2,0.0,0.51,14.0,33.0,0.07,0.02,2.0,26.0,0.105,0.1,0.1,0.2,0.7,3.5,2.2,3.5,2.0,4.0,0.2,1.7,1.7,4.2,0.31,1.4,12.9222887408299
20.0,5.8,9.4,6.8,21.2,23.2,0.0,0.5,14.0,33.0,0.105,0.1,2.0,31.0,0.175,0.01,0.1,0.42,1.4,1.7,4.6,2.9,2.0,24.0,0.5,4.4,2.4,4.3,1.27,2.5,7.15012029660918
44.0,9.4,4.6,15.2,10.4,46.0,0.0,0.51,14.0,22.0,0.07,0.07,2.0,14.0,0.14,0.02,0.1,0.31,1.4,2.3,2.7,2.8,30.0,17.0,4.9,0.1,4.9,1.1,0.23,2.3,14.1830572425852
33.2,8.2,5.8,22.4,17.6,7.6,0.0,0.51,14.0,27.0,0.07,0.07,2.0,14.0,0.14,0.09,0.1,0.29,2.0,2.4,4.1,2.5,1.0,25.0,0.9,3.8,5.0,2.2,1.48,1.5,19.4027075951469
50.0,7.0,11.8,10.4,3.2,31.6,0.0,0.5,14.0,11.0,0.105,0.02,2.0,16.0,0.035,0.03,0.1,0.09,0.2,1.3,1.9,5.0,7.0,17.0,1.7,3.7,2.5,0.4,0.11,1.1,16.8211672835553
26.0,10.6,9.4,18.8,10.4,29.2,0.0,0.5,14.0,30.0,0.14,0.03,2.0,23.0,0.035,0.03,0.1,0.45,1.1,1.6,2.9,3.3,27.0,26.0,2.8,2.7,3.4,3.1,0.23,1.5,12.5387664172021
20.0,3.4,1.0,26.0,6.8,18.4,0.0,0.51,14.0,29.0,0.105,0.07,2.0,27.0,0.105,0.03,0.1,0.27,0.7,1.5,2.9,4.8,28.0,26.0,4.0,5.0,4.1,4.5,0.6,1.3,10.1273006427077
47.6,3.4,5.8,22.4,12.8,35.2,0.0,0.51,14.0,20.0,0.105,0.04,2.0,12.0,0.105,0.07,0.1,0.32,0.7,2.5,2.9,4.0,18.0,7.0,0.6,2.0,3.5,1.6,0.36,2.2,12.0250532486372
47.6,3.4,8.2,18.8,14.0,30.4,0.0,0.51,14.0,27.0,0.14,0.08,2.0,16.0,0.175,0.05,0.1,0.48,1.5,1.9,5.0,3.0,27.0,13.0,0.6,0.5,2.9,2.9,0.47,2.0,13.6910370415419
16.4,9.4,10.6,21.2,14.0,53.2,0.0,0.5,14.0,32.0,0.07,0.02,2.0,7.0,0.175,0.02,0.1,0.29,0.9,1.2,2.7,2.6,16.0,11.0,0.3,0.5,2.9,4.0,0.12,1.9,8.90381434904865
42.8,7.0,13.0,8.0,9.2,11.2,0.0,0.5,14.0,23.0,0.105,0.05,2.0,8.0,0.175,0.02,0.1,0.25,0.7,2.0,4.4,3.9,19.0,28.0,0.3,1.6,3.0,2.7,0.32,3.6,8.7664670130387
18.8,2.2,5.8,14.0,21.2,7.6,0.0,0.5,14.0,16.0,0.175,0.1,2.0,25.0,0.14,0.1,0.1,0.36,1.7,1.9,3.8,4.7,18.0,20.0,5.0,0.6,3.9,0.1,0.64,2.7,9.17361322121007
8.0,7.0,11.8,22.4,6.8,36.4,0.0,0.5,14.0,15.0,0.105,0.03,2.0,8.0,0.07,0.07,0.1,0.38,0.7,1.9,3.2,5.0,14.0,22.0,1.9,4.5,3.6,3.3,0.63,2.1,8.2025241058798
30.8,9.4,3.4,5.6,18.8,25.6,0.0,0.51,14.0,30.0,0.07,0.05,2.0,10.0,0.105,0.04,0.1,0.35,2.1,3.4,4.1,4.6,4.0,26.0,1.9,0.1,3.8,0.9,0.29,3.4,11.3965465761411
38.0,1.0,4.6,11.6,5.6,42.4,0.0,0.51,14.0,28.0,0.14,0.01,2.0,24.0,0.175,0.06,0.1,0.2,0.5,2.1,4.0,2.9,25.0,18.0,1.2,2.3,1.5,3.8,0.47,1.2,13.7160632774878
41.6,8.2,9.4,24.8,5.6,36.4,0.0,0.51,14.0,6.0,0.175,0.09,2.0,14.0,0.035,0.03,0.1,0.17,0.6,0.4,3.2,4.9,18.0,4.0,0.5,1.0,4.6,1.9,0.1,2.0,16.4252325680596
16.4,11.8,2.2,20.0,12.8,50.8,0.0,0.51,14.0,35.0,0.07,0.01,2.0,33.0,0.07,0.03,0.1,0.2,1.5,3.0,3.0,3.8,9.0,22.0,2.5,4.8,2.3,1.5,1.38,2.2,11.9912379778722
47.6,9.4,10.6,24.8,17.6,35.2,0.0,0.5,14.0,25.0,0.175,0.03,2.0,28.0,0.14,0.08,0.1,0.22,2.0,2.9,5.0,3.3,18.0,4.0,4.3,4.4,2.5,1.1,1.13,1.6,19.5390115258558
46.4,5.8,2.2,5.6,26.0,31.6,0.0,0.51,14.0,23.0,0.105,0.1,2.0,24.0,0.14,0.08,0.1,0.34,1.5,2.2,4.8,4.0,14.0,14.0,3.5,3.8,1.7,4.9,0.84,3.8,7.42275335845869
35.6,8.2,9.4,14.0,9.2,25.6,0.0,0.5,14.0,28.0,0.175,0.06,2.0,17.0,0.14,0.03,0.1,0.42,0.8,1.3,2.6,3.8,10.0,16.0,1.2,0.8,3.9,0.3,0.79,2.5,8.4205490855406
40.4,11.8,3.4,24.8,5.6,38.8,0.0,0.5,14.0,19.0,0.07,0.03,2.0,15.0,0.14,0.03,0.1,0.49,0.7,0.7,3.5,1.6,24.0,1.0,1.9,3.5,3.6,2.2,0.3,1.2,14.0655948141149
44.0,2.2,4.6,9.2,24.8,37.6,0.0,0.51,14.0,17.0,0.175,0.01,2.0,16.0,0.175,0.01,0.1,0.23,1.0,1.5,4.8,4.3,4.0,14.0,2.1,4.7,3.5,2.6,0.72,3.3,6.86860078073032
10.4,4.6,2.2,4.4,16.4,20.8,0.0,0.51,14.0,31.0,0.035,0.01,2.0,28.0,0.07,0.06,0.1,0.31,2.0,2.4,3.1,4.5,21.0,30.0,4.1,4.2,2.0,1.9,0.95,2.9,7.71913731575137
21.2,3.4,11.8,10.4,26.0,41.2,0.0,0.5,14.0,19.0,0.105,0.1,2.0,11.0,0.175,0.07,0.1,0.24,3.1,1.6,4.6,4.3,12.0,9.0,3.8,2.9,0.3,4.6,0.44,3.9,9.79008421555866
28.4,2.2,11.8,11.6,18.8,7.6,0.0,0.5,14.0,23.0,0.175,0.02,2.0,24.0,0.035,0.03,0.1,0.36,2.4,2.1,4.3,2.9,4.0,28.0,1.2,1.6,2.0,0.7,0.25,2.7,14.812872105382
11.6,4.6,8.2,9.2,3.2,12.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,19.0,0.105,0.06,0.1,0.25,0.4,1.0,1.7,2.8,25.0,10.0,1.4,2.9,5.0,2.0,0.2,1.4,6.5876717966722
23.6,13.0,8.2,22.4,6.8,7.6,0.0,0.5,14.0,28.0,0.14,0.02,2.0,35.0,0.175,0.04,0.1,0.18,0.8,3.6,4.5,3.3,30.0,5.0,2.3,4.0,1.5,1.7,0.63,1.2,14.8980450802027
12.8,10.6,8.2,5.6,26.0,8.8,0.0,0.51,14.0,21.0,0.105,0.06,2.0,32.0,0.105,0.04,0.1,0.47,2.4,0.7,4.6,4.1,18.0,2.0,4.5,3.8,4.8,2.2,0.3,4.0,7.40074648349795
44.0,10.6,5.8,11.6,3.2,26.8,0.0,0.51,14.0,30.0,0.07,0.05,2.0,14.0,0.175,0.04,0.1,0.31,0.2,3.5,2.0,3.9,15.0,9.0,0.4,3.4,1.8,1.9,0.18,1.1,19.6547627497182
11.6,7.0,7.0,11.6,18.8,48.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,20.0,0.14,0.06,0.1,0.32,1.1,3.1,4.7,5.0,27.0,9.0,2.8,2.5,4.2,3.6,0.48,4.6,6.28335689329196
28.4,13.0,10.6,23.6,8.0,8.8,0.0,0.51,14.0,5.0,0.14,0.04,2.0,35.0,0.14,0.06,0.1,0.24,0.6,0.2,2.6,2.8,26.0,12.0,2.2,3.8,3.3,4.7,0.15,1.4,14.9384508623093
45.2,9.4,5.8,17.6,10.4,18.4,0.0,0.5,14.0,29.0,0.14,0.09,2.0,30.0,0.07,0.04,0.1,0.41,1.1,2.6,3.2,4.5,20.0,4.0,0.8,3.1,3.9,2.8,0.91,2.3,12.697133800257
17.6,3.4,11.8,20.0,16.4,22.0,0.0,0.51,14.0,14.0,0.175,0.05,2.0,15.0,0.14,0.08,0.1,0.41,1.1,0.6,3.1,4.9,24.0,23.0,3.4,4.5,2.0,0.9,0.25,2.6,10.2795849154071
50.0,5.8,11.8,15.2,21.2,40.0,0.0,0.51,14.0,13.0,0.14,0.01,2.0,10.0,0.14,0.07,0.1,0.35,1.7,1.1,4.1,3.9,4.0,10.0,0.2,1.8,3.4,4.8,0.91,3.2,10.280531281586
8.0,8.2,3.4,4.4,18.8,20.8,0.0,0.51,14.0,33.0,0.175,0.03,2.0,24.0,0.105,0.05,0.1,0.29,2.2,1.6,4.9,1.8,27.0,2.0,0.5,1.1,1.4,0.5,1.38,1.6,8.21739322557305
30.8,1.0,4.6,8.0,9.2,13.6,0.0,0.51,14.0,23.0,0.175,0.03,2.0,16.0,0.175,0.1,0.1,0.25,0.7,2.0,2.5,1.7,15.0,17.0,1.2,4.8,4.3,2.0,0.54,1.5,8.80301408678296
6.8,1.0,5.8,20.0,10.4,36.4,0.0,0.51,14.0,35.0,0.07,0.05,2.0,8.0,0.14,0.07,0.1,0.23,0.8,2.6,3.9,4.7,8.0,11.0,3.9,2.9,3.0,1.8,0.66,2.8,7.15916225884524
29.6,10.6,10.6,26.0,3.2,46.0,0.0,0.51,14.0,27.0,0.14,0.08,2.0,13.0,0.105,0.06,0.1,0.18,0.3,0.8,1.7,1.9,3.0,6.0,0.4,2.9,3.6,2.0,0.19,1.3,11.3408483296401
29.6,9.4,5.8,20.0,12.8,48.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,22.0,0.07,0.05,0.1,0.47,0.7,2.9,4.8,3.5,0.0,29.0,4.0,3.3,0.9,0.2,0.29,2.5,14.1178577540142
15.2,7.0,11.8,24.8,18.8,16.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,21.0,0.14,0.09,0.1,0.48,2.3,2.9,5.0,2.9,19.0,7.0,3.8,1.6,0.7,4.9,1.62,2.7,13.7015424555167
50.0,10.6,2.2,26.0,10.4,53.2,0.0,0.5,14.0,30.0,0.14,0.01,2.0,20.0,0.14,0.02,0.1,0.46,0.5,1.8,3.0,2.2,22.0,25.0,4.5,1.9,2.5,1.1,0.25,1.9,16.2253606402894
26.0,2.2,5.8,5.6,16.4,19.6,0.0,0.5,14.0,26.0,0.07,0.03,2.0,33.0,0.035,0.03,0.1,0.18,1.9,2.0,3.4,4.0,25.0,0.0,4.5,3.7,1.6,0.1,0.86,1.6,11.8098532017623
9.2,3.4,9.4,8.0,14.0,28.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,32.0,0.175,0.02,0.1,0.48,1.3,4.5,3.9,4.7,28.0,14.0,2.6,0.9,1.3,4.2,0.73,2.4,8.96204470337811
52.4,1.0,13.0,12.8,10.4,48.4,0.0,0.51,14.0,16.0,0.14,0.09,2.0,34.0,0.07,0.04,0.1,0.25,1.3,1.5,2.0,2.1,29.0,20.0,0.6,3.8,3.0,4.7,0.89,1.4,16.4436552214973
28.4,11.8,4.6,22.4,14.0,18.4,0.0,0.51,14.0,25.0,0.105,0.02,2.0,19.0,0.14,0.04,0.1,0.37,1.8,0.6,3.6,4.7,8.0,1.0,2.4,4.4,1.9,5.0,0.51,1.7,15.4850862460438
16.4,4.6,5.8,12.8,10.4,19.6,0.0,0.5,14.0,26.0,0.07,0.05,2.0,7.0,0.07,0.03,0.1,0.19,1.2,2.5,2.7,2.5,19.0,22.0,4.4,2.2,3.5,1.3,0.11,1.0,13.0416203152212
36.8,5.8,10.6,18.8,8.0,28.0,0.0,0.5,14.0,31.0,0.105,0.03,2.0,11.0,0.07,0.01,0.1,0.4,0.5,1.2,4.2,4.3,19.0,23.0,2.2,3.5,1.8,0.9,0.35,2.4,13.1359232918859
15.2,11.8,10.6,24.8,18.8,40.0,0.0,0.5,14.0,27.0,0.07,0.05,2.0,31.0,0.14,0.06,0.1,0.32,1.4,2.3,4.6,3.6,27.0,30.0,4.0,4.1,3.0,0.9,0.43,2.2,11.3944404294783
5.6,13.0,7.0,3.2,5.6,8.8,0.0,0.5,14.0,7.0,0.105,0.09,2.0,23.0,0.105,0.1,0.1,0.4,0.4,0.8,3.1,2.7,16.0,4.0,2.9,4.5,2.6,1.0,0.11,1.8,5.12317240552179
26.0,4.6,10.6,16.4,14.0,31.6,0.0,0.5,14.0,32.0,0.105,0.02,2.0,20.0,0.175,0.1,0.1,0.24,1.1,3.9,4.6,2.6,6.0,13.0,4.5,2.6,4.1,4.4,0.88,2.3,11.2629855515441
50.0,11.8,5.8,24.8,17.6,32.8,0.0,0.5,14.0,35.0,0.07,0.07,2.0,8.0,0.175,0.03,0.1,0.2,1.7,3.9,4.5,3.4,18.0,24.0,3.8,1.9,0.1,3.1,0.65,2.3,17.9960102380666
20.0,3.4,8.2,20.0,17.6,29.2,0.0,0.51,14.0,33.0,0.14,0.09,2.0,28.0,0.14,0.03,0.1,0.25,1.3,3.4,4.7,4.2,23.0,6.0,3.4,1.1,3.5,2.3,0.33,2.5,11.1502054618136
12.8,9.4,5.8,10.4,26.0,6.4,0.0,0.51,14.0,31.0,0.105,0.1,2.0,15.0,0.175,0.07,0.1,0.3,2.6,2.3,4.9,4.3,28.0,4.0,5.0,1.2,2.7,4.9,0.43,3.2,10.585417767843
30.8,10.6,10.6,12.8,21.2,19.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,10.0,0.14,0.07,0.1,0.16,1.1,3.1,3.7,3.1,14.0,15.0,4.6,4.5,0.2,2.7,0.24,3.0,9.36004639958331
32.0,9.4,7.0,14.0,8.0,13.6,0.0,0.51,14.0,13.0,0.105,0.08,2.0,9.0,0.105,0.05,0.1,0.23,0.8,1.4,5.0,2.5,10.0,10.0,4.4,4.5,1.5,2.5,0.44,1.9,10.3131910609221
6.8,5.8,9.4,6.8,14.0,29.2,0.0,0.51,14.0,24.0,0.175,0.04,2.0,10.0,0.175,0.08,0.1,0.32,1.4,2.1,4.6,4.9,20.0,13.0,4.6,1.7,4.4,1.2,0.55,2.4,6.26865458947613
40.4,11.8,10.6,14.0,5.6,22.0,0.0,0.5,14.0,19.0,0.105,0.08,2.0,10.0,0.105,0.1,0.1,0.34,0.5,1.3,2.9,2.1,13.0,21.0,3.0,2.4,4.7,3.8,0.22,1.5,11.6716946624748
30.8,13.0,2.2,10.4,20.0,30.4,0.0,0.51,14.0,25.0,0.105,0.06,2.0,23.0,0.07,0.02,0.1,0.24,2.1,3.0,5.0,4.9,21.0,12.0,0.8,1.3,4.7,0.5,0.19,1.3,16.4285067113823
30.8,9.4,7.0,8.0,17.6,36.4,0.0,0.51,14.0,17.0,0.105,0.05,2.0,21.0,0.175,0.02,0.1,0.47,1.3,2.0,4.9,4.2,5.0,14.0,1.0,2.2,1.7,3.9,1.19,4.1,6.33936997919721
28.4,11.8,11.8,11.6,4.4,10.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,11.0,0.07,0.04,0.1,0.33,0.5,2.5,2.6,4.7,13.0,1.0,4.5,2.6,0.1,1.4,0.21,1.4,10.9140631382518
18.8,7.0,3.4,4.4,9.2,19.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,20.0,0.105,0.08,0.1,0.21,0.4,2.3,2.0,4.4,25.0,25.0,0.7,4.2,3.7,4.2,0.39,1.6,6.40554730608648
44.0,11.8,13.0,10.4,11.6,6.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,15.0,0.14,0.04,0.1,0.28,0.8,0.8,3.3,4.9,16.0,18.0,4.0,3.0,3.4,0.5,0.41,1.1,11.527059879575
46.4,8.2,9.4,23.6,15.2,22.0,0.0,0.51,14.0,21.0,0.175,0.07,2.0,27.0,0.105,0.1,0.1,0.38,0.7,0.8,4.8,3.0,24.0,29.0,3.7,0.8,3.9,4.6,0.43,1.1,15.7064194971238
10.4,13.0,13.0,22.4,4.4,18.4,0.0,0.51,14.0,29.0,0.14,0.04,2.0,28.0,0.175,0.02,0.1,0.38,0.2,3.1,2.8,3.5,15.0,14.0,2.4,2.5,2.3,3.2,0.16,1.4,15.7460590379711
9.2,4.6,13.0,20.0,8.0,30.4,0.0,0.51,14.0,19.0,0.105,0.07,2.0,20.0,0.07,0.07,0.1,0.39,0.6,1.4,5.0,3.4,21.0,2.0,3.9,1.8,2.3,0.4,0.27,1.2,11.0837597696899
46.4,13.0,4.6,14.0,4.4,53.2,0.0,0.5,14.0,27.0,0.175,0.06,2.0,5.0,0.175,0.03,0.1,0.44,0.5,1.1,1.4,2.6,0.0,7.0,4.5,3.2,0.2,3.3,0.18,1.0,14.2629362534601
47.6,10.6,13.0,18.8,10.4,22.0,0.0,0.51,14.0,10.0,0.14,0.03,2.0,35.0,0.175,0.02,0.1,0.15,0.5,1.2,2.8,2.9,1.0,26.0,4.4,3.4,2.4,1.0,0.23,1.1,12.716146700878
45.2,5.8,9.4,8.0,21.2,5.2,0.0,0.5,14.0,25.0,0.105,0.07,2.0,14.0,0.07,0.07,0.1,0.16,1.8,1.9,4.5,4.1,20.0,25.0,4.0,1.3,3.2,3.1,1.06,3.4,10.2404152315328
39.2,11.8,9.4,12.8,16.4,4.0,0.0,0.51,14.0,30.0,0.105,0.02,2.0,8.0,0.105,0.01,0.1,0.22,1.4,1.3,4.7,3.0,9.0,25.0,2.7,1.4,2.7,0.4,0.26,2.3,10.3105960807143
39.2,13.0,10.6,10.4,5.6,44.8,0.0,0.5,14.0,21.0,0.105,0.1,2.0,7.0,0.035,0.03,0.1,0.48,0.3,0.5,2.1,3.8,7.0,0.0,3.8,2.6,3.6,2.5,0.14,1.4,14.3237304450623
18.8,4.6,5.8,26.0,12.8,26.8,0.0,0.51,14.0,27.0,0.105,0.1,2.0,25.0,0.07,0.04,0.1,0.24,1.6,2.3,3.5,5.0,3.0,20.0,3.7,4.1,1.9,2.2,0.56,2.0,12.4557155910728
45.2,10.6,9.4,16.4,9.2,19.6,0.0,0.51,14.0,29.0,0.14,0.03,2.0,12.0,0.175,0.06,0.1,0.4,0.7,3.2,1.5,3.4,28.0,14.0,0.5,1.9,3.2,1.7,0.62,1.4,15.9460437337093
29.6,8.2,13.0,4.4,8.0,49.6,0.0,0.51,14.0,10.0,0.105,0.07,2.0,18.0,0.07,0.06,0.1,0.16,1.0,1.1,3.7,3.3,2.0,20.0,0.6,4.1,0.2,1.4,0.66,3.1,5.0297808463938
10.4,10.6,2.2,10.4,5.6,26.8,0.0,0.51,14.0,33.0,0.175,0.08,2.0,32.0,0.175,0.1,0.1,0.37,0.5,3.7,2.6,4.6,12.0,24.0,2.5,4.7,2.6,5.0,0.37,2.1,8.61583253453013
48.8,2.2,5.8,4.4,23.6,48.4,0.0,0.5,14.0,32.0,0.175,0.03,2.0,28.0,0.14,0.1,0.1,0.43,1.8,2.4,3.9,4.6,2.0,6.0,0.1,3.1,0.3,2.0,0.49,3.2,10.7065069834721
41.6,11.8,4.6,8.0,6.8,10.0,0.0,0.51,14.0,31.0,0.035,0.03,2.0,17.0,0.14,0.1,0.1,0.23,0.3,1.5,4.5,2.7,29.0,21.0,0.3,3.9,4.6,0.3,0.1,1.0,19.1048271352121
51.2,8.2,7.0,16.4,24.8,18.4,0.0,0.5,14.0,33.0,0.175,0.07,2.0,11.0,0.175,0.1,0.1,0.49,1.1,2.3,4.7,4.6,16.0,20.0,1.1,1.7,3.7,0.7,0.5,4.1,9.70071626001454
34.4,11.8,9.4,24.8,18.8,46.0,0.0,0.5,14.0,32.0,0.175,0.07,2.0,33.0,0.175,0.04,0.1,0.17,2.4,2.7,5.0,3.0,22.0,21.0,1.3,3.1,1.0,4.5,0.39,2.7,16.0762060479
45.2,13.0,8.2,23.6,5.6,28.0,0.0,0.5,14.0,20.0,0.105,0.09,2.0,20.0,0.105,0.1,0.1,0.31,0.3,2.1,1.9,2.8,0.0,25.0,0.5,0.8,1.9,0.9,0.18,1.4,16.3548521384668
24.8,8.2,13.0,18.8,4.4,20.8,0.0,0.5,14.0,29.0,0.105,0.06,2.0,30.0,0.105,0.09,0.1,0.16,0.5,1.3,1.1,1.2,17.0,4.0,4.0,4.2,3.7,2.4,0.2,1.0,12.0441752630663
50.0,8.2,3.4,20.0,12.8,6.4,0.0,0.51,14.0,28.0,0.105,0.06,2.0,11.0,0.175,0.03,0.1,0.19,0.6,0.2,2.6,4.6,0.0,27.0,2.5,3.1,1.4,3.9,0.16,1.8,15.73681532084
21.2,11.8,5.8,10.4,6.8,5.2,0.0,0.51,14.0,25.0,0.14,0.02,2.0,7.0,0.175,0.01,0.1,0.15,0.8,3.0,4.1,2.2,0.0,10.0,2.0,1.0,0.8,1.6,0.26,1.6,10.074539976911
36.8,13.0,5.8,17.6,21.2,49.6,0.0,0.51,14.0,18.0,0.105,0.01,2.0,24.0,0.07,0.04,0.1,0.42,1.8,1.7,4.9,3.1,12.0,13.0,0.6,4.8,2.1,3.4,0.39,2.7,12.0506778046215
50.0,3.4,13.0,17.6,3.2,35.2,0.0,0.51,14.0,34.0,0.14,0.07,2.0,30.0,0.14,0.07,0.1,0.24,0.3,4.1,2.0,4.2,4.0,2.0,3.5,2.8,1.7,4.6,0.18,1.0,18.7219443595331
14.0,10.6,5.8,20.0,6.8,40.0,0.0,0.51,14.0,28.0,0.105,0.05,2.0,20.0,0.175,0.02,0.1,0.24,0.8,0.6,4.1,2.2,25.0,25.0,2.7,0.4,3.9,3.7,0.46,2.1,7.11983146751538
24.8,2.2,10.6,23.6,14.0,6.4,0.0,0.51,14.0,29.0,0.105,0.06,2.0,32.0,0.175,0.07,0.1,0.24,1.5,3.8,4.0,3.5,29.0,16.0,0.6,3.5,1.0,5.0,1.28,3.4,11.823460300917
40.4,2.2,10.6,16.4,23.6,10.0,0.0,0.5,14.0,35.0,0.105,0.08,2.0,26.0,0.035,0.01,0.1,0.09,1.8,4.1,4.8,5.0,8.0,1.0,3.4,0.7,3.2,0.7,1.14,2.9,13.4069586875462
27.2,4.6,1.0,14.0,10.4,35.2,0.0,0.51,14.0,30.0,0.14,0.07,2.0,32.0,0.175,0.02,0.1,0.5,0.7,3.7,4.8,2.2,26.0,10.0,0.4,4.3,1.6,0.8,0.2,1.8,14.3065618551507
52.4,8.2,3.4,26.0,21.2,40.0,0.0,0.51,14.0,30.0,0.175,0.1,2.0,29.0,0.105,0.05,0.1,0.21,2.4,2.7,3.9,4.4,5.0,18.0,2.3,2.2,3.2,2.4,2.11,2.8,17.8849438644009
36.8,4.6,13.0,6.8,21.2,41.2,0.0,0.5,14.0,27.0,0.14,0.1,2.0,35.0,0.07,0.05,0.1,0.32,1.4,2.2,4.6,4.0,8.0,14.0,0.8,2.9,3.0,2.3,0.13,2.1,10.5304996879345
46.4,9.4,5.8,14.0,24.8,19.6,0.0,0.5,14.0,28.0,0.105,0.04,2.0,29.0,0.105,0.07,0.1,0.37,2.0,2.6,4.5,4.3,12.0,30.0,4.5,0.5,4.2,1.6,1.7,3.0,13.1088325856285
47.6,3.4,11.8,26.0,11.6,14.8,0.0,0.5,14.0,17.0,0.07,0.04,2.0,6.0,0.14,0.02,0.1,0.26,0.9,1.2,5.0,2.9,26.0,30.0,3.2,2.3,1.4,3.2,0.1,1.9,12.7291566282877
34.4,4.6,13.0,21.2,22.4,47.2,0.0,0.51,14.0,31.0,0.175,0.02,2.0,15.0,0.105,0.01,0.1,0.06,1.5,2.3,4.9,3.8,2.0,22.0,0.5,4.3,3.2,0.3,0.13,3.5,9.78609471011663
40.4,5.8,10.6,9.2,12.8,11.2,0.0,0.5,14.0,26.0,0.175,0.06,2.0,8.0,0.105,0.03,0.1,0.37,0.9,1.2,4.9,5.0,11.0,28.0,0.9,0.2,1.9,0.4,0.26,1.7,10.4780331800672
40.4,13.0,4.6,14.0,17.6,5.2,0.0,0.51,14.0,24.0,0.07,0.07,2.0,27.0,0.035,0.01,0.1,0.1,1.8,2.4,4.7,2.2,16.0,2.0,2.4,4.8,1.8,0.8,0.74,1.8,17.4455269575009
16.4,13.0,4.6,8.0,8.0,50.8,0.0,0.51,14.0,32.0,0.035,0.03,2.0,31.0,0.175,0.02,0.1,0.35,0.4,0.2,2.1,2.5,1.0,30.0,1.2,1.0,0.5,0.7,0.15,2.0,7.69231490504314
34.4,2.2,11.8,24.8,17.6,29.2,0.0,0.51,14.0,27.0,0.175,0.05,2.0,22.0,0.14,0.09,0.1,0.3,1.8,3.2,4.6,2.6,8.0,27.0,1.4,4.8,3.1,3.7,1.17,1.7,17.0877680943579
29.6,9.4,11.8,21.2,18.8,46.0,0.0,0.5,14.0,28.0,0.175,0.05,2.0,12.0,0.105,0.01,0.1,0.09,2.3,1.5,3.6,2.6,25.0,24.0,3.2,4.9,4.3,0.9,0.17,2.2,14.7937131000741
11.6,4.6,13.0,20.0,5.6,13.6,0.0,0.51,14.0,16.0,0.175,0.09,2.0,20.0,0.175,0.04,0.1,0.19,0.5,1.6,3.3,3.7,7.0,17.0,0.8,0.2,1.5,1.5,0.3,1.6,8.81972724752298
20.0,4.6,13.0,4.4,23.6,50.8,0.0,0.5,14.0,26.0,0.14,0.09,2.0,27.0,0.14,0.05,0.1,0.27,2.7,2.2,4.4,3.9,9.0,14.0,1.3,2.6,4.4,2.6,0.51,3.7,9.07808963741025
52.4,11.8,7.0,12.8,6.8,14.8,0.0,0.5,14.0,34.0,0.07,0.04,2.0,25.0,0.105,0.04,0.1,0.34,0.8,3.3,3.4,3.9,13.0,16.0,1.8,0.3,0.9,2.8,0.76,2.5,10.8984215825165
27.2,1.0,5.8,5.6,11.6,47.2,0.0,0.5,14.0,30.0,0.175,0.06,2.0,32.0,0.14,0.09,0.1,0.35,1.4,2.5,3.1,3.3,2.0,30.0,4.7,0.9,1.9,2.0,0.34,1.7,10.3263306337144
17.6,1.0,10.6,10.4,12.8,17.2,0.0,0.5,14.0,10.0,0.07,0.07,2.0,30.0,0.14,0.03,0.1,0.22,1.1,1.3,4.1,2.0,17.0,3.0,2.9,4.0,2.7,1.1,0.49,1.0,9.193291415435
50.0,10.6,1.0,12.8,3.2,6.4,0.0,0.51,14.0,31.0,0.105,0.02,2.0,21.0,0.105,0.04,0.1,0.21,0.2,2.3,1.8,3.8,5.0,2.0,1.3,1.3,3.0,1.3,0.15,1.3,17.8004060042717
10.4,13.0,10.6,14.0,15.2,37.6,0.0,0.5,14.0,24.0,0.035,0.03,2.0,27.0,0.14,0.09,0.1,0.32,2.0,2.0,4.3,3.3,7.0,16.0,3.5,1.9,3.5,3.8,0.13,1.0,13.0330879193531
30.8,11.8,2.2,9.2,9.2,7.6,0.0,0.5,14.0,33.0,0.175,0.09,2.0,12.0,0.105,0.04,0.1,0.18,0.9,0.5,3.8,2.8,30.0,28.0,0.5,0.2,1.9,2.5,0.14,2.7,7.2869303747036
