w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,totalloss_W
20.0,7.0,5.8,6.8,21.2,12.4,0.0,0.51,14.0,26.0,0.105,0.08,2.0,24.0,0.07,0.01,0.1,0.25,2.3,3.4,4.6,3.4,5.0,21.0,3.5,3.4,4.8,4.9,0.2,1.8,27.553225348416795
21.2,4.6,13.0,9.2,17.6,23.2,0.0,0.51,14.0,33.0,0.14,0.01,2.0,8.0,0.105,0.05,0.1,0.18,1.0,3.7,4.6,3.2,21.0,16.0,0.7,5.0,0.3,1.8,0.54,1.4,13.775781617402703
50.0,10.6,9.4,22.4,8.0,34.0,0.0,0.5,14.0,31.0,0.14,0.04,2.0,18.0,0.14,0.01,0.1,0.24,0.9,3.9,2.6,3.6,9.0,7.0,4.0,0.3,1.3,3.8,0.44,1.9,15.199195054039832
39.2,3.4,11.8,21.2,4.4,16.0,0.0,0.5,14.0,24.0,0.175,0.03,2.0,14.0,0.14,0.08,0.1,0.08,0.4,2.1,2.6,2.3,15.0,7.0,4.5,1.2,3.4,4.9,0.21,1.4,20.86745301497398
51.2,7.0,10.6,16.4,22.4,11.2,0.0,0.51,14.0,29.0,0.105,0.05,2.0,34.0,0.175,0.03,0.1,0.3,2.3,1.6,4.7,3.3,20.0,7.0,4.8,0.4,4.8,2.8,1.54,2.5,11.705784775327249
48.8,3.4,7.0,5.6,3.2,18.4,0.0,0.5,14.0,25.0,0.175,0.01,2.0,12.0,0.105,0.07,0.1,0.38,0.2,2.1,1.8,3.7,24.0,6.0,1.1,2.0,2.3,2.5,0.14,1.3,25.39259391900099
48.8,8.2,5.8,23.6,17.6,36.4,0.0,0.51,14.0,20.0,0.07,0.06,2.0,26.0,0.035,0.03,0.1,0.47,1.8,1.9,5.0,2.8,28.0,9.0,4.1,2.1,2.0,0.9,1.48,1.3,8.508751276089598
40.4,8.2,11.8,5.6,16.4,8.8,0.0,0.51,14.0,10.0,0.07,0.01,2.0,28.0,0.105,0.09,0.1,0.37,2.1,0.8,3.5,3.6,16.0,2.0,0.8,2.4,1.4,1.5,0.28,2.0,25.790200252977268
24.8,3.4,11.8,20.0,23.6,12.4,0.0,0.51,14.0,31.0,0.175,0.1,2.0,20.0,0.035,0.01,0.1,0.2,2.4,2.5,4.7,3.6,27.0,24.0,4.6,3.6,4.0,4.9,0.22,2.6,21.77930271643785
35.6,9.4,11.8,15.2,17.6,43.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,17.0,0.14,0.1,0.1,0.21,1.1,1.1,4.3,4.0,8.0,12.0,2.2,3.8,3.7,4.8,0.41,2.3,28.546969736967128
20.0,11.8,13.0,14.0,15.2,4.0,0.0,0.51,14.0,30.0,0.07,0.03,2.0,34.0,0.175,0.06,0.1,0.43,1.9,4.0,3.7,3.2,19.0,4.0,1.3,4.0,5.0,3.5,0.7,2.4,13.893953800841995
14.0,8.2,3.4,16.4,5.6,4.0,0.0,0.5,14.0,24.0,0.14,0.02,2.0,29.0,0.175,0.05,0.1,0.37,0.4,3.2,2.3,4.6,19.0,3.0,1.4,2.2,2.0,3.3,0.36,1.6,13.933094535010628
36.8,8.2,11.8,24.8,16.4,32.8,0.0,0.51,14.0,33.0,0.14,0.06,2.0,10.0,0.07,0.04,0.1,0.22,0.9,3.1,2.9,2.8,18.0,12.0,4.3,4.0,3.0,1.2,0.45,2.3,14.795265054417884
14.0,2.2,13.0,11.6,6.8,18.4,0.0,0.5,14.0,12.0,0.175,0.02,2.0,35.0,0.175,0.01,0.1,0.08,0.8,0.8,2.6,4.2,0.0,24.0,4.4,4.3,1.2,4.2,0.14,1.5,19.718994000706594
5.6,3.4,7.0,17.6,3.2,23.2,0.0,0.51,14.0,18.0,0.105,0.06,2.0,6.0,0.14,0.08,0.1,0.42,0.4,1.2,1.5,2.0,0.0,19.0,3.2,4.4,1.6,2.3,0.29,1.4,32.47569575497615
17.6,4.6,10.6,16.4,26.0,14.8,0.0,0.5,14.0,33.0,0.07,0.01,2.0,23.0,0.175,0.03,0.1,0.36,1.5,3.5,4.8,4.4,23.0,11.0,4.6,1.7,4.4,4.6,0.62,3.2,13.366702924135458
52.4,4.6,7.0,11.6,23.6,46.0,0.0,0.51,14.0,32.0,0.105,0.06,2.0,14.0,0.14,0.09,0.1,0.35,2.1,2.2,3.7,4.1,7.0,0.0,1.9,4.5,4.7,3.0,1.38,3.4,23.7750475283152
11.6,7.0,11.8,26.0,24.8,49.6,0.0,0.51,14.0,24.0,0.175,0.04,2.0,32.0,0.175,0.1,0.1,0.41,2.6,1.7,4.9,3.8,9.0,22.0,4.8,0.3,2.0,3.0,0.15,3.6,20.53950066090224
50.0,10.6,7.0,5.6,23.6,35.2,0.0,0.51,14.0,26.0,0.105,0.08,2.0,25.0,0.07,0.07,0.1,0.03,3.0,1.7,4.7,4.7,13.0,13.0,1.4,3.3,3.3,3.1,0.44,2.5,21.585291480422438
27.2,10.6,7.0,17.6,5.6,11.2,0.0,0.51,14.0,26.0,0.14,0.1,2.0,30.0,0.035,0.03,0.1,0.22,0.5,0.5,2.4,4.5,6.0,26.0,4.5,4.6,3.4,2.2,0.42,1.3,13.147695078698018
11.6,8.2,1.0,5.6,8.0,50.8,0.0,0.5,14.0,27.0,0.175,0.02,2.0,34.0,0.105,0.05,0.1,0.09,0.7,1.7,3.5,2.9,18.0,30.0,4.9,4.3,3.0,0.7,0.48,1.0,51.18511777218553
48.8,13.0,2.2,9.2,9.2,16.0,0.0,0.5,14.0,23.0,0.14,0.1,2.0,33.0,0.07,0.02,0.1,0.2,1.0,1.9,4.4,2.1,0.0,18.0,3.7,0.5,2.0,0.5,0.37,1.0,22.481244369230257
40.4,7.0,4.6,21.2,4.4,6.4,0.0,0.5,14.0,33.0,0.035,0.02,2.0,34.0,0.175,0.06,0.1,0.15,0.2,4.5,1.3,4.8,19.0,10.0,4.8,0.6,4.8,0.8,0.1,1.2,9.622339825521184
26.0,10.6,9.4,6.8,20.0,44.8,0.0,0.51,14.0,14.0,0.14,0.01,2.0,19.0,0.14,0.05,0.1,0.14,1.9,1.6,4.1,4.0,10.0,11.0,3.9,0.5,2.6,1.1,0.13,3.7,16.409044396580587
21.2,4.6,2.2,21.2,16.4,14.8,0.0,0.5,14.0,11.0,0.175,0.01,2.0,33.0,0.175,0.04,0.1,0.19,1.7,0.5,4.0,3.6,6.0,0.0,2.5,0.9,1.9,1.4,0.15,1.0,23.07537290653775
34.4,11.8,10.6,8.0,11.6,5.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,26.0,0.14,0.08,0.1,0.1,1.0,3.9,3.9,3.9,28.0,18.0,4.7,1.5,1.2,1.4,0.55,3.2,16.66595415667112
42.8,7.0,11.8,21.2,10.4,36.4,0.0,0.51,14.0,23.0,0.175,0.09,2.0,17.0,0.175,0.07,0.1,0.07,1.0,1.0,2.7,3.0,19.0,9.0,3.7,0.8,3.7,1.0,0.92,1.1,12.853113096192068
8.0,5.8,5.8,26.0,14.0,23.2,0.0,0.5,14.0,27.0,0.105,0.01,2.0,10.0,0.07,0.07,0.1,0.4,0.7,3.1,2.9,4.9,21.0,16.0,2.2,1.2,3.9,2.9,0.24,2.2,28.17385300672421
39.2,2.2,3.4,8.0,17.6,46.0,0.0,0.5,14.0,32.0,0.105,0.05,2.0,6.0,0.105,0.01,0.1,0.06,1.6,2.2,4.7,2.9,10.0,26.0,3.6,3.9,5.0,1.0,0.59,1.2,20.70679774988247
16.4,2.2,2.2,17.6,24.8,34.0,0.0,0.5,14.0,20.0,0.07,0.06,2.0,31.0,0.14,0.06,0.1,0.06,1.1,2.6,4.3,3.3,8.0,29.0,0.7,3.0,1.0,4.9,1.07,3.2,22.896708598255806
26.0,3.4,5.8,8.0,6.8,16.0,0.0,0.5,14.0,35.0,0.105,0.1,2.0,28.0,0.105,0.06,0.1,0.47,0.4,4.7,3.7,4.6,4.0,5.0,1.1,0.3,0.4,1.8,0.13,1.3,33.037498316168566
9.2,4.6,2.2,14.0,3.2,34.0,0.0,0.51,14.0,31.0,0.14,0.05,2.0,28.0,0.14,0.04,0.1,0.46,0.2,4.0,1.9,2.8,8.0,19.0,1.5,0.3,2.8,2.0,0.1,1.2,44.79226260056667
21.2,9.4,8.2,4.4,15.2,53.2,0.0,0.5,14.0,9.0,0.14,0.09,2.0,15.0,0.07,0.06,0.1,0.25,1.2,1.1,4.5,3.3,9.0,15.0,1.6,2.6,4.4,4.2,0.47,2.1,20.301421332743697
11.6,8.2,8.2,11.6,12.8,37.6,0.0,0.5,14.0,26.0,0.105,0.04,2.0,24.0,0.105,0.03,0.1,0.5,1.5,1.3,4.3,4.2,17.0,5.0,4.1,1.4,2.1,2.2,0.32,2.0,17.53225290261662
47.6,10.6,8.2,22.4,8.0,41.2,0.0,0.5,14.0,24.0,0.14,0.08,2.0,33.0,0.175,0.01,0.1,0.44,0.9,2.7,3.9,3.4,4.0,23.0,4.9,1.6,3.1,4.2,0.33,1.0,20.212686888953815
44.0,4.6,8.2,8.0,12.8,40.0,0.0,0.51,14.0,21.0,0.105,0.09,2.0,24.0,0.14,0.08,0.1,0.23,1.5,1.2,5.0,4.8,2.0,13.0,1.0,2.5,2.5,3.3,0.17,1.1,28.879582543538607
9.2,9.4,8.2,14.0,9.2,12.4,0.0,0.5,14.0,28.0,0.035,0.03,2.0,13.0,0.175,0.03,0.1,0.41,0.7,1.4,2.2,2.4,19.0,6.0,1.3,1.7,1.8,0.7,0.6,2.0,18.347878697352662
27.2,9.4,8.2,5.6,12.8,4.0,0.0,0.5,14.0,28.0,0.14,0.1,2.0,17.0,0.035,0.03,0.1,0.06,0.9,3.1,4.4,3.9,20.0,23.0,4.2,0.4,1.9,1.4,0.81,3.1,17.62787985019579
30.8,8.2,5.8,18.8,18.8,4.0,0.0,0.51,14.0,29.0,0.175,0.02,2.0,26.0,0.14,0.03,0.1,0.12,1.8,2.3,4.7,4.8,27.0,21.0,0.9,4.6,0.1,2.4,1.04,2.3,9.884349210069141
27.2,1.0,3.4,5.6,4.4,40.0,0.0,0.51,14.0,14.0,0.105,0.06,2.0,7.0,0.105,0.09,0.1,0.12,0.5,0.6,2.5,2.1,28.0,10.0,0.3,0.2,1.3,2.7,0.3,1.2,29.854471581451538
47.6,5.8,10.6,10.4,10.4,10.0,0.0,0.5,14.0,19.0,0.07,0.04,2.0,17.0,0.14,0.01,0.1,0.11,1.2,1.2,3.3,3.7,9.0,23.0,4.2,3.1,4.0,4.2,0.84,1.0,8.2221741347007
50.0,9.4,11.8,3.2,5.6,22.0,0.0,0.51,14.0,12.0,0.07,0.05,2.0,20.0,0.07,0.06,0.1,0.27,0.7,1.3,2.6,3.5,17.0,6.0,2.8,0.4,2.3,3.3,0.44,2.2,24.719883606393424
51.2,4.6,1.0,3.2,10.4,14.8,0.0,0.5,14.0,10.0,0.105,0.1,2.0,17.0,0.07,0.05,0.1,0.2,0.8,1.3,3.6,3.0,19.0,7.0,4.9,3.5,0.8,3.1,0.53,1.6,22.94795162585632
6.8,7.0,4.6,10.4,6.8,12.4,0.0,0.5,14.0,13.0,0.14,0.01,2.0,9.0,0.14,0.07,0.1,0.16,0.8,1.6,3.6,3.5,22.0,0.0,4.8,5.0,4.8,2.8,0.56,2.5,18.927601400902056
24.8,8.2,8.2,14.0,8.0,40.0,0.0,0.5,14.0,10.0,0.105,0.08,2.0,28.0,0.14,0.05,0.1,0.33,0.5,0.9,4.9,3.4,19.0,30.0,0.8,1.0,0.1,2.0,0.15,2.5,21.667796581459303
6.8,3.4,11.8,26.0,8.0,10.0,0.0,0.5,14.0,18.0,0.175,0.01,2.0,7.0,0.175,0.01,0.1,0.38,0.5,1.7,4.4,2.3,3.0,1.0,1.3,4.1,3.4,2.5,0.4,1.0,17.11163263132153
14.0,13.0,2.2,22.4,11.6,10.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,25.0,0.175,0.1,0.1,0.48,1.5,1.8,5.0,4.8,20.0,4.0,4.5,2.3,4.7,1.4,0.38,4.1,21.929172297747847
12.8,4.6,13.0,6.8,23.6,49.6,0.0,0.5,14.0,25.0,0.105,0.04,2.0,33.0,0.105,0.05,0.1,0.45,3.1,3.2,4.2,4.4,11.0,26.0,3.7,3.6,3.0,2.7,0.99,4.1,22.85648923004963
11.6,4.6,13.0,21.2,10.4,43.6,0.0,0.5,14.0,35.0,0.105,0.06,2.0,19.0,0.105,0.04,0.1,0.38,1.2,1.5,3.9,4.0,15.0,1.0,3.5,4.8,3.0,0.4,0.69,2.9,13.374966587135303
52.4,9.4,11.8,22.4,9.2,46.0,0.0,0.5,14.0,35.0,0.035,0.02,2.0,31.0,0.105,0.1,0.1,0.19,0.5,4.5,4.1,5.0,4.0,20.0,1.3,1.4,4.8,2.6,0.36,1.8,53.606070712560715
28.4,4.6,4.6,14.0,9.2,37.6,0.0,0.5,14.0,31.0,0.175,0.02,2.0,23.0,0.105,0.05,0.1,0.3,0.4,2.5,4.3,4.7,13.0,13.0,0.3,3.4,0.5,3.3,0.26,1.5,14.471697153224097
28.4,2.2,9.4,23.6,12.8,32.8,0.0,0.5,14.0,21.0,0.14,0.07,2.0,17.0,0.175,0.04,0.1,0.45,1.0,1.2,4.0,3.2,17.0,22.0,1.2,1.4,3.0,4.4,0.51,1.1,12.473450699445914
52.4,9.4,7.0,6.8,5.6,8.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,22.0,0.105,0.05,0.1,0.35,0.6,1.9,1.8,4.1,27.0,1.0,1.7,3.4,4.4,3.0,0.43,1.3,26.7042115174258
30.8,9.4,10.6,21.2,4.4,14.8,0.0,0.51,14.0,20.0,0.175,0.08,2.0,25.0,0.14,0.1,0.1,0.11,0.4,0.7,1.8,4.0,28.0,12.0,2.6,3.3,4.0,4.7,0.18,1.0,7.1452661216225835
39.2,4.6,7.0,11.6,8.0,48.4,0.0,0.51,14.0,35.0,0.105,0.1,2.0,20.0,0.14,0.1,0.1,0.2,0.4,1.6,3.5,5.0,4.0,5.0,5.0,2.1,4.3,4.8,0.1,1.3,11.494612753654991
30.8,5.8,5.8,2.0,6.8,37.6,0.0,0.5,14.0,15.0,0.07,0.07,2.0,7.0,0.175,0.1,0.1,0.31,0.5,1.6,3.7,3.7,30.0,0.0,1.7,2.6,0.6,0.4,0.12,2.2,56.76915949139599
14.0,7.0,5.8,18.8,6.8,25.6,0.0,0.5,14.0,31.0,0.07,0.01,2.0,12.0,0.14,0.04,0.1,0.08,0.8,2.9,3.0,2.8,6.0,27.0,0.1,2.6,4.4,5.0,0.79,1.7,13.465173690187047
18.8,10.6,3.4,8.0,26.0,6.4,0.0,0.51,14.0,33.0,0.175,0.08,2.0,18.0,0.175,0.07,0.1,0.25,2.6,3.5,4.7,4.9,22.0,10.0,1.6,0.1,4.5,3.7,0.34,4.2,25.386870556510587
14.0,7.0,5.8,22.4,5.6,14.8,0.0,0.5,14.0,13.0,0.105,0.06,2.0,9.0,0.14,0.02,0.1,0.29,0.4,0.5,2.8,4.6,28.0,21.0,2.5,4.2,2.9,0.1,0.33,1.3,14.530218406838086
27.2,11.8,4.6,15.2,3.2,8.8,0.0,0.51,14.0,30.0,0.105,0.09,2.0,18.0,0.105,0.09,0.1,0.14,0.4,3.5,1.9,2.9,10.0,23.0,2.8,1.7,1.1,4.5,0.14,1.0,32.84836197163945
44.0,2.2,9.4,10.4,16.4,23.2,0.0,0.51,14.0,21.0,0.14,0.09,2.0,10.0,0.07,0.03,0.1,0.25,1.5,2.1,4.2,4.4,5.0,23.0,3.4,2.6,3.8,2.9,0.83,2.1,13.446548760279011
45.2,10.6,13.0,17.6,10.4,13.6,0.0,0.5,14.0,14.0,0.175,0.05,2.0,16.0,0.105,0.05,0.1,0.39,1.1,0.8,3.8,3.7,29.0,3.0,2.3,2.6,1.7,1.9,0.11,1.7,26.894537347592916
47.6,8.2,9.4,9.2,10.4,53.2,0.0,0.51,14.0,20.0,0.07,0.01,2.0,26.0,0.175,0.02,0.1,0.04,0.9,1.3,4.2,3.2,27.0,20.0,2.2,1.5,1.2,0.7,0.75,2.7,13.484854871456816
14.0,3.4,8.2,12.8,18.8,49.6,0.0,0.51,14.0,17.0,0.175,0.1,2.0,12.0,0.14,0.04,0.1,0.33,1.4,1.2,3.9,4.0,24.0,12.0,5.0,2.8,2.1,0.3,0.35,2.7,15.542448488354966
50.0,9.4,7.0,11.6,15.2,47.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,16.0,0.07,0.01,0.1,0.46,1.4,3.5,3.9,4.0,21.0,3.0,2.1,0.6,3.6,4.1,0.19,2.1,32.99853656503374
41.6,5.8,7.0,3.2,9.2,38.8,0.0,0.51,14.0,23.0,0.14,0.07,2.0,16.0,0.175,0.08,0.1,0.35,1.0,1.4,4.4,4.9,22.0,14.0,2.3,1.2,1.5,1.5,0.1,3.1,31.355057857187443
47.6,4.6,9.4,8.0,16.4,52.0,0.0,0.51,14.0,30.0,0.14,0.05,2.0,9.0,0.07,0.06,0.1,0.21,1.5,3.6,3.5,4.2,15.0,16.0,4.5,4.5,2.4,4.5,0.81,2.3,15.389073077026357
35.6,9.4,9.4,22.4,12.8,37.6,0.0,0.51,14.0,34.0,0.175,0.03,2.0,31.0,0.105,0.1,0.1,0.49,1.4,1.7,3.4,4.4,9.0,4.0,2.4,4.6,2.8,2.6,0.72,1.2,28.340074118569476
41.6,10.6,4.6,18.8,5.6,28.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,35.0,0.175,0.07,0.1,0.1,0.5,0.8,3.1,2.2,26.0,19.0,2.8,5.0,3.1,0.1,0.32,1.3,14.06831115649223
12.8,2.2,3.4,9.2,12.8,17.2,0.0,0.5,14.0,18.0,0.14,0.1,2.0,11.0,0.175,0.02,0.1,0.38,1.2,1.8,4.7,4.5,5.0,25.0,1.7,2.1,5.0,1.2,0.17,2.8,26.07804873021172
32.0,3.4,8.2,14.0,3.2,52.0,0.0,0.51,14.0,18.0,0.175,0.04,2.0,10.0,0.14,0.09,0.1,0.34,0.4,2.2,1.6,3.3,5.0,24.0,0.1,1.4,4.1,3.5,0.26,1.2,17.324882548057285
32.0,8.2,11.8,15.2,10.4,37.6,0.0,0.5,14.0,18.0,0.14,0.05,2.0,7.0,0.175,0.08,0.1,0.31,1.0,2.3,4.6,4.7,14.0,18.0,0.7,1.2,3.4,3.3,0.17,1.4,19.916715709719682
50.0,13.0,1.0,8.0,5.6,28.0,0.0,0.51,14.0,24.0,0.105,0.1,2.0,26.0,0.07,0.05,0.1,0.5,0.7,0.4,1.7,3.2,26.0,5.0,1.0,4.5,4.8,5.0,0.13,1.3,22.052133807427072
35.6,2.2,11.8,20.0,5.6,44.8,0.0,0.5,14.0,34.0,0.14,0.09,2.0,23.0,0.07,0.07,0.1,0.27,0.7,3.0,2.1,3.2,2.0,28.0,2.2,4.8,2.3,2.1,0.1,1.7,40.4898478135546
28.4,10.6,10.6,17.6,21.2,36.4,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.105,0.02,0.1,0.43,1.0,3.0,4.8,3.1,29.0,11.0,1.6,4.2,3.1,1.2,0.49,2.0,10.280099409468185
23.6,5.8,5.8,6.8,16.4,22.0,0.0,0.5,14.0,35.0,0.14,0.03,2.0,7.0,0.14,0.01,0.1,0.41,1.7,1.8,4.9,3.2,6.0,22.0,3.8,2.8,0.5,4.9,1.47,1.9,11.772777182752902
18.8,10.6,7.0,26.0,3.2,53.2,0.0,0.5,14.0,8.0,0.14,0.08,2.0,22.0,0.105,0.02,0.1,0.48,0.3,1.0,1.6,3.2,19.0,22.0,3.7,4.8,1.3,3.2,0.23,1.5,16.0524298982888
27.2,10.6,5.8,24.8,6.8,48.4,0.0,0.51,14.0,23.0,0.175,0.05,2.0,24.0,0.105,0.07,0.1,0.07,0.4,0.7,3.6,4.7,5.0,24.0,3.6,4.8,3.1,4.5,0.2,1.0,18.8781248979625
29.6,13.0,11.8,4.4,4.4,28.0,0.0,0.51,14.0,33.0,0.175,0.04,2.0,22.0,0.175,0.02,0.1,0.49,0.4,2.5,1.8,3.0,30.0,1.0,3.9,1.8,4.5,3.3,0.14,1.6,18.9675789303372
11.6,4.6,9.4,23.6,15.2,20.8,0.0,0.51,14.0,18.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.06,1.0,1.9,4.9,3.5,24.0,17.0,0.4,3.8,4.5,1.1,0.65,1.9,11.681966132371096
18.8,2.2,8.2,22.4,14.0,26.8,0.0,0.51,14.0,6.0,0.07,0.05,2.0,31.0,0.175,0.01,0.1,0.21,0.6,0.6,4.0,4.0,9.0,26.0,3.9,1.8,1.0,2.1,0.55,2.1,16.731539111138275
18.8,8.2,4.6,12.8,3.2,43.6,0.0,0.51,14.0,19.0,0.035,0.02,2.0,12.0,0.035,0.01,0.1,0.42,0.3,1.9,1.9,4.3,17.0,23.0,3.5,1.0,1.9,2.4,0.19,1.0,60.42345597521734
32.0,3.4,7.0,20.0,5.6,48.4,0.0,0.51,14.0,16.0,0.07,0.07,2.0,13.0,0.14,0.08,0.1,0.29,0.4,1.3,3.6,3.8,12.0,5.0,2.4,3.8,3.4,2.6,0.25,1.0,28.65105328877712
26.0,2.2,7.0,20.0,16.4,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,12.0,0.105,0.03,0.1,0.24,1.3,3.7,4.9,3.4,1.0,2.0,3.4,3.5,4.4,3.0,0.52,2.3,16.672049473572557
29.6,8.2,4.6,16.4,11.6,24.4,0.0,0.51,14.0,21.0,0.105,0.01,2.0,13.0,0.175,0.03,0.1,0.45,0.7,2.5,2.4,3.2,8.0,24.0,0.1,0.8,1.0,1.9,0.1,1.8,17.833212467293386
48.8,4.6,3.4,16.4,10.4,41.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,14.0,0.07,0.02,0.1,0.36,0.8,1.4,3.2,5.0,24.0,11.0,3.2,4.9,3.6,3.0,0.42,1.3,21.054380664719307
42.8,9.4,4.6,24.8,26.0,41.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,11.0,0.14,0.04,0.1,0.03,3.4,1.5,4.9,4.9,1.0,29.0,2.6,2.6,2.5,0.6,0.79,4.8,43.18535249343099
20.0,4.6,13.0,23.6,4.4,5.2,0.0,0.5,14.0,15.0,0.14,0.07,2.0,12.0,0.14,0.1,0.1,0.11,0.2,0.3,2.3,4.5,8.0,9.0,0.5,0.8,2.7,2.3,0.12,1.1,21.95296091442251
21.2,8.2,3.4,9.2,18.8,24.4,0.0,0.51,14.0,35.0,0.175,0.03,2.0,29.0,0.14,0.08,0.1,0.36,1.1,4.5,5.0,4.0,21.0,5.0,2.5,2.2,4.9,4.4,1.07,2.9,11.396681389037274
28.4,5.8,9.4,24.8,21.2,44.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,34.0,0.07,0.03,0.1,0.15,1.9,2.5,5.0,2.8,24.0,11.0,3.1,0.6,2.7,3.0,0.32,1.6,17.16813685787866
38.0,10.6,3.4,17.6,10.4,30.4,0.0,0.5,14.0,12.0,0.105,0.06,2.0,15.0,0.175,0.02,0.1,0.35,0.6,1.0,2.8,4.2,2.0,16.0,1.1,3.1,0.6,2.8,0.37,2.6,12.600872949024833
29.6,3.4,10.6,9.2,8.0,13.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,30.0,0.105,0.03,0.1,0.45,1.0,1.2,4.8,4.8,26.0,3.0,2.1,1.0,4.1,4.2,0.15,1.9,23.873453522560386
36.8,7.0,5.8,23.6,17.6,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,10.0,0.105,0.07,0.1,0.09,0.8,2.3,4.6,4.4,7.0,18.0,2.3,1.1,4.2,2.0,0.41,3.0,14.794629151034506
44.0,7.0,9.4,6.8,21.2,18.4,0.0,0.51,14.0,27.0,0.105,0.08,2.0,12.0,0.14,0.04,0.1,0.48,1.2,0.3,4.2,4.4,25.0,8.0,2.3,2.4,1.6,4.3,0.19,2.5,22.22247168912908
20.0,1.0,13.0,5.6,12.8,26.8,0.0,0.5,14.0,32.0,0.14,0.07,2.0,11.0,0.105,0.04,0.1,0.07,1.6,3.8,3.7,4.5,10.0,29.0,1.1,3.5,3.2,1.7,0.73,2.2,25.246600877885832
52.4,8.2,10.6,16.4,10.4,23.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,12.0,0.14,0.04,0.1,0.23,1.1,2.7,3.2,2.6,6.0,6.0,4.2,0.2,3.6,1.1,0.45,2.4,21.084400970433794
22.4,11.8,11.8,26.0,12.8,5.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,26.0,0.175,0.01,0.1,0.01,0.9,1.6,3.8,2.8,22.0,29.0,0.9,1.5,2.7,1.2,0.62,2.7,7.315592863872642
14.0,10.6,2.2,21.2,12.8,28.0,0.0,0.51,14.0,18.0,0.14,0.1,2.0,25.0,0.105,0.07,0.1,0.28,1.7,1.6,4.1,4.2,8.0,24.0,0.6,3.0,0.6,2.1,0.22,3.4,21.68219976055067
50.0,3.4,4.6,23.6,17.6,48.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,20.0,0.105,0.1,0.1,0.05,1.3,1.8,3.8,5.0,22.0,28.0,3.4,2.5,1.0,1.7,0.14,1.7,27.99125527300357
34.4,2.2,7.0,12.8,11.6,20.8,0.0,0.5,14.0,29.0,0.07,0.02,2.0,15.0,0.105,0.07,0.1,0.34,0.8,0.4,3.3,3.2,8.0,23.0,4.0,2.1,0.5,1.0,0.1,1.5,51.006240469151074
45.2,13.0,13.0,8.0,8.0,25.6,0.0,0.5,14.0,18.0,0.175,0.05,2.0,13.0,0.175,0.04,0.1,0.28,0.7,0.6,3.2,3.0,8.0,0.0,4.0,0.5,4.5,3.8,0.25,1.1,14.388737367963925
14.0,7.0,5.8,22.4,26.0,46.0,0.0,0.51,14.0,19.0,0.175,0.03,2.0,14.0,0.105,0.04,0.1,0.45,1.4,0.8,4.4,4.7,6.0,24.0,4.5,1.4,4.9,4.1,0.43,4.3,16.842192959251857
35.6,10.6,5.8,18.8,10.4,36.4,0.0,0.51,14.0,34.0,0.14,0.06,2.0,32.0,0.035,0.03,0.1,0.07,0.9,2.3,4.0,2.0,8.0,15.0,0.8,1.4,0.1,0.1,0.4,1.1,14.345000214900939
24.8,1.0,10.6,6.8,15.2,16.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,31.0,0.14,0.03,0.1,0.24,1.9,1.9,3.2,4.6,1.0,29.0,1.0,2.1,3.1,1.5,1.29,2.8,16.196676696152014
29.6,2.2,9.4,3.2,12.8,35.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,17.0,0.07,0.05,0.1,0.42,1.5,1.3,2.4,2.7,16.0,0.0,2.1,3.4,2.0,0.4,0.3,2.3,24.057286228072208
47.6,11.8,10.6,22.4,16.4,29.2,0.0,0.51,14.0,16.0,0.175,0.07,2.0,21.0,0.14,0.06,0.1,0.33,1.8,2.1,4.8,5.0,27.0,0.0,3.8,2.1,0.6,0.5,0.5,1.1,14.398647468328583
10.4,13.0,7.0,12.8,12.8,20.8,0.0,0.51,14.0,12.0,0.14,0.04,2.0,21.0,0.105,0.09,0.1,0.01,1.4,0.6,2.7,4.1,1.0,4.0,1.7,1.7,3.8,4.7,0.21,2.4,41.61464299106337
