w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_leg_left
12.8,11.8,8.2,17.6,10.4,13.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,31.0,0.035,0.03,0.1,0.09,1.2,4.0,3.5,4.5,16.0,16.0,1.3,1.3,0.5,4.3,0.31,3.2,0.0517031611535397
12.8,11.8,8.2,17.6,10.4,13.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,31.0,0.035,0.03,0.1,0.09,1.2,4.0,3.5,4.5,16.0,16.0,1.3,1.3,0.5,4.3,0.31,3.2,0.0517031611535397
29.6,2.2,3.4,17.6,6.8,38.8,0.0,0.5,14.0,11.0,0.07,0.07,2.0,6.0,0.105,0.09,0.1,0.29,0.8,0.6,3.0,2.8,5.0,22.0,4.3,0.7,0.4,3.8,0.22,1.6,0.109955751483945
23.6,10.6,4.6,23.6,17.6,6.4,0.0,0.5,14.0,32.0,0.105,0.04,2.0,19.0,0.07,0.04,0.1,0.07,1.9,2.0,4.1,4.3,4.0,18.0,2.5,2.1,3.1,2.9,1.46,1.5,0.0337332019623094
23.6,10.6,4.6,23.6,17.6,6.4,0.0,0.5,14.0,32.0,0.105,0.04,2.0,19.0,0.07,0.04,0.1,0.07,1.9,2.0,4.1,4.3,4.0,18.0,2.5,2.1,3.1,2.9,1.46,1.5,0.0337332019623094
23.6,10.6,4.6,23.6,17.6,6.4,0.0,0.5,14.0,32.0,0.105,0.04,2.0,19.0,0.07,0.04,0.1,0.07,1.9,2.0,4.1,4.3,4.0,18.0,2.5,2.1,3.1,2.9,1.46,1.5,0.0337332019623094
30.8,7.0,3.4,18.8,26.0,52.0,0.0,0.5,14.0,26.0,0.175,0.02,2.0,32.0,0.105,0.06,0.1,0.4,2.9,3.2,4.4,4.4,30.0,8.0,0.5,3.6,2.6,0.2,1.78,3.7,0.0358660040662427
47.6,8.2,2.2,16.4,21.2,30.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,9.0,0.175,0.03,0.1,0.43,2.0,1.6,3.7,3.6,17.0,7.0,0.8,3.2,2.5,3.1,0.14,2.7,0.0214968927732621
12.8,11.8,8.2,6.8,14.0,40.0,0.0,0.51,14.0,16.0,0.14,0.05,2.0,16.0,0.14,0.06,0.1,0.15,0.9,1.2,3.9,4.1,19.0,24.0,4.3,4.7,0.1,0.1,0.43,2.2,0.0523535193562981
30.8,13.0,3.4,20.0,24.8,43.6,0.0,0.5,14.0,15.0,0.105,0.1,2.0,28.0,0.07,0.01,0.1,0.35,1.6,1.8,4.7,4.5,17.0,27.0,4.1,2.1,2.5,2.8,0.6,3.5,0.0193451660435944
9.2,13.0,11.8,11.6,6.8,44.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,24.0,0.07,0.03,0.1,0.39,0.6,2.7,3.5,2.8,20.0,30.0,4.7,3.3,1.7,3.8,0.18,1.1,0.060002715680537
47.6,10.6,2.2,23.6,21.2,36.4,0.0,0.5,14.0,29.0,0.105,0.01,2.0,13.0,0.175,0.02,0.1,0.38,2.5,2.5,4.1,3.9,0.0,12.0,2.6,3.7,3.8,3.8,0.99,3.1,0.0166809307932532
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,0.0911071186966757
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,0.0911071186966757
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,0.0911071186966757
30.8,3.4,3.4,11.6,12.8,38.8,0.0,0.5,14.0,35.0,0.105,0.1,2.0,16.0,0.175,0.04,0.1,0.38,1.2,4.1,4.2,4.3,4.0,20.0,2.2,3.5,0.5,4.9,0.21,2.1,0.0699911123449519
18.8,5.8,5.8,18.8,17.6,20.8,0.0,0.5,14.0,24.0,0.105,0.06,2.0,7.0,0.14,0.1,0.1,0.19,1.8,2.1,4.6,3.5,6.0,6.0,1.3,2.6,2.3,4.2,1.0,3.1,0.0728058555716111
10.4,10.6,10.6,21.2,10.4,4.0,0.0,0.51,14.0,27.0,0.07,0.06,2.0,17.0,0.07,0.06,0.1,0.2,1.3,2.9,3.8,3.2,14.0,17.0,2.9,2.1,2.2,4.7,0.18,2.2,0.0780100691980166
11.6,3.4,9.4,2.0,6.8,44.8,0.0,0.5,14.0,15.0,0.14,0.03,2.0,30.0,0.14,0.07,0.1,0.48,0.8,0.4,3.5,4.2,27.0,22.0,0.2,2.4,1.5,1.8,0.22,1.5,0.191606943533582
8.0,9.4,13.0,24.8,12.8,32.8,0.0,0.51,14.0,30.0,0.175,0.09,2.0,7.0,0.175,0.04,0.1,0.2,1.1,1.2,4.2,4.6,17.0,26.0,3.8,4.9,0.7,0.6,0.55,1.4,0.0941743728635687
18.8,9.4,5.8,11.6,8.0,24.4,0.0,0.51,14.0,18.0,0.07,0.07,2.0,5.0,0.175,0.06,0.1,0.36,0.8,1.6,1.7,3.2,21.0,12.0,3.9,4.5,4.8,2.9,0.46,1.2,0.0476551595468642
17.6,5.8,5.8,18.8,17.6,53.2,0.0,0.5,14.0,33.0,0.14,0.05,2.0,30.0,0.14,0.06,0.1,0.17,1.5,1.1,4.3,3.1,22.0,13.0,4.1,2.7,0.4,3.7,0.59,2.1,0.0693903088191637
24.8,8.2,4.6,11.6,9.2,41.2,0.0,0.51,14.0,30.0,0.105,0.02,2.0,4.0,0.175,0.09,0.1,0.22,0.7,1.4,4.2,1.9,24.0,18.0,5.0,4.0,1.1,1.2,0.5,1.7,0.0377295230271204
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,0.0198177093928908
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,0.0198177093928908
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,0.0198177093928908
23.6,9.4,4.6,8.0,24.8,37.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,10.0,0.035,0.02,0.1,0.29,2.7,0.9,4.7,4.5,1.0,19.0,2.5,0.2,0.3,0.4,0.42,4.1,0.0374340149610549
9.2,11.8,11.8,8.0,21.2,38.8,0.0,0.51,14.0,27.0,0.105,0.06,2.0,31.0,0.105,0.02,0.1,0.49,1.9,2.0,4.7,4.9,14.0,13.0,2.5,0.5,0.4,1.0,0.37,3.4,0.0681885800028744
14.0,11.8,8.2,14.0,5.6,6.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,33.0,0.07,0.07,0.1,0.27,0.5,1.6,3.5,3.9,21.0,20.0,2.1,1.7,1.1,2.7,0.16,1.2,0.0466463781866193
17.6,2.2,5.8,21.2,9.2,44.8,0.0,0.51,14.0,28.0,0.14,0.04,2.0,14.0,0.105,0.05,0.1,0.39,0.9,3.0,3.9,4.9,26.0,2.0,5.0,4.5,2.2,4.1,0.5,3.2,0.170026173088153
11.6,9.4,13.0,20.0,6.8,32.8,0.0,0.51,14.0,21.0,0.035,0.02,2.0,23.0,0.105,0.07,0.1,0.49,0.9,0.5,2.2,1.7,17.0,9.0,1.8,3.1,2.8,1.6,0.14,1.0,0.0618222495448191
15.2,11.8,7.0,9.2,8.0,14.8,0.0,0.51,14.0,33.0,0.07,0.02,2.0,35.0,0.07,0.06,0.1,0.15,0.7,0.8,2.7,1.9,26.0,25.0,0.3,2.0,3.6,4.6,0.54,1.6,0.0437292259493328
14.0,4.6,8.2,5.6,23.6,22.0,0.0,0.51,14.0,18.0,0.175,0.1,2.0,13.0,0.07,0.07,0.1,0.16,2.8,1.7,4.6,3.1,29.0,30.0,2.6,0.7,3.9,1.8,1.41,2.9,0.114437439104243
12.8,3.4,8.2,17.6,23.6,20.8,0.0,0.51,14.0,23.0,0.14,0.04,2.0,10.0,0.105,0.06,0.1,0.3,1.5,2.8,4.9,4.7,25.0,18.0,0.3,0.6,1.0,1.0,0.26,2.3,0.156487356664169
10.4,9.4,10.6,9.2,20.0,32.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,32.0,0.14,0.08,0.1,0.29,1.0,3.6,3.5,4.4,16.0,10.0,2.5,3.5,4.4,1.1,0.42,3.3,0.0722710328776179
23.6,2.2,4.6,6.8,14.0,23.2,0.0,0.5,14.0,32.0,0.07,0.03,2.0,16.0,0.14,0.06,0.1,0.34,1.6,2.3,4.1,2.2,4.0,0.0,0.7,3.5,2.9,1.4,0.85,1.2,0.142962243000012
30.8,10.6,3.4,16.4,15.2,18.4,0.0,0.5,14.0,12.0,0.105,0.07,2.0,22.0,0.14,0.08,0.1,0.36,1.0,1.2,4.7,4.4,13.0,24.0,1.9,2.2,2.1,0.9,0.96,2.1,0.0240252207445646
47.6,2.2,2.2,8.0,4.4,14.8,0.0,0.51,14.0,31.0,0.105,0.04,2.0,25.0,0.105,0.04,0.1,0.19,0.3,3.8,2.1,2.7,4.0,10.0,5.0,3.1,1.2,2.7,0.27,1.2,0.0700052372379598
9.2,9.4,11.8,11.6,16.4,29.2,0.0,0.51,14.0,10.0,0.175,0.06,2.0,11.0,0.035,0.01,0.1,0.19,2.2,0.6,4.1,4.2,1.0,13.0,1.2,3.0,0.7,2.3,0.47,2.1,0.0853252955634132
29.6,2.2,3.4,22.4,18.8,34.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,26.0,0.175,0.07,0.1,0.47,1.9,1.2,4.5,4.0,27.0,25.0,0.8,0.8,4.6,3.8,1.16,1.9,0.104880478506126
9.2,10.6,11.8,23.6,12.8,34.0,0.0,0.51,14.0,27.0,0.07,0.05,2.0,7.0,0.105,0.02,0.1,0.29,1.4,1.5,4.2,3.9,26.0,9.0,1.8,4.3,3.1,3.6,1.08,1.7,0.0696650818956057
10.4,4.6,10.6,3.2,11.6,28.0,0.0,0.51,14.0,19.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.23,1.1,1.7,2.9,3.2,19.0,20.0,2.1,0.5,0.6,3.5,0.74,2.0,0.157238071682657
32.0,10.6,3.4,8.0,8.0,13.6,0.0,0.51,14.0,29.0,0.105,0.08,2.0,21.0,0.105,0.03,0.1,0.43,0.7,3.2,3.3,4.1,0.0,22.0,1.9,4.6,4.2,4.7,0.43,1.3,0.0254867989137046
10.4,5.8,10.6,8.0,23.6,31.6,0.0,0.5,14.0,31.0,0.105,0.02,2.0,14.0,0.14,0.05,0.1,0.49,2.9,1.3,5.0,3.5,23.0,15.0,1.7,1.9,3.7,2.1,0.26,2.2,0.121236328415864
24.8,8.2,4.6,6.8,9.2,26.8,0.0,0.5,14.0,25.0,0.175,0.1,2.0,27.0,0.105,0.1,0.1,0.15,1.1,3.1,2.5,3.8,27.0,9.0,1.4,2.7,1.5,2.4,0.16,1.7,0.0370402856647438
48.8,4.6,2.2,3.2,5.6,10.0,0.0,0.51,14.0,20.0,0.07,0.05,2.0,9.0,0.035,0.01,0.1,0.04,0.7,2.4,2.0,3.5,16.0,15.0,4.4,0.6,1.2,2.0,0.19,1.1,0.04000688380674
23.6,5.8,4.6,23.6,5.6,24.4,0.0,0.51,14.0,33.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.42,0.6,0.7,2.7,3.1,26.0,28.0,2.1,3.7,3.0,0.2,0.46,2.6,0.0589308350515163
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,0.0505393968650338
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,0.0505393968650338
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,0.0505393968650338
14.0,10.6,8.2,14.0,17.6,34.0,0.0,0.51,14.0,14.0,0.105,0.03,2.0,22.0,0.07,0.07,0.1,0.39,2.0,1.7,4.3,1.5,29.0,10.0,4.5,4.6,1.0,3.8,0.38,1.3,0.0502996516700169
23.6,13.0,4.6,23.6,3.2,38.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,31.0,0.07,0.06,0.1,0.1,0.3,0.8,1.3,4.1,15.0,25.0,3.7,4.3,4.4,3.1,0.13,1.0,0.0281645510427373
10.4,11.8,10.6,9.2,22.4,40.0,0.0,0.51,14.0,31.0,0.175,0.02,2.0,33.0,0.07,0.01,0.1,0.15,1.6,1.0,4.7,4.7,6.0,11.0,0.9,3.6,1.4,3.9,0.48,2.6,0.0621823032976992
18.8,4.6,5.8,11.6,24.8,35.2,0.0,0.5,14.0,33.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.44,2.0,4.2,4.7,3.6,8.0,6.0,0.8,2.8,2.4,3.2,0.96,3.5,0.0804529223481365
32.0,9.4,3.4,10.4,20.0,22.0,0.0,0.5,14.0,28.0,0.175,0.1,2.0,15.0,0.035,0.03,0.1,0.32,1.6,3.8,4.2,4.3,23.0,3.0,4.5,4.1,2.4,0.8,0.25,2.9,0.0239435529296095
9.2,10.6,11.8,24.8,12.8,12.4,0.0,0.5,14.0,9.0,0.175,0.05,2.0,19.0,0.14,0.05,0.1,0.36,1.5,0.6,4.8,5.0,25.0,21.0,5.0,3.2,4.0,3.7,0.24,1.7,0.0825366273020078
23.6,7.0,4.6,22.4,23.6,44.8,0.0,0.51,14.0,15.0,0.07,0.06,2.0,14.0,0.105,0.04,0.1,0.27,1.0,0.8,5.0,3.5,12.0,20.0,3.6,0.9,2.1,2.1,0.15,2.7,0.0370011037089462
12.8,13.0,8.2,10.4,15.2,43.6,0.0,0.5,14.0,23.0,0.175,0.1,2.0,14.0,0.175,0.07,0.1,0.47,1.3,1.4,5.0,3.6,2.0,17.0,2.4,1.1,4.0,0.2,0.86,3.0,0.0386231933793017
10.4,9.4,10.6,16.4,11.6,31.6,0.0,0.5,14.0,25.0,0.14,0.03,2.0,23.0,0.105,0.04,0.1,0.49,1.2,1.3,4.3,2.3,20.0,5.0,3.8,2.3,1.6,4.5,0.18,1.5,0.0746796654484164
23.6,3.4,4.6,23.6,20.0,26.8,0.0,0.51,14.0,22.0,0.175,0.06,2.0,15.0,0.105,0.1,0.1,0.41,1.7,2.2,4.4,3.3,23.0,11.0,3.0,2.6,2.7,3.2,0.52,1.7,0.0883440980465943
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,0.0595019384521868
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,0.0595019384521868
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,0.0595019384521868
51.2,7.0,2.2,26.0,4.4,34.0,0.0,0.5,14.0,32.0,0.035,0.01,2.0,28.0,0.175,0.04,0.1,0.19,0.4,3.0,2.1,3.4,13.0,10.0,0.3,1.9,3.2,3.3,0.39,1.3,0.0245026796722793
10.4,11.8,10.6,6.8,9.2,31.6,0.0,0.51,14.0,18.0,0.14,0.04,2.0,34.0,0.07,0.05,0.1,0.47,0.7,0.8,3.7,3.8,21.0,25.0,3.0,3.6,3.8,0.6,0.11,1.9,0.0596527497461076
50.0,7.0,2.2,16.4,26.0,23.2,0.0,0.51,14.0,34.0,0.07,0.02,2.0,35.0,0.07,0.05,0.1,0.1,3.3,3.2,4.6,4.6,27.0,24.0,3.2,0.4,1.6,3.0,0.32,4.4,0.0253737151257693
48.8,4.6,2.2,9.2,10.4,36.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,24.0,0.105,0.06,0.1,0.42,0.8,2.9,4.7,4.1,24.0,12.0,0.1,3.0,3.7,0.1,0.71,3.8,0.0356548286787806
10.4,9.4,10.6,9.2,8.0,17.2,0.0,0.5,14.0,34.0,0.07,0.01,2.0,29.0,0.14,0.01,0.1,0.46,0.6,3.2,4.1,3.2,6.0,10.0,1.7,2.8,2.2,0.3,0.24,1.6,0.0776578235215383
10.4,10.6,10.6,8.0,6.8,49.6,0.0,0.5,14.0,23.0,0.105,0.09,2.0,5.0,0.14,0.09,0.1,0.35,0.8,0.6,2.8,2.1,18.0,1.0,3.8,0.4,0.9,0.2,0.34,1.9,0.0699294482707036
33.2,3.4,3.4,20.0,14.0,20.8,0.0,0.5,14.0,27.0,0.14,0.08,2.0,21.0,0.105,0.07,0.1,0.37,1.2,2.3,4.1,3.1,1.0,15.0,2.5,0.4,0.1,0.5,0.43,1.8,0.0662435015000112
9.2,11.8,11.8,8.0,11.6,13.6,0.0,0.5,14.0,16.0,0.175,0.06,2.0,30.0,0.105,0.04,0.1,0.41,1.2,1.1,4.5,3.5,1.0,2.0,1.6,3.1,0.1,1.3,0.94,2.9,0.0636597937918288
20.0,4.6,5.8,18.8,16.4,30.4,0.0,0.5,14.0,28.0,0.175,0.04,2.0,33.0,0.105,0.05,0.1,0.08,1.4,3.0,3.3,3.1,11.0,4.0,3.7,4.0,4.6,4.0,1.22,2.6,0.0786290501748334
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,0.159539879256562
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,0.159539879256562
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,0.159539879256562
18.8,2.2,5.8,23.6,21.2,6.4,0.0,0.5,14.0,7.0,0.07,0.01,2.0,33.0,0.14,0.09,0.1,0.48,2.1,0.6,4.5,4.2,0.0,28.0,4.1,1.8,3.3,2.6,0.28,3.6,0.163118688566535
11.6,10.6,9.4,17.6,18.8,41.2,0.0,0.51,14.0,16.0,0.175,0.08,2.0,13.0,0.14,0.05,0.1,0.2,1.0,1.5,4.4,2.3,26.0,14.0,1.7,3.9,3.1,4.7,0.8,1.7,0.0524310275940158
50.0,1.0,2.2,10.4,12.8,4.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,24.0,0.105,0.05,0.1,0.26,1.2,2.0,3.6,4.8,19.0,9.0,3.4,1.9,0.9,2.7,0.47,2.4,0.115369569116511
16.4,13.0,7.0,6.8,4.4,20.8,0.0,0.5,14.0,33.0,0.035,0.01,2.0,5.0,0.105,0.01,0.1,0.19,0.4,2.6,3.0,3.2,27.0,1.0,4.2,2.6,4.6,2.8,0.21,1.0,0.0435469741976005
51.2,9.4,2.2,10.4,16.4,12.4,0.0,0.51,14.0,24.0,0.07,0.05,2.0,34.0,0.07,0.01,0.1,0.49,1.6,1.6,4.5,4.2,30.0,20.0,0.5,4.8,4.9,1.2,0.77,3.6,0.0161158244532947
20.0,13.0,5.8,15.2,10.4,16.0,0.0,0.51,14.0,28.0,0.105,0.1,2.0,21.0,0.175,0.07,0.1,0.26,0.4,1.7,2.4,2.4,27.0,14.0,1.6,3.4,1.4,1.3,0.39,1.4,0.0282794366621197
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,0.128117683516178
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,0.128117683516178
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,0.128117683516178
51.2,2.2,2.2,3.2,17.6,34.0,0.0,0.5,14.0,26.0,0.105,0.07,2.0,22.0,0.175,0.08,0.1,0.32,1.9,0.9,4.6,3.5,23.0,28.0,3.1,1.2,3.7,1.7,0.84,2.1,0.0633983398024314
23.6,11.8,4.6,24.8,18.8,12.4,0.0,0.5,14.0,24.0,0.175,0.05,2.0,7.0,0.105,0.1,0.1,0.28,1.3,1.5,4.6,1.4,21.0,23.0,1.1,3.4,1.1,2.0,0.79,1.2,0.0290449001660618
33.2,2.2,3.4,20.0,9.2,30.4,0.0,0.5,14.0,13.0,0.14,0.05,2.0,32.0,0.14,0.06,0.1,0.36,0.8,0.4,3.1,2.4,12.0,19.0,3.0,2.7,2.5,4.7,0.35,1.5,0.0917115620684499
50.0,11.8,2.2,26.0,17.6,48.4,0.0,0.51,14.0,33.0,0.105,0.08,2.0,27.0,0.105,0.02,0.1,0.37,1.7,0.8,4.9,2.7,18.0,4.0,0.7,0.3,3.6,2.1,0.41,2.2,0.0146494966247588
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,0.0671773357500978
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,0.0671773357500978
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,0.0671773357500978
33.2,8.2,3.4,6.8,8.0,28.0,0.0,0.5,14.0,21.0,0.14,0.04,2.0,9.0,0.14,0.01,0.1,0.43,1.0,2.8,4.8,3.4,15.0,22.0,3.3,0.1,2.3,4.2,0.29,2.1,0.0310538527990646
16.4,10.6,7.0,20.0,17.6,18.4,0.0,0.5,14.0,11.0,0.175,0.07,2.0,26.0,0.175,0.07,0.1,0.25,0.9,1.3,3.9,3.3,10.0,5.0,2.3,4.0,0.8,0.3,0.45,2.0,0.0395126661171341
51.2,11.8,2.2,9.2,16.4,46.0,0.0,0.5,14.0,29.0,0.105,0.08,2.0,20.0,0.07,0.03,0.1,0.39,2.0,2.0,4.9,4.7,10.0,20.0,0.6,0.1,4.3,2.8,0.1,4.4,0.0142879316672813
34.4,3.4,3.4,5.6,17.6,10.0,0.0,0.5,14.0,30.0,0.07,0.03,2.0,27.0,0.14,0.07,0.1,0.38,1.3,1.5,4.6,3.8,20.0,13.0,2.9,1.5,0.6,4.6,0.21,3.7,0.060426863726492
48.8,1.0,2.2,15.2,14.0,35.2,0.0,0.5,14.0,28.0,0.07,0.02,2.0,22.0,0.14,0.09,0.1,0.35,0.9,0.5,3.3,3.7,10.0,7.0,1.7,5.0,1.6,2.7,0.35,2.2,0.108336628521832
20.0,5.8,5.8,9.2,26.0,34.0,0.0,0.5,14.0,28.0,0.105,0.04,2.0,25.0,0.105,0.1,0.1,0.15,2.3,3.0,4.5,4.5,23.0,26.0,4.3,4.2,0.7,2.3,0.65,4.1,0.0692304922161411
32.0,1.0,3.4,6.8,16.4,40.0,0.0,0.5,14.0,31.0,0.175,0.02,2.0,14.0,0.07,0.01,0.1,0.46,0.9,3.7,4.4,3.8,4.0,20.0,4.1,3.5,0.6,2.9,0.85,1.7,0.155017582734852
51.2,10.6,2.2,14.0,5.6,19.6,0.0,0.5,14.0,22.0,0.175,0.09,2.0,6.0,0.14,0.07,0.1,0.23,0.5,1.6,3.3,2.6,15.0,0.0,2.9,4.5,1.3,3.4,0.31,1.2,0.0165799289170198
24.8,10.6,4.6,23.6,21.2,47.2,0.0,0.51,14.0,31.0,0.07,0.01,2.0,23.0,0.07,0.05,0.1,0.36,1.9,3.4,4.2,4.7,20.0,30.0,0.8,1.8,3.9,4.5,0.59,2.4,0.0307185510664999
10.4,13.0,10.6,18.8,24.8,42.4,0.0,0.51,14.0,23.0,0.175,0.06,2.0,28.0,0.07,0.02,0.1,0.47,1.5,1.6,4.7,4.2,28.0,13.0,2.4,2.9,1.2,2.6,0.93,3.0,0.0497381303821761
24.8,11.8,4.6,10.4,5.6,7.6,0.0,0.51,14.0,24.0,0.175,0.06,2.0,29.0,0.035,0.01,0.1,0.17,0.5,2.9,2.9,2.6,20.0,21.0,0.8,0.1,0.5,2.3,0.35,2.3,0.0307964828637363
24.8,13.0,4.6,9.2,23.6,23.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,33.0,0.14,0.07,0.1,0.35,1.2,0.9,4.3,5.0,12.0,24.0,4.4,2.5,4.6,0.1,0.23,4.0,0.0240175616019829
20.0,5.8,5.8,10.4,18.8,7.6,0.0,0.51,14.0,27.0,0.14,0.06,2.0,14.0,0.175,0.08,0.1,0.28,1.6,0.7,4.0,4.7,12.0,20.0,1.8,2.0,0.4,2.1,0.11,2.2,0.0666344964374724
9.2,5.8,13.0,3.2,15.2,5.2,0.0,0.51,14.0,15.0,0.14,0.07,2.0,19.0,0.175,0.04,0.1,0.49,1.2,1.4,4.7,4.6,15.0,24.0,1.1,3.9,4.6,1.4,1.02,1.3,0.153281036275967
52.4,3.4,2.2,26.0,26.0,14.8,0.0,0.51,14.0,19.0,0.105,0.03,2.0,24.0,0.14,0.01,0.1,0.37,1.2,2.4,4.4,4.8,30.0,7.0,1.1,4.5,2.7,1.8,0.75,4.1,0.0391079184512501
52.4,5.8,2.2,9.2,24.8,34.0,0.0,0.51,14.0,10.0,0.105,0.05,2.0,14.0,0.14,0.03,0.1,0.18,2.9,1.2,5.0,4.4,20.0,6.0,2.0,3.8,3.0,1.4,0.32,2.8,0.0264526834137217
